well,od_600nm,time_s,temp_C,strain,medium,glucose_mM,replicate
E11,0.03669999912,21601.4,37.5,blank,blank,0.0,15
E11,0.03689999878,21897.3,36.9,blank,blank,0.0,15
E11,0.03669999912,22193.3,37.6,blank,blank,0.0,15
E11,0.03680000082,22489.2,37.2,blank,blank,0.0,15
E11,0.036600001160000006,22785.1,37.6,blank,blank,0.0,15
E11,0.03669999912,23081.0,37.1,blank,blank,0.0,15
E11,0.03669999912,2071.1,36.9,blank,blank,0.0,15
E11,0.03669999912,23376.9,37.5,blank,blank,0.0,15
E11,0.036600001160000006,23672.8,37.1,blank,blank,0.0,15
E11,0.03649999946,23968.8,37.7,blank,blank,0.0,15
E11,0.0364000015,24264.7,37.3,blank,blank,0.0,15
E11,0.03680000082,24560.6,37.6,blank,blank,0.0,15
E11,0.036600001160000006,24856.5,37.5,blank,blank,0.0,15
E11,0.03649999946,25152.4,37.0,blank,blank,0.0,15
E11,0.03680000082,25448.3,37.7,blank,blank,0.0,15
E11,0.036600001160000006,25744.2,37.2,blank,blank,0.0,15
E11,0.03669999912,26040.2,37.6,blank,blank,0.0,15
E11,0.03669999912,2367.0,36.9,blank,blank,0.0,15
E11,0.036600001160000006,26336.1,37.3,blank,blank,0.0,15
E11,0.03680000082,26632.0,37.0,blank,blank,0.0,15
E11,0.03680000082,26927.9,37.5,blank,blank,0.0,15
E11,0.036600001160000006,27223.8,37.0,blank,blank,0.0,15
E11,0.03680000082,27519.7,37.5,blank,blank,0.0,15
E11,0.03669999912,27815.7,37.0,blank,blank,0.0,15
E11,0.036600001160000006,28111.6,37.6,blank,blank,0.0,15
E11,0.036200001839999996,28407.5,37.1,blank,blank,0.0,15
E11,0.03649999946,28703.4,37.6,blank,blank,0.0,15
E11,0.036600001160000006,28999.3,37.2,blank,blank,0.0,15
E2,0.036600001160000006,0.0,24.1,blank,blank,0.0,16
E2,0.036600001160000006,2662.9,37.1,blank,blank,0.0,16
E2,0.03680000082,29295.2,37.7,blank,blank,0.0,16
E2,0.03680000082,29591.1,37.1,blank,blank,0.0,16
E2,0.03689999878,29887.1,37.7,blank,blank,0.0,16
E2,0.03669999912,30183.0,37.2,blank,blank,0.0,16
E2,0.03669999912,30478.9,37.6,blank,blank,0.0,16
E2,0.036600001160000006,30774.8,37.2,blank,blank,0.0,16
E2,0.03669999912,31070.7,37.3,blank,blank,0.0,16
E2,0.03649999946,31366.6,37.4,blank,blank,0.0,16
E2,0.036600001160000006,31662.6,37.5,blank,blank,0.0,16
E2,0.03649999946,31958.5,37.4,blank,blank,0.0,16
E2,0.03680000082,2958.8,37.3,blank,blank,0.0,16
E2,0.03669999912,32254.4,37.2,blank,blank,0.0,16
E2,0.03669999912,32550.3,37.5,blank,blank,0.0,16
E2,0.036600001160000006,32846.2,37.0,blank,blank,0.0,16
E2,0.03649999946,33142.1,37.6,blank,blank,0.0,16
E2,0.03649999946,33438.0,37.1,blank,blank,0.0,16
E2,0.03669999912,33734.0,37.6,blank,blank,0.0,16
E2,0.0364000015,34029.9,37.1,blank,blank,0.0,16
E2,0.03669999912,34325.8,37.7,blank,blank,0.0,16
E2,0.036600001160000006,34621.7,37.2,blank,blank,0.0,16
E2,0.03689999878,34917.6,37.6,blank,blank,0.0,16
E2,0.037000000479999996,3254.7,37.6,blank,blank,0.0,16
E2,0.03649999946,35213.5,37.3,blank,blank,0.0,16
E2,0.036600001160000006,35509.5,37.5,blank,blank,0.0,16
E2,0.03689999878,35805.4,37.2,blank,blank,0.0,16
E2,0.036600001160000006,36101.3,37.5,blank,blank,0.0,16
E2,0.03649999946,36397.2,37.4,blank,blank,0.0,16
E2,0.03649999946,36693.1,37.3,blank,blank,0.0,16
E2,0.03669999912,36989.0,37.4,blank,blank,0.0,16
E2,0.036200001839999996,37284.9,37.1,blank,blank,0.0,16
E2,0.0364000015,37580.9,37.4,blank,blank,0.0,16
E2,0.0364000015,37876.8,37.0,blank,blank,0.0,16
E2,0.0364000015,3550.6,37.6,blank,blank,0.0,16
E2,0.03669999912,38172.7,37.7,blank,blank,0.0,16
E2,0.0364000015,38468.6,37.1,blank,blank,0.0,16
E2,0.03669999912,38764.5,37.7,blank,blank,0.0,16
E2,0.0364000015,39060.4,37.3,blank,blank,0.0,16
E2,0.03649999946,39356.3,37.6,blank,blank,0.0,16
E2,0.036600001160000006,39652.3,37.2,blank,blank,0.0,16
E2,0.03649999946,39948.2,37.5,blank,blank,0.0,16
E2,0.03669999912,40244.1,37.2,blank,blank,0.0,16
E2,0.0364000015,40540.0,37.7,blank,blank,0.0,16
E2,0.036600001160000006,40836.0,37.3,blank,blank,0.0,16
E2,0.03669999912,3846.6,36.9,blank,blank,0.0,16
E2,0.036600001160000006,41131.9,37.3,blank,blank,0.0,16
E2,0.03669999912,41427.8,37.5,blank,blank,0.0,16
E2,0.036600001160000006,41723.7,37.3,blank,blank,0.0,16
E2,0.036200001839999996,42019.6,37.5,blank,blank,0.0,16
E2,0.03649999946,42315.5,37.0,blank,blank,0.0,16
E2,0.03649999946,42611.4,37.6,blank,blank,0.0,16
E2,0.03669999912,42907.4,37.1,blank,blank,0.0,16
E2,0.036600001160000006,43203.3,37.7,blank,blank,0.0,16
E2,0.036600001160000006,43499.2,37.2,blank,blank,0.0,16
E2,0.03669999912,43795.1,37.7,blank,blank,0.0,16
E2,0.03649999946,4142.5,37.3,blank,blank,0.0,16
E2,0.03680000082,44091.0,37.2,blank,blank,0.0,16
E2,0.03669999912,44386.9,37.5,blank,blank,0.0,16
E2,0.036600001160000006,44682.8,37.3,blank,blank,0.0,16
E2,0.036600001160000006,44978.8,37.5,blank,blank,0.0,16
E2,0.03669999912,45274.7,37.4,blank,blank,0.0,16
E2,0.03689999878,45570.6,37.0,blank,blank,0.0,16
E2,0.036600001160000006,45866.5,37.5,blank,blank,0.0,16
E2,0.03649999946,46162.4,37.0,blank,blank,0.0,16
E2,0.036600001160000006,46458.3,37.7,blank,blank,0.0,16
E2,0.03680000082,46754.2,37.1,blank,blank,0.0,16
E2,0.03689999878,4438.4,37.5,blank,blank,0.0,16
E2,0.03649999946,47050.2,37.7,blank,blank,0.0,16
E2,0.036600001160000006,47346.1,37.3,blank,blank,0.0,16
E2,0.03680000082,47642.0,37.1,blank,blank,0.0,16
E2,0.0364000015,47937.9,37.7,blank,blank,0.0,16
E2,0.03669999912,48233.8,37.1,blank,blank,0.0,16
E2,0.036600001160000006,48529.8,37.6,blank,blank,0.0,16
E2,0.03869999945,48825.7,37.2,blank,blank,0.0,16
E2,0.0364000015,49121.6,37.6,blank,blank,0.0,16
E2,0.03669999912,49417.5,37.2,blank,blank,0.0,16
E2,0.03649999946,49713.4,37.6,blank,blank,0.0,16
E2,0.03680000082,4734.3,37.0,blank,blank,0.0,16
E2,0.03649999946,50009.3,37.3,blank,blank,0.0,16
E2,0.0364000015,50305.2,37.6,blank,blank,0.0,16
E2,0.036600001160000006,50601.2,37.3,blank,blank,0.0,16
E2,0.03669999912,50897.1,37.6,blank,blank,0.0,16
E2,0.037000000479999996,51193.0,37.2,blank,blank,0.0,16
E2,0.03649999946,51488.9,37.6,blank,blank,0.0,16
E2,0.036600001160000006,51784.8,37.1,blank,blank,0.0,16
E2,0.03669999912,52080.7,37.6,blank,blank,0.0,16
E2,0.03680000082,52376.7,37.0,blank,blank,0.0,16
E2,0.036600001160000006,52672.6,37.6,blank,blank,0.0,16
E2,0.036600001160000006,5030.2,37.5,blank,blank,0.0,16
E2,0.036600001160000006,52968.5,37.0,blank,blank,0.0,16
E2,0.03649999946,53264.4,37.6,blank,blank,0.0,16
E2,0.036600001160000006,53560.3,37.0,blank,blank,0.0,16
E2,0.036600001160000006,53856.2,37.4,blank,blank,0.0,16
E2,0.03649999946,54152.2,37.3,blank,blank,0.0,16
E2,0.0364000015,54448.2,37.3,blank,blank,0.0,16
E2,0.0364000015,54744.1,37.4,blank,blank,0.0,16
E2,0.03649999946,55040.0,37.1,blank,blank,0.0,16
E2,0.03649999946,55335.9,37.6,blank,blank,0.0,16
E2,0.0364000015,55631.8,37.3,blank,blank,0.0,16
E2,0.0364000015,5326.1,37.4,blank,blank,0.0,16
E2,0.036600001160000006,55927.8,37.5,blank,blank,0.0,16
E2,0.03680000082,56223.7,37.4,blank,blank,0.0,16
E2,0.03669999912,56519.6,37.2,blank,blank,0.0,16
E2,0.03649999946,56815.5,37.4,blank,blank,0.0,16
E2,0.036200001839999996,57111.4,37.4,blank,blank,0.0,16
E2,0.036600001160000006,57407.3,37.4,blank,blank,0.0,16
E2,0.03669999912,57703.3,37.3,blank,blank,0.0,16
E2,0.036600001160000006,57999.2,37.6,blank,blank,0.0,16
E2,0.036600001160000006,58295.1,37.0,blank,blank,0.0,16
E2,0.0364000015,58591.0,37.7,blank,blank,0.0,16
E2,0.03680000082,295.6,37.3,blank,blank,0.0,16
E2,0.037000000479999996,5622.0,37.1,blank,blank,0.0,16
E2,0.03669999912,58886.9,37.2,blank,blank,0.0,16
E2,0.036600001160000006,59182.8,37.4,blank,blank,0.0,16
E2,0.03649999946,59478.7,37.5,blank,blank,0.0,16
E2,0.036600001160000006,59774.7,37.0,blank,blank,0.0,16
E2,0.03649999946,60070.6,37.6,blank,blank,0.0,16
E2,0.036600001160000006,60366.5,37.1,blank,blank,0.0,16
E2,0.03649999946,60662.4,37.7,blank,blank,0.0,16
E2,0.03649999946,60958.3,37.3,blank,blank,0.0,16
E2,0.03680000082,61254.2,37.3,blank,blank,0.0,16
E2,0.036600001160000006,61550.2,37.6,blank,blank,0.0,16
E2,0.03669999912,5918.0,37.7,blank,blank,0.0,16
E2,0.03649999946,61846.1,37.0,blank,blank,0.0,16
E2,0.03669999912,62142.0,37.7,blank,blank,0.0,16
E2,0.03680000082,62437.9,37.1,blank,blank,0.0,16
E2,0.03669999912,62733.8,37.6,blank,blank,0.0,16
E2,0.03669999912,63029.7,37.3,blank,blank,0.0,16
E2,0.036600001160000006,63325.7,37.6,blank,blank,0.0,16
E2,0.03680000082,6213.9,37.2,blank,blank,0.0,16
E2,0.03669999912,6509.8,37.6,blank,blank,0.0,16
E2,0.036600001160000006,6805.7,37.2,blank,blank,0.0,16
E2,0.03669999912,7101.6,37.7,blank,blank,0.0,16
E2,0.03669999912,7397.5,37.2,blank,blank,0.0,16
E2,0.0364000015,7693.5,37.7,blank,blank,0.0,16
E2,0.03649999946,7989.4,37.1,blank,blank,0.0,16
E2,0.03689999878,8285.3,37.6,blank,blank,0.0,16
E2,0.036600001160000006,591.5,36.8,blank,blank,0.0,16
E2,0.036600001160000006,8581.2,37.1,blank,blank,0.0,16
E2,0.036600001160000006,8877.1,37.6,blank,blank,0.0,16
E2,0.036600001160000006,9173.0,37.0,blank,blank,0.0,16
E2,0.036600001160000006,9468.9,37.7,blank,blank,0.0,16
E2,0.03649999946,9764.9,37.2,blank,blank,0.0,16
E2,0.036600001160000006,10060.8,37.6,blank,blank,0.0,16
E2,0.03669999912,10356.7,37.3,blank,blank,0.0,16
E2,0.03669999912,10652.6,37.4,blank,blank,0.0,16
E2,0.03669999912,10948.5,37.2,blank,blank,0.0,16
E2,0.03669999912,11244.4,37.6,blank,blank,0.0,16
E2,0.036600001160000006,887.4,37.4,blank,blank,0.0,16
E2,0.03680000082,11540.3,37.3,blank,blank,0.0,16
E2,0.03689999878,11836.3,37.5,blank,blank,0.0,16
E2,0.03669999912,12132.2,37.2,blank,blank,0.0,16
E2,0.03669999912,12428.1,37.5,blank,blank,0.0,16
E2,0.03649999946,12724.0,37.5,blank,blank,0.0,16
E2,0.03669999912,13019.9,37.1,blank,blank,0.0,16
E2,0.03680000082,13315.8,37.6,blank,blank,0.0,16
E2,0.036600001160000006,13611.7,37.1,blank,blank,0.0,16
E2,0.036600001160000006,13907.7,37.7,blank,blank,0.0,16
E2,0.036600001160000006,14203.6,37.2,blank,blank,0.0,16
E2,0.036600001160000006,1183.3,37.4,blank,blank,0.0,16
E2,0.03689999878,14499.5,37.7,blank,blank,0.0,16
E2,0.03669999912,14795.4,37.2,blank,blank,0.0,16
E2,0.03669999912,15091.3,37.5,blank,blank,0.0,16
E2,0.03680000082,15387.2,37.3,blank,blank,0.0,16
E2,0.03680000082,15683.1,37.4,blank,blank,0.0,16
E2,0.036600001160000006,15979.1,37.3,blank,blank,0.0,16
E2,0.03669999912,16275.0,37.6,blank,blank,0.0,16
E2,0.03669999912,16570.9,37.5,blank,blank,0.0,16
E2,0.036600001160000006,16866.8,37.1,blank,blank,0.0,16
E2,0.036600001160000006,17162.7,37.6,blank,blank,0.0,16
E2,0.0364000015,1479.2,37.1,blank,blank,0.0,16
E2,0.03649999946,17458.6,37.1,blank,blank,0.0,16
E2,0.03649999946,17754.5,37.7,blank,blank,0.0,16
E2,0.03649999946,18050.4,37.3,blank,blank,0.0,16
E2,0.03649999946,18346.4,37.4,blank,blank,0.0,16
E2,0.036600001160000006,18642.3,37.6,blank,blank,0.0,16
E2,0.036600001160000006,18938.2,37.0,blank,blank,0.0,16
E2,0.03669999912,19234.1,37.6,blank,blank,0.0,16
E2,0.03680000082,19530.0,37.0,blank,blank,0.0,16
E2,0.03669999912,19825.9,37.6,blank,blank,0.0,16
E2,0.03669999912,20121.9,37.0,blank,blank,0.0,16
E2,0.036600001160000006,1775.1,36.9,blank,blank,0.0,16
E2,0.036600001160000006,20417.8,37.7,blank,blank,0.0,16
E2,0.03680000082,20713.7,37.2,blank,blank,0.0,16
E2,0.03649999946,21009.6,37.6,blank,blank,0.0,16
E2,0.03669999912,21305.5,37.0,blank,blank,0.0,16
E2,0.03680000082,21601.4,37.5,blank,blank,0.0,16
E2,0.03689999878,21897.3,36.9,blank,blank,0.0,16
E2,0.03669999912,22193.3,37.6,blank,blank,0.0,16
E2,0.036600001160000006,22489.2,37.2,blank,blank,0.0,16
E2,0.036600001160000006,22785.1,37.6,blank,blank,0.0,16
E2,0.03680000082,23081.0,37.1,blank,blank,0.0,16
E2,0.03689999878,2071.1,36.9,blank,blank,0.0,16
E2,0.03669999912,23376.9,37.5,blank,blank,0.0,16
E2,0.03669999912,23672.8,37.1,blank,blank,0.0,16
E2,0.03649999946,23968.8,37.7,blank,blank,0.0,16
E2,0.036600001160000006,24264.7,37.3,blank,blank,0.0,16
E2,0.03669999912,24560.6,37.6,blank,blank,0.0,16
E2,0.036600001160000006,24856.5,37.5,blank,blank,0.0,16
E2,0.03649999946,25152.4,37.0,blank,blank,0.0,16
E2,0.036600001160000006,25448.3,37.7,blank,blank,0.0,16
E2,0.0362999998,25744.2,37.2,blank,blank,0.0,16
E2,0.03669999912,26040.2,37.6,blank,blank,0.0,16
E2,0.03669999912,2367.0,36.9,blank,blank,0.0,16
E2,0.03649999946,26336.1,37.3,blank,blank,0.0,16
E2,0.036600001160000006,26632.0,37.0,blank,blank,0.0,16
E2,0.03689999878,26927.9,37.5,blank,blank,0.0,16
E2,0.036600001160000006,27223.8,37.0,blank,blank,0.0,16
E2,0.03649999946,27519.7,37.5,blank,blank,0.0,16
E2,0.03669999912,27815.7,37.0,blank,blank,0.0,16
E2,0.03669999912,28111.6,37.6,blank,blank,0.0,16
E2,0.036600001160000006,28407.5,37.1,blank,blank,0.0,16
E2,0.03669999912,28703.4,37.6,blank,blank,0.0,16
E2,0.03680000082,28999.3,37.2,blank,blank,0.0,16
E3,0.0373999998,0.0,24.1,REL606,N-C- base,10.0,1
E3,0.03860000148,2662.9,37.1,REL606,N-C- base,10.0,1
E3,0.1208000034,29295.2,37.7,REL606,N-C- base,10.0,1
E3,0.1251000017,29591.1,37.1,REL606,N-C- base,10.0,1
E3,0.1282999963,29887.1,37.7,REL606,N-C- base,10.0,1
E3,0.1328999996,30183.0,37.2,REL606,N-C- base,10.0,1
E3,0.1386999935,30478.9,37.6,REL606,N-C- base,10.0,1
E3,0.1444000006,30774.8,37.2,REL606,N-C- base,10.0,1
E3,0.1493999958,31070.7,37.3,REL606,N-C- base,10.0,1
E3,0.1542000026,31366.6,37.4,REL606,N-C- base,10.0,1
E3,0.1614000052,31662.6,37.5,REL606,N-C- base,10.0,1
E3,0.1682000011,31958.5,37.4,REL606,N-C- base,10.0,1
E3,0.03880000114,2958.8,37.3,REL606,N-C- base,10.0,1
E3,0.1731999964,32254.4,37.2,REL606,N-C- base,10.0,1
E3,0.181400001,32550.3,37.5,REL606,N-C- base,10.0,1
E3,0.1888000071,32846.2,37.0,REL606,N-C- base,10.0,1
E3,0.1958000064,33142.1,37.6,REL606,N-C- base,10.0,1
E3,0.20370000600000002,33438.0,37.1,REL606,N-C- base,10.0,1
E3,0.2119999975,33734.0,37.6,REL606,N-C- base,10.0,1
E3,0.2205000073,34029.9,37.1,REL606,N-C- base,10.0,1
E3,0.2304999977,34325.8,37.7,REL606,N-C- base,10.0,1
E3,0.24060000480000002,34621.7,37.2,REL606,N-C- base,10.0,1
E3,0.2511000037,34917.6,37.6,REL606,N-C- base,10.0,1
E3,0.03869999945,3254.7,37.6,REL606,N-C- base,10.0,1
E3,0.2628000081,35213.5,37.3,REL606,N-C- base,10.0,1
E3,0.2739000022,35509.5,37.5,REL606,N-C- base,10.0,1
E3,0.2858999968,35805.4,37.2,REL606,N-C- base,10.0,1
E3,0.2989000082,36101.3,37.5,REL606,N-C- base,10.0,1
E3,0.3125,36397.2,37.4,REL606,N-C- base,10.0,1
E3,0.32629999519999997,36693.1,37.3,REL606,N-C- base,10.0,1
E3,0.33919999,36989.0,37.4,REL606,N-C- base,10.0,1
E3,0.3546000123,37284.9,37.1,REL606,N-C- base,10.0,1
E3,0.3705999851,37580.9,37.4,REL606,N-C- base,10.0,1
E3,0.38229998950000005,37876.8,37.0,REL606,N-C- base,10.0,1
E3,0.03840000182,3550.6,37.6,REL606,N-C- base,10.0,1
E3,0.3986000121,38172.7,37.7,REL606,N-C- base,10.0,1
E3,0.4113999903,38468.6,37.1,REL606,N-C- base,10.0,1
E3,0.4235000014,38764.5,37.7,REL606,N-C- base,10.0,1
E3,0.4392000139,39060.4,37.3,REL606,N-C- base,10.0,1
E3,0.4514000118,39356.3,37.6,REL606,N-C- base,10.0,1
E3,0.4663000107,39652.3,37.2,REL606,N-C- base,10.0,1
E3,0.4788999856,39948.2,37.5,REL606,N-C- base,10.0,1
E3,0.4912999868,40244.1,37.2,REL606,N-C- base,10.0,1
E3,0.5022000074,40540.0,37.7,REL606,N-C- base,10.0,1
E3,0.513899982,40836.0,37.3,REL606,N-C- base,10.0,1
E3,0.038499999789999996,3846.6,36.9,REL606,N-C- base,10.0,1
E3,0.5264000297,41131.9,37.3,REL606,N-C- base,10.0,1
E3,0.5360999703,41427.8,37.5,REL606,N-C- base,10.0,1
E3,0.5501999854999999,41723.7,37.3,REL606,N-C- base,10.0,1
E3,0.5784999728,42019.6,37.5,REL606,N-C- base,10.0,1
E3,0.592599988,42315.5,37.0,REL606,N-C- base,10.0,1
E3,0.5999000072,42611.4,37.6,REL606,N-C- base,10.0,1
E3,0.6004999876,42907.4,37.1,REL606,N-C- base,10.0,1
E3,0.5996000171,43203.3,37.7,REL606,N-C- base,10.0,1
E3,0.600399971,43499.2,37.2,REL606,N-C- base,10.0,1
E3,0.5989999771,43795.1,37.7,REL606,N-C- base,10.0,1
E3,0.038300000130000005,4142.5,37.3,REL606,N-C- base,10.0,1
E3,0.600300014,44091.0,37.2,REL606,N-C- base,10.0,1
E3,0.5999000072,44386.9,37.5,REL606,N-C- base,10.0,1
E3,0.600300014,44682.8,37.3,REL606,N-C- base,10.0,1
E3,0.6032000184,44978.8,37.5,REL606,N-C- base,10.0,1
E3,0.6032000184,45274.7,37.4,REL606,N-C- base,10.0,1
E3,0.6035000086,45570.6,37.0,REL606,N-C- base,10.0,1
E3,0.6032000184,45866.5,37.5,REL606,N-C- base,10.0,1
E3,0.6036999822,46162.4,37.0,REL606,N-C- base,10.0,1
E3,0.6051999927,46458.3,37.7,REL606,N-C- base,10.0,1
E3,0.6058999896,46754.2,37.1,REL606,N-C- base,10.0,1
E3,0.038499999789999996,4438.4,37.5,REL606,N-C- base,10.0,1
E3,0.6061000228,47050.2,37.7,REL606,N-C- base,10.0,1
E3,0.6062999964,47346.1,37.3,REL606,N-C- base,10.0,1
E3,0.6072000264999999,47642.0,37.1,REL606,N-C- base,10.0,1
E3,0.6079999804,47937.9,37.7,REL606,N-C- base,10.0,1
E3,0.6075999737,48233.8,37.1,REL606,N-C- base,10.0,1
E3,0.6080999970000001,48529.8,37.6,REL606,N-C- base,10.0,1
E3,0.611100018,48825.7,37.2,REL606,N-C- base,10.0,1
E3,0.6100000143,49121.6,37.6,REL606,N-C- base,10.0,1
E3,0.6108000278,49417.5,37.2,REL606,N-C- base,10.0,1
E3,0.6123999953,49713.4,37.6,REL606,N-C- base,10.0,1
E3,0.03869999945,4734.3,37.0,REL606,N-C- base,10.0,1
E3,0.6132000089,50009.3,37.3,REL606,N-C- base,10.0,1
E3,0.614199996,50305.2,37.6,REL606,N-C- base,10.0,1
E3,0.6146000028,50601.2,37.3,REL606,N-C- base,10.0,1
E3,0.6159999967,50897.1,37.6,REL606,N-C- base,10.0,1
E3,0.6164000034,51193.0,37.2,REL606,N-C- base,10.0,1
E3,0.61650002,51488.9,37.6,REL606,N-C- base,10.0,1
E3,0.6169999838,51784.8,37.1,REL606,N-C- base,10.0,1
E3,0.6169000268,52080.7,37.6,REL606,N-C- base,10.0,1
E3,0.6171000004,52376.7,37.0,REL606,N-C- base,10.0,1
E3,0.6161000133,52672.6,37.6,REL606,N-C- base,10.0,1
E3,0.03860000148,5030.2,37.5,REL606,N-C- base,10.0,1
E3,0.6159999967,52968.5,37.0,REL606,N-C- base,10.0,1
E3,0.6154999733,53264.4,37.6,REL606,N-C- base,10.0,1
E3,0.6144000292,53560.3,37.0,REL606,N-C- base,10.0,1
E3,0.6133000255,53856.2,37.4,REL606,N-C- base,10.0,1
E3,0.6139000058,54152.2,37.3,REL606,N-C- base,10.0,1
E3,0.6133000255,54448.2,37.3,REL606,N-C- base,10.0,1
E3,0.611899972,54744.1,37.4,REL606,N-C- base,10.0,1
E3,0.611199975,55040.0,37.1,REL606,N-C- base,10.0,1
E3,0.6108000278,55335.9,37.6,REL606,N-C- base,10.0,1
E3,0.6100999713,55631.8,37.3,REL606,N-C- base,10.0,1
E3,0.038499999789999996,5326.1,37.4,REL606,N-C- base,10.0,1
E3,0.6104999781,55927.8,37.5,REL606,N-C- base,10.0,1
E3,0.6093999743,56223.7,37.4,REL606,N-C- base,10.0,1
E3,0.6090999842,56519.6,37.2,REL606,N-C- base,10.0,1
E3,0.6082000136,56815.5,37.4,REL606,N-C- base,10.0,1
E3,0.608799994,57111.4,37.4,REL606,N-C- base,10.0,1
E3,0.6075999737,57407.3,37.4,REL606,N-C- base,10.0,1
E3,0.6075999737,57703.3,37.3,REL606,N-C- base,10.0,1
E3,0.6076999903,57999.2,37.6,REL606,N-C- base,10.0,1
E3,0.6069999933,58295.1,37.0,REL606,N-C- base,10.0,1
E3,0.6067000031,58591.0,37.7,REL606,N-C- base,10.0,1
E3,0.037599999460000005,295.6,37.3,REL606,N-C- base,10.0,1
E3,0.039000000800000004,5622.0,37.1,REL606,N-C- base,10.0,1
E3,0.6061999798,58886.9,37.2,REL606,N-C- base,10.0,1
E3,0.605700016,59182.8,37.4,REL606,N-C- base,10.0,1
E3,0.6050000191,59478.7,37.5,REL606,N-C- base,10.0,1
E3,0.6039000154,59774.7,37.0,REL606,N-C- base,10.0,1
E3,0.6025999784,60070.6,37.6,REL606,N-C- base,10.0,1
E3,0.601000011,60366.5,37.1,REL606,N-C- base,10.0,1
E3,0.6004999876,60662.4,37.7,REL606,N-C- base,10.0,1
E3,0.5995000005,60958.3,37.3,REL606,N-C- base,10.0,1
E3,0.5978000164,61254.2,37.3,REL606,N-C- base,10.0,1
E3,0.5963000059,61550.2,37.6,REL606,N-C- base,10.0,1
E3,0.03880000114,5918.0,37.7,REL606,N-C- base,10.0,1
E3,0.5960000157,61846.1,37.0,REL606,N-C- base,10.0,1
E3,0.5953999758,62142.0,37.7,REL606,N-C- base,10.0,1
E3,0.5936999917,62437.9,37.1,REL606,N-C- base,10.0,1
E3,0.5945000052,62733.8,37.6,REL606,N-C- base,10.0,1
E3,0.5932999849,63029.7,37.3,REL606,N-C- base,10.0,1
E3,0.5928999782,63325.7,37.6,REL606,N-C- base,10.0,1
E3,0.039000000800000004,6213.9,37.2,REL606,N-C- base,10.0,1
E3,0.039000000800000004,6509.8,37.6,REL606,N-C- base,10.0,1
E3,0.03909999877,6805.7,37.2,REL606,N-C- base,10.0,1
E3,0.039299998430000004,7101.6,37.7,REL606,N-C- base,10.0,1
E3,0.03950000182,7397.5,37.2,REL606,N-C- base,10.0,1
E3,0.03950000182,7693.5,37.7,REL606,N-C- base,10.0,1
E3,0.03940000013,7989.4,37.1,REL606,N-C- base,10.0,1
E3,0.03979999945,8285.3,37.6,REL606,N-C- base,10.0,1
E3,0.03770000115,591.5,36.8,REL606,N-C- base,10.0,1
E3,0.03979999945,8581.2,37.1,REL606,N-C- base,10.0,1
E3,0.039900001139999995,8877.1,37.6,REL606,N-C- base,10.0,1
E3,0.04019999877,9173.0,37.0,REL606,N-C- base,10.0,1
E3,0.04039999843,9468.9,37.7,REL606,N-C- base,10.0,1
E3,0.040500000120000004,9764.9,37.2,REL606,N-C- base,10.0,1
E3,0.04069999978,10060.8,37.6,REL606,N-C- base,10.0,1
E3,0.04080000147,10356.7,37.3,REL606,N-C- base,10.0,1
E3,0.04100000113,10652.6,37.4,REL606,N-C- base,10.0,1
E3,0.0410999991,10948.5,37.2,REL606,N-C- base,10.0,1
E3,0.041200000789999996,11244.4,37.6,REL606,N-C- base,10.0,1
E3,0.03810000047,887.4,37.4,REL606,N-C- base,10.0,1
E3,0.041700001810000005,11540.3,37.3,REL606,N-C- base,10.0,1
E3,0.041700001810000005,11836.3,37.5,REL606,N-C- base,10.0,1
E3,0.041900001469999996,12132.2,37.2,REL606,N-C- base,10.0,1
E3,0.04230000079,12428.1,37.5,REL606,N-C- base,10.0,1
E3,0.04219999909,12724.0,37.5,REL606,N-C- base,10.0,1
E3,0.04259999841,13019.9,37.1,REL606,N-C- base,10.0,1
E3,0.043000001460000006,13315.8,37.6,REL606,N-C- base,10.0,1
E3,0.04320000112,13611.7,37.1,REL606,N-C- base,10.0,1
E3,0.04349999875,13907.7,37.7,REL606,N-C- base,10.0,1
E3,0.04369999841,14203.6,37.2,REL606,N-C- base,10.0,1
E3,0.038499999789999996,1183.3,37.4,REL606,N-C- base,10.0,1
E3,0.04419999942,14499.5,37.7,REL606,N-C- base,10.0,1
E3,0.04450000077,14795.4,37.2,REL606,N-C- base,10.0,1
E3,0.0447999984,15091.3,37.5,REL606,N-C- base,10.0,1
E3,0.04520000144999999,15387.2,37.3,REL606,N-C- base,10.0,1
E3,0.04569999874,15683.1,37.4,REL606,N-C- base,10.0,1
E3,0.04619999975,15979.1,37.3,REL606,N-C- base,10.0,1
E3,0.046599999069999995,16275.0,37.6,REL606,N-C- base,10.0,1
E3,0.04679999872999999,16570.9,37.5,REL606,N-C- base,10.0,1
E3,0.047499999400000006,16866.8,37.1,REL606,N-C- base,10.0,1
E3,0.047899998719999996,17162.7,37.6,REL606,N-C- base,10.0,1
E3,0.038499999789999996,1479.2,37.1,REL606,N-C- base,10.0,1
E3,0.04870000109,17458.6,37.1,REL606,N-C- base,10.0,1
E3,0.049100000410000004,17754.5,37.7,REL606,N-C- base,10.0,1
E3,0.04960000142,18050.4,37.3,REL606,N-C- base,10.0,1
E3,0.05050000176,18346.4,37.4,REL606,N-C- base,10.0,1
E3,0.05090000108,18642.3,37.6,REL606,N-C- base,10.0,1
E3,0.05220000073,18938.2,37.0,REL606,N-C- base,10.0,1
