well,od_600nm,time_s,temp_C,instrument,strain,gluc_conc_mM,replicate
D2,0.07639999687999999,14899.4,37.7,infinite,blank,0,0
D2,0.07649999857,15302.1,37.3,infinite,blank,0,0
D2,0.07680000365,1207.7,36.8,infinite,blank,0,0
D2,0.07639999687999999,15704.8,37.2,infinite,blank,0,0
D2,0.07680000365,16107.5,37.5,infinite,blank,0,0
D2,0.07660000026000001,16510.2,37.1,infinite,blank,0,0
D2,0.07649999857,16912.9,37.3,infinite,blank,0,0
D2,0.07649999857,17315.6,37.7,infinite,blank,0,0
D2,0.07670000196,17718.3,36.9,infinite,blank,0,0
D2,0.07670000196,18121.0,37.5,infinite,blank,0,0
D2,0.07649999857,18523.7,37.5,infinite,blank,0,0
D2,0.07660000026000001,18926.4,36.9,infinite,blank,0,0
D2,0.07670000196,19329.1,37.3,infinite,blank,0,0
D2,0.07689999789,1610.4,37.4,infinite,blank,0,0
D2,0.07649999857,19731.8,37.5,infinite,blank,0,0
D2,0.07639999687999999,20134.5,37.1,infinite,blank,0,0
D2,0.07649999857,20537.2,37.6,infinite,blank,0,0
D2,0.07639999687999999,20939.9,37.5,infinite,blank,0,0
D2,0.07680000365,21342.6,37.0,infinite,blank,0,0
D2,0.07630000262999999,21745.2,37.4,infinite,blank,0,0
D2,0.07649999857,22147.9,37.4,infinite,blank,0,0
D2,0.07630000262999999,22550.6,37.3,infinite,blank,0,0
D2,0.07689999789,22953.3,37.1,infinite,blank,0,0
D2,0.07660000026000001,23356.0,37.3,infinite,blank,0,0
D2,0.07699999957999999,2013.1,36.9,infinite,blank,0,0
D2,0.07660000026000001,23758.7,37.6,infinite,blank,0,0
D2,0.07660000026000001,24161.4,37.4,infinite,blank,0,0
D2,0.07670000196,24564.1,37.0,infinite,blank,0,0
D2,0.07649999857,24966.8,37.1,infinite,blank,0,0
D2,0.07649999857,25369.5,37.3,infinite,blank,0,0
D2,0.07680000365,25772.2,37.5,infinite,blank,0,0
D2,0.07670000196,26174.9,37.5,infinite,blank,0,0
D2,0.07649999857,26577.6,37.3,infinite,blank,0,0
D2,0.07649999857,26980.3,36.9,infinite,blank,0,0
D2,0.07680000365,27383.0,37.4,infinite,blank,0,0
D2,0.07710000128,2415.8,36.9,infinite,blank,0,0
D2,0.07670000196,27785.7,37.6,infinite,blank,0,0
D2,0.07689999789,28188.4,37.3,infinite,blank,0,0
D2,0.07670000196,28591.1,36.9,infinite,blank,0,0
D2,0.07649999857,28993.8,37.3,infinite,blank,0,0
D2,0.07649999857,29396.5,37.5,infinite,blank,0,0
D2,0.07670000196,29799.2,37.4,infinite,blank,0,0
D2,0.07680000365,30201.9,37.2,infinite,blank,0,0
D2,0.07649999857,30604.6,37.0,infinite,blank,0,0
D2,0.07680000365,31007.3,37.4,infinite,blank,0,0
D2,0.07689999789,31410.0,37.6,infinite,blank,0,0
D2,0.07699999957999999,2818.5,37.2,infinite,blank,0,0
D2,0.07649999857,31812.7,36.9,infinite,blank,0,0
D2,0.07660000026000001,32215.4,37.1,infinite,blank,0,0
D2,0.07670000196,32618.1,37.4,infinite,blank,0,0
D2,0.07689999789,33020.8,37.6,infinite,blank,0,0
D2,0.07649999857,33423.5,37.3,infinite,blank,0,0
D2,0.07649999857,33826.2,37.2,infinite,blank,0,0
D2,0.07639999687999999,34228.9,37.6,infinite,blank,0,0
D2,0.07639999687999999,34631.6,37.3,infinite,blank,0,0
D2,0.07670000196,35034.3,37.2,infinite,blank,0,0
D2,0.07660000026000001,35437.0,37.6,infinite,blank,0,0
D2,0.07720000297,3221.2,37.6,infinite,blank,0,0
D2,0.07660000026000001,35839.7,36.9,infinite,blank,0,0
D2,0.07660000026000001,36242.4,37.4,infinite,blank,0,0
D2,0.07680000365,36645.0,37.6,infinite,blank,0,0
D2,0.07660000026000001,37047.7,37.0,infinite,blank,0,0
D2,0.07670000196,37450.5,37.4,infinite,blank,0,0
D2,0.07670000196,37853.1,37.5,infinite,blank,0,0
D2,0.07670000196,38255.8,37.3,infinite,blank,0,0
D2,0.07649999857,38658.5,37.1,infinite,blank,0,0
D2,0.07649999857,39061.2,37.6,infinite,blank,0,0
D2,0.07649999857,39463.9,37.5,infinite,blank,0,0
D3,0.07840000092999999,0.0,36.5,infinite,NCM3722,10,2
D3,0.07850000262,3623.9,37.4,infinite,NCM3722,10,2
D3,0.6499999761999999,39866.6,36.9,infinite,NCM3722,10,2
D3,0.6524999738,40269.3,37.5,infinite,NCM3722,10,2
D3,0.6547999978,40672.0,37.1,infinite,NCM3722,10,2
D3,0.6575999856,41074.7,37.4,infinite,NCM3722,10,2
D3,0.6603000164,41477.4,37.6,infinite,NCM3722,10,2
D3,0.6646000147,41880.1,37.1,infinite,NCM3722,10,2
D3,0.6661000252,42282.8,37.4,infinite,NCM3722,10,2
D3,0.6693999767000001,42685.5,37.4,infinite,NCM3722,10,2
D3,0.6665999889,43088.2,36.9,infinite,NCM3722,10,2
D3,0.6675999761,43490.9,37.4,infinite,NCM3722,10,2
D3,0.07859999686000001,4026.6,37.6,infinite,NCM3722,10,2
D3,0.6707000136,43893.6,37.6,infinite,NCM3722,10,2
D3,0.6714000106,44296.3,37.0,infinite,NCM3722,10,2
D3,0.673600018,44699.0,37.6,infinite,NCM3722,10,2
D3,0.6725000143000001,45101.7,37.2,infinite,NCM3722,10,2
D3,0.6755999923,45504.4,37.2,infinite,NCM3722,10,2
D3,0.6765000224,45907.1,37.6,infinite,NCM3722,10,2
D3,0.6777999996999999,46309.8,37.0,infinite,NCM3722,10,2
D3,0.6819000244,46712.5,37.4,infinite,NCM3722,10,2
D3,0.6822999716,47115.2,37.5,infinite,NCM3722,10,2
D3,0.6841999888,47517.9,37.1,infinite,NCM3722,10,2
D3,0.07869999856000001,4429.3,37.6,infinite,NCM3722,10,2
D3,0.6827999949,47920.6,37.3,infinite,NCM3722,10,2
D3,0.6841999888,48323.3,37.6,infinite,NCM3722,10,2
D3,0.6872000098000001,48726.0,36.9,infinite,NCM3722,10,2
D3,0.6883000134999999,49128.7,37.6,infinite,NCM3722,10,2
D3,0.6893000007,49531.4,37.0,infinite,NCM3722,10,2
D3,0.6898000240000001,49934.1,37.3,infinite,NCM3722,10,2
D3,0.6909000278,50336.8,37.4,infinite,NCM3722,10,2
D3,0.6923999786,50739.5,37.1,infinite,NCM3722,10,2
D3,0.6924999951999999,51142.2,37.4,infinite,NCM3722,10,2
D3,0.6953999996,51544.9,37.1,infinite,NCM3722,10,2
D3,0.07880000025,4832.0,37.6,infinite,NCM3722,10,2
D3,0.6940000057,51947.6,37.2,infinite,NCM3722,10,2
D3,0.6933000088,52350.3,37.6,infinite,NCM3722,10,2
D3,0.6947000027,52753.0,37.0,infinite,NCM3722,10,2
D3,0.6934000254000001,53155.7,37.5,infinite,NCM3722,10,2
D3,0.6951000093999999,53558.4,37.4,infinite,NCM3722,10,2
D3,0.6913999915000001,53961.1,36.9,infinite,NCM3722,10,2
D3,0.69599998,54363.8,37.6,infinite,NCM3722,10,2
D3,0.6931999922,54766.5,37.1,infinite,NCM3722,10,2
D3,0.6966000199,55169.2,37.3,infinite,NCM3722,10,2
D3,0.6945999861,55571.9,37.6,infinite,NCM3722,10,2
D3,0.07999999821,5234.7,37.1,infinite,NCM3722,10,2
D3,0.6945999861,55974.6,37.1,infinite,NCM3722,10,2
D3,0.6977000237000001,56377.3,37.6,infinite,NCM3722,10,2
D3,0.6962000131999999,56779.9,37.0,infinite,NCM3722,10,2
D3,0.6998000145000001,57182.6,37.6,infinite,NCM3722,10,2
D3,0.698300004,57585.3,37.1,infinite,NCM3722,10,2
D3,0.7023000120999999,57988.0,37.4,infinite,NCM3722,10,2
D3,0.701399982,58390.7,37.5,infinite,NCM3722,10,2
D3,0.7005000114,58793.4,37.1,infinite,NCM3722,10,2
D3,0.7038000226000001,59196.1,37.6,infinite,NCM3722,10,2
D3,0.7035999894,59598.8,37.1,infinite,NCM3722,10,2
D3,0.07909999788,5637.4,37.0,infinite,NCM3722,10,2
D3,0.7069000006,60001.5,37.6,infinite,NCM3722,10,2
D3,0.7050999998999999,60404.2,37.2,infinite,NCM3722,10,2
D3,0.7082999945,60806.9,37.5,infinite,NCM3722,10,2
D3,0.7092999816,61209.6,37.2,infinite,NCM3722,10,2
D3,0.7106000185,61612.3,37.6,infinite,NCM3722,10,2
D3,0.7132999897,62015.0,36.9,infinite,NCM3722,10,2
D3,0.7116000056,62417.7,37.6,infinite,NCM3722,10,2
D3,0.7114999890000001,62820.4,37.0,infinite,NCM3722,10,2
D3,0.7152000070000001,63223.1,37.4,infinite,NCM3722,10,2
D3,0.7139999866,63625.8,37.0,infinite,NCM3722,10,2
D3,0.07970000058,6040.1,37.2,infinite,NCM3722,10,2
D3,0.7149000168,64028.5,37.6,infinite,NCM3722,10,2
D3,0.7154999970999999,64431.2,37.1,infinite,NCM3722,10,2
D3,0.7157999873,64833.9,37.4,infinite,NCM3722,10,2
D3,0.7174999714,65236.6,37.0,infinite,NCM3722,10,2
D3,0.7164999843000001,65639.3,37.6,infinite,NCM3722,10,2
D3,0.7182999848999999,66042.0,36.9,infinite,NCM3722,10,2
D3,0.7189000248999999,66444.7,37.7,infinite,NCM3722,10,2
D3,0.7168999909999999,66847.4,37.1,infinite,NCM3722,10,2
D3,0.7192999721,67250.1,37.6,infinite,NCM3722,10,2
D3,0.7222999929999999,67652.8,37.0,infinite,NCM3722,10,2
D3,0.07970000058,6442.8,37.4,infinite,NCM3722,10,2
D3,0.7268999815,68055.5,37.6,infinite,NCM3722,10,2
D3,0.7299000025,68458.2,37.0,infinite,NCM3722,10,2
D3,0.7336000204,68860.9,37.4,infinite,NCM3722,10,2
D3,0.7307000159999999,69263.6,37.0,infinite,NCM3722,10,2
D3,0.7322000265,69666.3,37.6,infinite,NCM3722,10,2
D3,0.7303000093,70069.0,36.9,infinite,NCM3722,10,2
D3,0.7304000258,70471.7,37.6,infinite,NCM3722,10,2
D3,0.7286999822,70874.3,37.1,infinite,NCM3722,10,2
D3,0.7275999784,71277.1,37.6,infinite,NCM3722,10,2
D3,0.7279999852,71679.7,36.9,infinite,NCM3722,10,2
D3,0.0800999999,6845.5,37.5,infinite,NCM3722,10,2
D3,0.727699995,72082.5,37.6,infinite,NCM3722,10,2
D3,0.7279999852,72485.1,37.0,infinite,NCM3722,10,2
D3,0.7271999717000001,72887.8,37.6,infinite,NCM3722,10,2
D3,0.7261999845999999,73290.5,37.0,infinite,NCM3722,10,2
D3,0.7251999974,73693.2,37.6,infinite,NCM3722,10,2
D3,0.7268000245,74095.9,37.0,infinite,NCM3722,10,2
D3,0.7236999868999999,74498.6,37.4,infinite,NCM3722,10,2
D3,0.7239000201000001,74901.3,37.7,infinite,NCM3722,10,2
D3,0.7232999802,75304.0,37.0,infinite,NCM3722,10,2
D3,0.7254999876,75706.7,37.5,infinite,NCM3722,10,2
D3,0.0800999999,7248.2,37.5,infinite,NCM3722,10,2
D3,0.7217000127,76109.4,37.4,infinite,NCM3722,10,2
D3,0.7215999961,76512.1,37.1,infinite,NCM3722,10,2
D3,0.7226999998,76914.8,37.6,infinite,NCM3722,10,2
D3,0.7213000059,77317.5,37.1,infinite,NCM3722,10,2
D3,0.7218999863,77720.2,37.4,infinite,NCM3722,10,2
D3,0.72299999,78122.9,37.5,infinite,NCM3722,10,2
D3,0.7225999832,78525.6,37.2,infinite,NCM3722,10,2
D3,0.7228999734,78928.3,37.6,infinite,NCM3722,10,2
D3,0.7224000096,79331.0,37.3,infinite,NCM3722,10,2
D3,0.7213000059,79733.7,37.2,infinite,NCM3722,10,2
D3,0.07919999957,402.4,37.2,infinite,NCM3722,10,2
D3,0.08039999752999999,7650.9,37.2,infinite,NCM3722,10,2
D3,0.7242000103,80136.4,37.6,infinite,NCM3722,10,2
D3,0.7217000127,80539.1,37.0,infinite,NCM3722,10,2
D3,0.72299999,80941.8,37.3,infinite,NCM3722,10,2
D3,0.719900012,81344.5,37.6,infinite,NCM3722,10,2
D3,0.7206000090000001,81747.2,37.1,infinite,NCM3722,10,2
D3,0.7195000051999999,82149.9,37.4,infinite,NCM3722,10,2
D3,0.7189000248999999,82552.6,37.4,infinite,NCM3722,10,2
D3,0.7190999985,82955.3,37.5,infinite,NCM3722,10,2
D3,0.7157999873,83358.0,37.0,infinite,NCM3722,10,2
D3,0.7150999904,83760.7,37.4,infinite,NCM3722,10,2
D3,0.08120000362,8053.6,37.0,infinite,NCM3722,10,2
D3,0.7113000154000001,84163.3,37.5,infinite,NCM3722,10,2
D3,0.7107999920999999,84566.0,36.9,infinite,NCM3722,10,2
D3,0.7092999816,84968.7,37.6,infinite,NCM3722,10,2
D3,0.7063000201999999,85371.4,37.1,infinite,NCM3722,10,2
D3,0.7041000128,85774.1,37.2,infinite,NCM3722,10,2
D3,0.7024999856999999,86176.8,37.4,infinite,NCM3722,10,2
D3,0.7023000120999999,86579.5,37.2,infinite,NCM3722,10,2
D3,0.7027999759,86982.2,37.3,infinite,NCM3722,10,2
D3,0.7005000114,87384.9,37.6,infinite,NCM3722,10,2
D3,0.6998000145000001,87787.6,37.6,infinite,NCM3722,10,2
D3,0.08110000193,8456.3,37.4,infinite,NCM3722,10,2
D3,0.6994000077,88190.3,37.1,infinite,NCM3722,10,2
D3,0.7001000047,88593.0,37.4,infinite,NCM3722,10,2
D3,0.7014999986,88995.7,37.6,infinite,NCM3722,10,2
D3,0.6991000175,89398.4,37.2,infinite,NCM3722,10,2
D3,0.69599998,89801.1,37.1,infinite,NCM3722,10,2
D3,0.6969000101,90203.8,37.6,infinite,NCM3722,10,2
D3,0.08179999887999999,8859.0,37.6,infinite,NCM3722,10,2
D3,0.08190000057,9261.7,37.2,infinite,NCM3722,10,2
D3,0.08259999752000001,9664.3,37.3,infinite,NCM3722,10,2
D3,0.08320000022999999,10067.0,37.6,infinite,NCM3722,10,2
D3,0.08370000124,10469.7,37.3,infinite,NCM3722,10,2
D3,0.0842999965,10872.4,37.4,infinite,NCM3722,10,2
D3,0.08519999683,11275.1,37.6,infinite,NCM3722,10,2
D3,0.07789999992,805.1,37.4,infinite,NCM3722,10,2
D3,0.08579999954,11677.8,37.6,infinite,NCM3722,10,2
D3,0.08659999818,12080.5,36.9,infinite,NCM3722,10,2
D3,0.08749999851,12483.2,37.6,infinite,NCM3722,10,2
D3,0.08850000054,12885.9,37.1,infinite,NCM3722,10,2
D3,0.08950000256000001,13288.6,37.1,infinite,NCM3722,10,2
D3,0.09139999747000001,13691.3,37.5,infinite,NCM3722,10,2
D3,0.09290000051000001,14094.0,37.1,infinite,NCM3722,10,2
D3,0.0951000005,14496.7,37.2,infinite,NCM3722,10,2
D3,0.09679999948,14899.4,37.7,infinite,NCM3722,10,2
D3,0.09899999946,15302.1,37.3,infinite,NCM3722,10,2
D3,0.07800000161000001,1207.7,36.8,infinite,NCM3722,10,2
D3,0.1004000008,15704.8,37.2,infinite,NCM3722,10,2
D3,0.10209999980000001,16107.5,37.5,infinite,NCM3722,10,2
D3,0.1049000025,16510.2,37.1,infinite,NCM3722,10,2
D3,0.1074000001,16912.9,37.3,infinite,NCM3722,10,2
D3,0.1098999977,17315.6,37.7,infinite,NCM3722,10,2
D3,0.11339999740000001,17718.3,36.9,infinite,NCM3722,10,2
D3,0.1169999987,18121.0,37.5,infinite,NCM3722,10,2
D3,0.1203999966,18523.7,37.5,infinite,NCM3722,10,2
D3,0.1246000007,18926.4,36.9,infinite,NCM3722,10,2
D3,0.1296000034,19329.1,37.3,infinite,NCM3722,10,2
D3,0.07859999686000001,1610.4,37.4,infinite,NCM3722,10,2
D3,0.13529999550000002,19731.8,37.5,infinite,NCM3722,10,2
D3,0.141900003,20134.5,37.1,infinite,NCM3722,10,2
D3,0.1498000026,20537.2,37.6,infinite,NCM3722,10,2
D3,0.1591999978,20939.9,37.5,infinite,NCM3722,10,2
D3,0.17129999399999998,21342.6,37.0,infinite,NCM3722,10,2
D3,0.18580000100000002,21745.2,37.4,infinite,NCM3722,10,2
D3,0.1997999996,22147.9,37.4,infinite,NCM3722,10,2
D3,0.2155999988,22550.6,37.3,infinite,NCM3722,10,2
D3,0.2307000011,22953.3,37.1,infinite,NCM3722,10,2
D3,0.2485000044,23356.0,37.3,infinite,NCM3722,10,2
D3,0.07869999856000001,2013.1,36.9,infinite,NCM3722,10,2
D3,0.2700000107,23758.7,37.6,infinite,NCM3722,10,2
D3,0.2948000133,24161.4,37.4,infinite,NCM3722,10,2
D3,0.3138999939,24564.1,37.0,infinite,NCM3722,10,2
D3,0.3264000118,24966.8,37.1,infinite,NCM3722,10,2
D3,0.3346999884,25369.5,37.3,infinite,NCM3722,10,2
D3,0.3461000025,25772.2,37.5,infinite,NCM3722,10,2
D3,0.35649999979999997,26174.9,37.5,infinite,NCM3722,10,2
D3,0.3670000136,26577.6,37.3,infinite,NCM3722,10,2
D3,0.3806000054,26980.3,36.9,infinite,NCM3722,10,2
D3,0.39950001240000005,27383.0,37.4,infinite,NCM3722,10,2
D3,0.07859999686000001,2415.8,36.9,infinite,NCM3722,10,2
D3,0.4113000035,27785.7,37.6,infinite,NCM3722,10,2
D3,0.43079999090000004,28188.4,37.3,infinite,NCM3722,10,2
D3,0.4481999874,28591.1,36.9,infinite,NCM3722,10,2
D3,0.46869999170000004,28993.8,37.3,infinite,NCM3722,10,2
D3,0.49419999119999997,29396.5,37.5,infinite,NCM3722,10,2
D3,0.5167999864,29799.2,37.4,infinite,NCM3722,10,2
D3,0.5381000042,30201.9,37.2,infinite,NCM3722,10,2
D3,0.5630999804,30604.6,37.0,infinite,NCM3722,10,2
D3,0.5813000202,31007.3,37.4,infinite,NCM3722,10,2
D3,0.5885999799,31410.0,37.6,infinite,NCM3722,10,2
D3,0.07819999754,2818.5,37.2,infinite,NCM3722,10,2
D3,0.5932999849,31812.7,36.9,infinite,NCM3722,10,2
D3,0.5957000256,32215.4,37.1,infinite,NCM3722,10,2
D3,0.6028000116,32618.1,37.4,infinite,NCM3722,10,2
D3,0.6072999835,33020.8,37.6,infinite,NCM3722,10,2
D3,0.6100999713,33423.5,37.3,infinite,NCM3722,10,2
D3,0.6133000255,33826.2,37.2,infinite,NCM3722,10,2
D3,0.6169999838,34228.9,37.6,infinite,NCM3722,10,2
D3,0.619599998,34631.6,37.3,infinite,NCM3722,10,2
D3,0.6230999827,35034.3,37.2,infinite,NCM3722,10,2
D3,0.6251000165999999,35437.0,37.6,infinite,NCM3722,10,2
D3,0.07840000092999999,3221.2,37.6,infinite,NCM3722,10,2
D3,0.6244000196,35839.7,36.9,infinite,NCM3722,10,2
D3,0.6286000013,36242.4,37.4,infinite,NCM3722,10,2
D3,0.6283000112,36645.0,37.6,infinite,NCM3722,10,2
D3,0.6322000027,37047.7,37.0,infinite,NCM3722,10,2
D3,0.632799983,37450.5,37.4,infinite,NCM3722,10,2
D3,0.6369000077,37853.1,37.5,infinite,NCM3722,10,2
D3,0.638100028,38255.8,37.3,infinite,NCM3722,10,2
D3,0.6420000196,38658.5,37.1,infinite,NCM3722,10,2
D3,0.6438999772,39061.2,37.6,infinite,NCM3722,10,2
D3,0.6468999982,39463.9,37.5,infinite,NCM3722,10,2
D4,0.07900000364,0.0,36.5,infinite,NCM3722,8,2
D4,0.07900000364,3623.9,37.4,infinite,NCM3722,8,2
D4,0.6018000245,39866.6,36.9,infinite,NCM3722,8,2
D4,0.6039999723,40269.3,37.5,infinite,NCM3722,8,2
D4,0.6053000092999999,40672.0,37.1,infinite,NCM3722,8,2
D4,0.6051999927,41074.7,37.4,infinite,NCM3722,8,2
D4,0.6054999828000001,41477.4,37.6,infinite,NCM3722,8,2
D4,0.608799994,41880.1,37.1,infinite,NCM3722,8,2
D4,0.6090000272,42282.8,37.4,infinite,NCM3722,8,2
D4,0.6119999886,42685.5,37.4,infinite,NCM3722,8,2
D4,0.6130999923,43088.2,36.9,infinite,NCM3722,8,2
D4,0.614199996,43490.9,37.4,infinite,NCM3722,8,2
D4,0.07859999686000001,4026.6,37.6,infinite,NCM3722,8,2
D4,0.6173999906000001,43893.6,37.6,infinite,NCM3722,8,2
D4,0.618900001,44296.3,37.0,infinite,NCM3722,8,2
D4,0.6213999987,44699.0,37.6,infinite,NCM3722,8,2
D4,0.6213999987,45101.7,37.2,infinite,NCM3722,8,2
D4,0.6255999804,45504.4,37.2,infinite,NCM3722,8,2
D4,0.6245999932,45907.1,37.6,infinite,NCM3722,8,2
D4,0.6274999976,46309.8,37.0,infinite,NCM3722,8,2
D4,0.6316000223,46712.5,37.4,infinite,NCM3722,8,2
D4,0.632700026,47115.2,37.5,infinite,NCM3722,8,2
D4,0.6331999897999999,47517.9,37.1,infinite,NCM3722,8,2
D4,0.07880000025,4429.3,37.6,infinite,NCM3722,8,2
D4,0.6320999861,47920.6,37.3,infinite,NCM3722,8,2
D4,0.6330999732,48323.3,37.6,infinite,NCM3722,8,2
D4,0.6324999928,48726.0,36.9,infinite,NCM3722,8,2
D4,0.6356999874,49128.7,37.6,infinite,NCM3722,8,2
D4,0.6352999806,49531.4,37.0,infinite,NCM3722,8,2
D4,0.6353999972,49934.1,37.3,infinite,NCM3722,8,2
D4,0.6363000274,50336.8,37.4,infinite,NCM3722,8,2
D4,0.6383000016,50739.5,37.1,infinite,NCM3722,8,2
D4,0.6377000213,51142.2,37.4,infinite,NCM3722,8,2
D4,0.6363999844,51544.9,37.1,infinite,NCM3722,8,2
D4,0.07890000194,4832.0,37.6,infinite,NCM3722,8,2
D4,0.6351000071,51947.6,37.2,infinite,NCM3722,8,2
D4,0.6345999836999999,52350.3,37.6,infinite,NCM3722,8,2
D4,0.6344000101,52753.0,37.0,infinite,NCM3722,8,2
D4,0.6345999836999999,53155.7,37.5,infinite,NCM3722,8,2
D4,0.6342999935,53558.4,37.4,infinite,NCM3722,8,2
D4,0.6348000169,53961.1,36.9,infinite,NCM3722,8,2
D4,0.6385999918,54363.8,37.6,infinite,NCM3722,8,2
D4,0.644200027,54766.5,37.1,infinite,NCM3722,8,2
D4,0.6462000012,55169.2,37.3,infinite,NCM3722,8,2
D4,0.6459000111,55571.9,37.6,infinite,NCM3722,8,2
D4,0.07930000126,5234.7,37.1,infinite,NCM3722,8,2
D4,0.6481999755,55974.6,37.1,infinite,NCM3722,8,2
D4,0.6498000025999999,56377.3,37.6,infinite,NCM3722,8,2
D4,0.6514000297,56779.9,37.0,infinite,NCM3722,8,2
D4,0.6499999761999999,57182.6,37.6,infinite,NCM3722,8,2
D4,0.6506999731,57585.3,37.1,infinite,NCM3722,8,2
D4,0.6507999897,57988.0,37.4,infinite,NCM3722,8,2
D4,0.6484000086999999,58390.7,37.5,infinite,NCM3722,8,2
D4,0.6492999792,58793.4,37.1,infinite,NCM3722,8,2
D4,0.6480000019,59196.1,37.6,infinite,NCM3722,8,2
D4,0.646600008,59598.8,37.1,infinite,NCM3722,8,2
D4,0.07949999719999999,5637.4,37.0,infinite,NCM3722,8,2
D4,0.6484000086999999,60001.5,37.6,infinite,NCM3722,8,2
D4,0.646600008,60404.2,37.2,infinite,NCM3722,8,2
D4,0.6474000216,60806.9,37.5,infinite,NCM3722,8,2
D4,0.648999989,61209.6,37.2,infinite,NCM3722,8,2
D4,0.6492000222,61612.3,37.6,infinite,NCM3722,8,2
D4,0.6477000117,62015.0,36.9,infinite,NCM3722,8,2
D4,0.6463000178,62417.7,37.6,infinite,NCM3722,8,2
D4,0.6463999748,62820.4,37.0,infinite,NCM3722,8,2
D4,0.6474000216,63223.1,37.4,infinite,NCM3722,8,2
D4,0.6474999785,63625.8,37.0,infinite,NCM3722,8,2
D4,0.07970000058,6040.1,37.2,infinite,NCM3722,8,2
D4,0.6449000239,64028.5,37.6,infinite,NCM3722,8,2
D4,0.6431999803,64431.2,37.1,infinite,NCM3722,8,2
D4,0.6445999742,64833.9,37.4,infinite,NCM3722,8,2
D4,0.6448000073,65236.6,37.0,infinite,NCM3722,8,2
D4,0.6421999931,65639.3,37.6,infinite,NCM3722,8,2
D4,0.6438999772,66042.0,36.9,infinite,NCM3722,8,2
D4,0.6431999803,66444.7,37.7,infinite,NCM3722,8,2
D4,0.6402000189,66847.4,37.1,infinite,NCM3722,8,2
D4,0.6392999886999999,67250.1,37.6,infinite,NCM3722,8,2
D4,0.6367999911,67652.8,37.0,infinite,NCM3722,8,2
D4,0.0802000016,6442.8,37.4,infinite,NCM3722,8,2
D4,0.6356999874,68055.5,37.6,infinite,NCM3722,8,2
D4,0.6340000033,68458.2,37.0,infinite,NCM3722,8,2
D4,0.6335999966,68860.9,37.4,infinite,NCM3722,8,2
D4,0.6294999719,69263.6,37.0,infinite,NCM3722,8,2
D4,0.6291000247,69666.3,37.6,infinite,NCM3722,8,2
D4,0.6251999736,70069.0,36.9,infinite,NCM3722,8,2
D4,0.6247000098,70471.7,37.6,infinite,NCM3722,8,2
D4,0.6227999926,70874.3,37.1,infinite,NCM3722,8,2
D4,0.6216999888,71277.1,37.6,infinite,NCM3722,8,2
D4,0.6208000183,71679.7,36.9,infinite,NCM3722,8,2
D4,0.08030000329,6845.5,37.5,infinite,NCM3722,8,2
D4,0.6191999912,72082.5,37.6,infinite,NCM3722,8,2
D4,0.6202999949,72485.1,37.0,infinite,NCM3722,8,2
D4,0.6191999912,72887.8,37.6,infinite,NCM3722,8,2
D4,0.6176000237,73290.5,37.0,infinite,NCM3722,8,2
D4,0.6169000268,73693.2,37.6,infinite,NCM3722,8,2
D4,0.6164000034,74095.9,37.0,infinite,NCM3722,8,2
D4,0.6158999801,74498.6,37.4,infinite,NCM3722,8,2
D4,0.6144000292,74901.3,37.7,infinite,NCM3722,8,2
D4,0.6136999726,75304.0,37.0,infinite,NCM3722,8,2
D4,0.6161999702000001,75706.7,37.5,infinite,NCM3722,8,2
D4,0.08060000092,7248.2,37.5,infinite,NCM3722,8,2
D4,0.6122000217,76109.4,37.4,infinite,NCM3722,8,2
D4,0.6119999886,76512.1,37.1,infinite,NCM3722,8,2
D4,0.6128000021,76914.8,37.6,infinite,NCM3722,8,2
D4,0.6133999825,77317.5,37.1,infinite,NCM3722,8,2
D4,0.6122999787,77720.2,37.4,infinite,NCM3722,8,2
D4,0.6140000224000001,78122.9,37.5,infinite,NCM3722,8,2
D4,0.6139000058,78525.6,37.2,infinite,NCM3722,8,2
D4,0.6147000194,78928.3,37.6,infinite,NCM3722,8,2
D4,0.6129999757,79331.0,37.3,infinite,NCM3722,8,2
D4,0.6148999929,79733.7,37.2,infinite,NCM3722,8,2
D4,0.07949999719999999,402.4,37.2,infinite,NCM3722,8,2
D4,0.08079999685,7650.9,37.2,infinite,NCM3722,8,2
D4,0.6146000028,80136.4,37.6,infinite,NCM3722,8,2
D4,0.613499999,80539.1,37.0,infinite,NCM3722,8,2
D4,0.6148999929,80941.8,37.3,infinite,NCM3722,8,2
D4,0.6123999953,81344.5,37.6,infinite,NCM3722,8,2
D4,0.611899972,81747.2,37.1,infinite,NCM3722,8,2
D4,0.6126999854999999,82149.9,37.4,infinite,NCM3722,8,2
D4,0.6123999953,82552.6,37.4,infinite,NCM3722,8,2
D4,0.6110000014,82955.3,37.5,infinite,NCM3722,8,2
D4,0.6075000167,83358.0,37.0,infinite,NCM3722,8,2
D4,0.6062999964,83760.7,37.4,infinite,NCM3722,8,2
D4,0.08160000294,8053.6,37.0,infinite,NCM3722,8,2
D4,0.6036999822,84163.3,37.5,infinite,NCM3722,8,2
D4,0.6021999717000001,84566.0,36.9,infinite,NCM3722,8,2
D4,0.6007999778,84968.7,37.6,infinite,NCM3722,8,2
D4,0.5971000195,85371.4,37.1,infinite,NCM3722,8,2
D4,0.5957000256,85774.1,37.2,infinite,NCM3722,8,2
D4,0.5922999978,86176.8,37.4,infinite,NCM3722,8,2
