well,od_600nm,time_s,temp_C,instrument,medium,sample,replicate
B2,0.08800000000000001,62087.89599999999,37.1,Tecan Spark,water,blank,0
B2,0.0879,62483.350999999995,37.1,Tecan Spark,water,blank,0
B2,0.0879,5932.165,37.1,Tecan Spark,water,blank,0
B2,0.0878,62878.765999999996,37.1,Tecan Spark,water,blank,0
B2,0.0879,63274.240999999995,37.1,Tecan Spark,water,blank,0
B2,0.0878,63669.774000000005,37.1,Tecan Spark,water,blank,0
B2,0.0878,64065.178,37.1,Tecan Spark,water,blank,0
B2,0.08800000000000001,64460.710999999996,37.1,Tecan Spark,water,blank,0
B2,0.0879,64856.178,37.0,Tecan Spark,water,blank,0
B2,0.0882,65251.54,37.1,Tecan Spark,water,blank,0
B2,0.0879,65647.05900000001,37.0,Tecan Spark,water,blank,0
B2,0.08800000000000001,66042.475,37.1,Tecan Spark,water,blank,0
B2,0.0881,66437.893,37.1,Tecan Spark,water,blank,0
B2,0.0879,6327.717,37.1,Tecan Spark,water,blank,0
B2,0.0879,66833.363,37.1,Tecan Spark,water,blank,0
B2,0.0878,67228.843,37.1,Tecan Spark,water,blank,0
B2,0.0878,67624.25200000001,37.0,Tecan Spark,water,blank,0
B2,0.0878,68019.804,37.1,Tecan Spark,water,blank,0
B2,0.0878,68415.365,37.0,Tecan Spark,water,blank,0
B2,0.08800000000000001,68810.72,37.1,Tecan Spark,water,blank,0
B2,0.0881,69206.23599999999,37.1,Tecan Spark,water,blank,0
B2,0.08800000000000001,69601.688,37.1,Tecan Spark,water,blank,0
B2,0.08800000000000001,6723.215999999999,37.1,Tecan Spark,water,blank,0
B2,0.0879,7118.621999999999,37.0,Tecan Spark,water,blank,0
B2,0.0879,395.895,36.9,Tecan Spark,water,blank,0
B2,0.08800000000000001,7514.14,37.0,Tecan Spark,water,blank,0
B2,0.08800000000000001,7909.5380000000005,37.1,Tecan Spark,water,blank,0
B2,0.08800000000000001,8304.979,37.1,Tecan Spark,water,blank,0
B2,0.0877,8700.431999999999,37.1,Tecan Spark,water,blank,0
B2,0.0877,9095.915,37.1,Tecan Spark,water,blank,0
B2,0.0878,9491.358,37.0,Tecan Spark,water,blank,0
B2,0.0879,9886.845,37.1,Tecan Spark,water,blank,0
B2,0.08800000000000001,10282.325,37.0,Tecan Spark,water,blank,0
B2,0.08800000000000001,10677.858999999999,37.0,Tecan Spark,water,blank,0
B2,0.0881,11073.263,37.1,Tecan Spark,water,blank,0
B2,0.08800000000000001,791.329,37.1,Tecan Spark,water,blank,0
B2,0.0881,11468.638,37.1,Tecan Spark,water,blank,0
B2,0.0881,11864.122,37.1,Tecan Spark,water,blank,0
B2,0.0881,12259.533000000001,37.0,Tecan Spark,water,blank,0
B2,0.0882,12654.952,37.0,Tecan Spark,water,blank,0
B2,0.08800000000000001,13050.472,37.1,Tecan Spark,water,blank,0
B2,0.0879,13445.912,37.1,Tecan Spark,water,blank,0
B2,0.08800000000000001,13841.317,37.1,Tecan Spark,water,blank,0
B2,0.0878,14236.86,37.1,Tecan Spark,water,blank,0
B2,0.08800000000000001,14632.383,37.1,Tecan Spark,water,blank,0
B2,0.0878,15027.768,37.0,Tecan Spark,water,blank,0
B2,0.08800000000000001,1186.776,37.1,Tecan Spark,water,blank,0
B2,0.08800000000000001,15423.316,37.0,Tecan Spark,water,blank,0
B2,0.0879,15818.79,37.1,Tecan Spark,water,blank,0
B2,0.08800000000000001,16214.211000000001,37.1,Tecan Spark,water,blank,0
B2,0.0881,16609.68,37.1,Tecan Spark,water,blank,0
B2,0.0881,17005.23,37.1,Tecan Spark,water,blank,0
B2,0.0881,17400.676,37.0,Tecan Spark,water,blank,0
B2,0.0882,17796.21,37.0,Tecan Spark,water,blank,0
B2,0.0881,18191.621,37.0,Tecan Spark,water,blank,0
B2,0.08800000000000001,18586.988,37.1,Tecan Spark,water,blank,0
B2,0.0879,18982.522,37.1,Tecan Spark,water,blank,0
B2,0.0879,1582.207,37.1,Tecan Spark,water,blank,0
B2,0.0879,19377.974,37.1,Tecan Spark,water,blank,0
B2,0.0878,19773.387,37.1,Tecan Spark,water,blank,0
B2,0.0879,20168.877,37.0,Tecan Spark,water,blank,0
B2,0.0878,20564.348,37.1,Tecan Spark,water,blank,0
B2,0.0879,20959.764,37.0,Tecan Spark,water,blank,0
B2,0.0879,21355.301,37.1,Tecan Spark,water,blank,0
B2,0.08800000000000001,21750.797000000002,37.1,Tecan Spark,water,blank,0
B2,0.08800000000000001,22146.206000000002,37.1,Tecan Spark,water,blank,0
B2,0.0881,22541.742000000002,37.1,Tecan Spark,water,blank,0
B2,0.0879,22937.279,37.0,Tecan Spark,water,blank,0
B2,0.0881,1977.7379999999998,37.0,Tecan Spark,water,blank,0
B2,0.0879,23332.647,37.0,Tecan Spark,water,blank,0
B2,0.0877,23728.11,37.0,Tecan Spark,water,blank,0
B2,0.0879,24123.597999999998,37.1,Tecan Spark,water,blank,0
B2,0.0879,24519.004,37.1,Tecan Spark,water,blank,0
B2,0.0878,24914.467,37.1,Tecan Spark,water,blank,0
B2,0.0879,25309.928,37.0,Tecan Spark,water,blank,0
B2,0.08800000000000001,25705.367000000002,37.0,Tecan Spark,water,blank,0
B2,0.08800000000000001,26100.841,37.0,Tecan Spark,water,blank,0
B2,0.0881,26496.277000000002,37.1,Tecan Spark,water,blank,0
B2,0.0879,26891.839,37.1,Tecan Spark,water,blank,0
B2,0.0881,2373.27,37.1,Tecan Spark,water,blank,0
B2,0.0879,27287.325,37.1,Tecan Spark,water,blank,0
B2,0.0879,27682.724,37.1,Tecan Spark,water,blank,0
B2,0.0878,28078.257999999998,37.0,Tecan Spark,water,blank,0
B2,0.0878,28473.697,37.0,Tecan Spark,water,blank,0
B2,0.08800000000000001,28869.097999999998,37.0,Tecan Spark,water,blank,0
B2,0.0879,29264.577,37.1,Tecan Spark,water,blank,0
B2,0.0881,29660.071,37.1,Tecan Spark,water,blank,0
B2,0.0881,30055.482000000004,37.1,Tecan Spark,water,blank,0
B2,0.0881,30450.995,37.1,Tecan Spark,water,blank,0
B2,0.0881,30846.442000000003,37.1,Tecan Spark,water,blank,0
B2,0.0879,2768.6820000000002,37.1,Tecan Spark,water,blank,0
B2,0.0879,31241.981,37.0,Tecan Spark,water,blank,0
B2,0.0879,31637.388,37.0,Tecan Spark,water,blank,0
B2,0.0878,32032.757999999998,37.1,Tecan Spark,water,blank,0
B2,0.0879,32428.31,37.1,Tecan Spark,water,blank,0
B2,0.0878,32823.77,37.1,Tecan Spark,water,blank,0
B2,0.0879,33219.2,37.0,Tecan Spark,water,blank,0
B2,0.0879,33614.67,37.0,Tecan Spark,water,blank,0
B2,0.0881,34010.167,37.0,Tecan Spark,water,blank,0
B2,0.08800000000000001,34405.619,37.0,Tecan Spark,water,blank,0
B2,0.08800000000000001,34801.155,37.0,Tecan Spark,water,blank,0
B2,0.0877,3164.184,37.1,Tecan Spark,water,blank,0
B2,0.0878,35196.619,37.1,Tecan Spark,water,blank,0
B2,0.0878,35592.087999999996,37.1,Tecan Spark,water,blank,0
B2,0.0878,35987.535,37.1,Tecan Spark,water,blank,0
B2,0.0878,36382.976,37.0,Tecan Spark,water,blank,0
B2,0.08800000000000001,36778.53,37.0,Tecan Spark,water,blank,0
B2,0.0879,37174.021,37.0,Tecan Spark,water,blank,0
B2,0.0879,37569.456,37.1,Tecan Spark,water,blank,0
B2,0.0881,37964.917,37.1,Tecan Spark,water,blank,0
B2,0.0881,38360.365,37.1,Tecan Spark,water,blank,0
B2,0.08800000000000001,38755.791,37.0,Tecan Spark,water,blank,0
B3,0.0876,0.0,36.6,Tecan Spark,water,blank,0
B3,0.0876,3559.551,37.1,Tecan Spark,water,blank,0
B3,0.0876,39151.248,37.0,Tecan Spark,water,blank,0
B3,0.0876,39546.715,37.0,Tecan Spark,water,blank,0
B3,0.0876,39942.22,37.1,Tecan Spark,water,blank,0
B3,0.0876,40337.643,37.1,Tecan Spark,water,blank,0
B3,0.0879,40733.094,37.1,Tecan Spark,water,blank,0
B3,0.0877,41128.647000000004,37.0,Tecan Spark,water,blank,0
B3,0.0877,41524.157999999996,37.0,Tecan Spark,water,blank,0
B3,0.0877,41919.574,37.1,Tecan Spark,water,blank,0
B3,0.0876,42315.054000000004,37.1,Tecan Spark,water,blank,0
B3,0.0876,42710.475,37.1,Tecan Spark,water,blank,0
B3,0.0877,3954.9770000000003,37.1,Tecan Spark,water,blank,0
B3,0.0876,43105.9,37.1,Tecan Spark,water,blank,0
B3,0.0876,43501.395,37.1,Tecan Spark,water,blank,0
B3,0.0876,43896.864,37.0,Tecan Spark,water,blank,0
B3,0.0877,44292.319,37.1,Tecan Spark,water,blank,0
B3,0.0877,44687.802,37.1,Tecan Spark,water,blank,0
B3,0.0877,45083.237,37.1,Tecan Spark,water,blank,0
B3,0.0876,45478.776,37.1,Tecan Spark,water,blank,0
B3,0.0878,45874.239,37.1,Tecan Spark,water,blank,0
B3,0.0878,46269.630999999994,37.1,Tecan Spark,water,blank,0
B3,0.0877,46665.109000000004,37.0,Tecan Spark,water,blank,0
B3,0.0875,4350.436,37.0,Tecan Spark,water,blank,0
B3,0.0877,47060.475,37.0,Tecan Spark,water,blank,0
B3,0.0877,47455.916,37.1,Tecan Spark,water,blank,0
B3,0.0878,47851.398,37.1,Tecan Spark,water,blank,0
B3,0.0877,48246.855,37.1,Tecan Spark,water,blank,0
B3,0.0878,48642.29,37.1,Tecan Spark,water,blank,0
B3,0.0878,49037.852,37.0,Tecan Spark,water,blank,0
B3,0.0877,49433.335999999996,37.1,Tecan Spark,water,blank,0
B3,0.0878,49828.715,37.1,Tecan Spark,water,blank,0
B3,0.0877,50224.199,37.1,Tecan Spark,water,blank,0
B3,0.0878,50619.715,37.1,Tecan Spark,water,blank,0
B3,0.0876,4745.875,37.1,Tecan Spark,water,blank,0
B3,0.0877,51015.10400000001,37.1,Tecan Spark,water,blank,0
B3,0.0877,51410.606,37.1,Tecan Spark,water,blank,0
B3,0.0877,51806.096,37.0,Tecan Spark,water,blank,0
B3,0.0877,52201.477999999996,37.1,Tecan Spark,water,blank,0
B3,0.0878,52597.013,37.0,Tecan Spark,water,blank,0
B3,0.0877,52992.488,37.0,Tecan Spark,water,blank,0
B3,0.0878,53387.867,37.0,Tecan Spark,water,blank,0
B3,0.0878,53783.367999999995,37.1,Tecan Spark,water,blank,0
B3,0.0878,54178.846,37.1,Tecan Spark,water,blank,0
B3,0.0879,54574.263,37.0,Tecan Spark,water,blank,0
B3,0.0875,5141.345,37.1,Tecan Spark,water,blank,0
B3,0.0878,54969.791,37.1,Tecan Spark,water,blank,0
B3,0.0877,55365.273,37.0,Tecan Spark,water,blank,0
B3,0.0877,55760.647000000004,37.1,Tecan Spark,water,blank,0
B3,0.0877,56156.168,37.1,Tecan Spark,water,blank,0
B3,0.0876,56551.557,37.1,Tecan Spark,water,blank,0
B3,0.0877,56946.972,37.1,Tecan Spark,water,blank,0
B3,0.0877,57342.45,37.0,Tecan Spark,water,blank,0
B3,0.0877,57737.922999999995,37.1,Tecan Spark,water,blank,0
B3,0.0877,58133.337999999996,37.1,Tecan Spark,water,blank,0
B3,0.0877,58528.852999999996,37.1,Tecan Spark,water,blank,0
B3,0.0877,5536.736999999999,37.0,Tecan Spark,water,blank,0
B3,0.0876,58924.325,37.1,Tecan Spark,water,blank,0
B3,0.0877,59319.734000000004,37.1,Tecan Spark,water,blank,0
B3,0.0878,59715.185,37.0,Tecan Spark,water,blank,0
B3,0.0877,60110.649000000005,37.1,Tecan Spark,water,blank,0
B3,0.0877,60506.054000000004,37.1,Tecan Spark,water,blank,0
B3,0.0877,60901.518,37.1,Tecan Spark,water,blank,0
B3,0.0878,61297.001,37.1,Tecan Spark,water,blank,0
B3,0.0878,61692.374,37.1,Tecan Spark,water,blank,0
B3,0.0877,62087.89599999999,37.1,Tecan Spark,water,blank,0
B3,0.0877,62483.350999999995,37.1,Tecan Spark,water,blank,0
B3,0.0876,5932.165,37.1,Tecan Spark,water,blank,0
B3,0.0877,62878.765999999996,37.1,Tecan Spark,water,blank,0
B3,0.0877,63274.240999999995,37.1,Tecan Spark,water,blank,0
B3,0.0877,63669.774000000005,37.1,Tecan Spark,water,blank,0
B3,0.0879,64065.178,37.1,Tecan Spark,water,blank,0
B3,0.0878,64460.710999999996,37.1,Tecan Spark,water,blank,0
B3,0.0877,64856.178,37.0,Tecan Spark,water,blank,0
B3,0.0878,65251.54,37.1,Tecan Spark,water,blank,0
B3,0.0877,65647.05900000001,37.0,Tecan Spark,water,blank,0
B3,0.0878,66042.475,37.1,Tecan Spark,water,blank,0
B3,0.0878,66437.893,37.1,Tecan Spark,water,blank,0
B3,0.0876,6327.717,37.1,Tecan Spark,water,blank,0
B3,0.0877,66833.363,37.1,Tecan Spark,water,blank,0
B3,0.0877,67228.843,37.1,Tecan Spark,water,blank,0
B3,0.0878,67624.25200000001,37.0,Tecan Spark,water,blank,0
B3,0.0878,68019.804,37.1,Tecan Spark,water,blank,0
B3,0.0876,68415.365,37.0,Tecan Spark,water,blank,0
B3,0.0879,68810.72,37.1,Tecan Spark,water,blank,0
B3,0.0878,69206.23599999999,37.1,Tecan Spark,water,blank,0
B3,0.0877,69601.688,37.1,Tecan Spark,water,blank,0
B3,0.0875,6723.215999999999,37.1,Tecan Spark,water,blank,0
B3,0.0877,7118.621999999999,37.0,Tecan Spark,water,blank,0
B3,0.0877,395.895,36.9,Tecan Spark,water,blank,0
B3,0.0876,7514.14,37.0,Tecan Spark,water,blank,0
B3,0.0876,7909.5380000000005,37.1,Tecan Spark,water,blank,0
B3,0.0876,8304.979,37.1,Tecan Spark,water,blank,0
B3,0.0875,8700.431999999999,37.1,Tecan Spark,water,blank,0
B3,0.0875,9095.915,37.1,Tecan Spark,water,blank,0
B3,0.0875,9491.358,37.0,Tecan Spark,water,blank,0
B3,0.0876,9886.845,37.1,Tecan Spark,water,blank,0
B3,0.0876,10282.325,37.0,Tecan Spark,water,blank,0
B3,0.0876,10677.858999999999,37.0,Tecan Spark,water,blank,0
B3,0.0876,11073.263,37.1,Tecan Spark,water,blank,0
B3,0.0875,791.329,37.1,Tecan Spark,water,blank,0
B3,0.0877,11468.638,37.1,Tecan Spark,water,blank,0
B3,0.0875,11864.122,37.1,Tecan Spark,water,blank,0
B3,0.0876,12259.533000000001,37.0,Tecan Spark,water,blank,0
B3,0.0877,12654.952,37.0,Tecan Spark,water,blank,0
B3,0.0877,13050.472,37.1,Tecan Spark,water,blank,0
B3,0.0874,13445.912,37.1,Tecan Spark,water,blank,0
B3,0.0877,13841.317,37.1,Tecan Spark,water,blank,0
B3,0.0876,14236.86,37.1,Tecan Spark,water,blank,0
B3,0.0876,14632.383,37.1,Tecan Spark,water,blank,0
B3,0.0876,15027.768,37.0,Tecan Spark,water,blank,0
B3,0.0877,1186.776,37.1,Tecan Spark,water,blank,0
B3,0.0875,15423.316,37.0,Tecan Spark,water,blank,0
B3,0.0876,15818.79,37.1,Tecan Spark,water,blank,0
B3,0.0876,16214.211000000001,37.1,Tecan Spark,water,blank,0
B3,0.0877,16609.68,37.1,Tecan Spark,water,blank,0
B3,0.0877,17005.23,37.1,Tecan Spark,water,blank,0
B3,0.0877,17400.676,37.0,Tecan Spark,water,blank,0
B3,0.0877,17796.21,37.0,Tecan Spark,water,blank,0
B3,0.0876,18191.621,37.0,Tecan Spark,water,blank,0
B3,0.0877,18586.988,37.1,Tecan Spark,water,blank,0
B3,0.0877,18982.522,37.1,Tecan Spark,water,blank,0
B3,0.0877,1582.207,37.1,Tecan Spark,water,blank,0
B3,0.0876,19377.974,37.1,Tecan Spark,water,blank,0
B3,0.0876,19773.387,37.1,Tecan Spark,water,blank,0
B3,0.0876,20168.877,37.0,Tecan Spark,water,blank,0
B3,0.0876,20564.348,37.1,Tecan Spark,water,blank,0
B3,0.0876,20959.764,37.0,Tecan Spark,water,blank,0
B3,0.0876,21355.301,37.1,Tecan Spark,water,blank,0
B3,0.0875,21750.797000000002,37.1,Tecan Spark,water,blank,0
B3,0.0877,22146.206000000002,37.1,Tecan Spark,water,blank,0
B3,0.0878,22541.742000000002,37.1,Tecan Spark,water,blank,0
B3,0.0877,22937.279,37.0,Tecan Spark,water,blank,0
B3,0.0876,1977.7379999999998,37.0,Tecan Spark,water,blank,0
B3,0.0876,23332.647,37.0,Tecan Spark,water,blank,0
B3,0.0876,23728.11,37.0,Tecan Spark,water,blank,0
B3,0.0876,24123.597999999998,37.1,Tecan Spark,water,blank,0
B3,0.0876,24519.004,37.1,Tecan Spark,water,blank,0
B3,0.0876,24914.467,37.1,Tecan Spark,water,blank,0
B3,0.0876,25309.928,37.0,Tecan Spark,water,blank,0
B3,0.0875,25705.367000000002,37.0,Tecan Spark,water,blank,0
B3,0.0875,26100.841,37.0,Tecan Spark,water,blank,0
B3,0.0877,26496.277000000002,37.1,Tecan Spark,water,blank,0
B3,0.0876,26891.839,37.1,Tecan Spark,water,blank,0
B3,0.0876,2373.27,37.1,Tecan Spark,water,blank,0
B3,0.0875,27287.325,37.1,Tecan Spark,water,blank,0
B3,0.0876,27682.724,37.1,Tecan Spark,water,blank,0
B3,0.0876,28078.257999999998,37.0,Tecan Spark,water,blank,0
B3,0.0875,28473.697,37.0,Tecan Spark,water,blank,0
B3,0.0878,28869.097999999998,37.0,Tecan Spark,water,blank,0
B3,0.0877,29264.577,37.1,Tecan Spark,water,blank,0
B3,0.0876,29660.071,37.1,Tecan Spark,water,blank,0
B3,0.0875,30055.482000000004,37.1,Tecan Spark,water,blank,0
B3,0.0877,30450.995,37.1,Tecan Spark,water,blank,0
B3,0.0877,30846.442000000003,37.1,Tecan Spark,water,blank,0
B3,0.0877,2768.6820000000002,37.1,Tecan Spark,water,blank,0
B3,0.0877,31241.981,37.0,Tecan Spark,water,blank,0
B3,0.0876,31637.388,37.0,Tecan Spark,water,blank,0
B3,0.0876,32032.757999999998,37.1,Tecan Spark,water,blank,0
B3,0.0877,32428.31,37.1,Tecan Spark,water,blank,0
B3,0.0876,32823.77,37.1,Tecan Spark,water,blank,0
B3,0.0876,33219.2,37.0,Tecan Spark,water,blank,0
B3,0.0876,33614.67,37.0,Tecan Spark,water,blank,0
B3,0.0875,34010.167,37.0,Tecan Spark,water,blank,0
B3,0.0878,34405.619,37.0,Tecan Spark,water,blank,0
B3,0.0877,34801.155,37.0,Tecan Spark,water,blank,0
B3,0.0875,3164.184,37.1,Tecan Spark,water,blank,0
B3,0.0876,35196.619,37.1,Tecan Spark,water,blank,0
B3,0.0876,35592.087999999996,37.1,Tecan Spark,water,blank,0
B3,0.0875,35987.535,37.1,Tecan Spark,water,blank,0
B3,0.0876,36382.976,37.0,Tecan Spark,water,blank,0
B3,0.0876,36778.53,37.0,Tecan Spark,water,blank,0
B3,0.0877,37174.021,37.0,Tecan Spark,water,blank,0
B3,0.0878,37569.456,37.1,Tecan Spark,water,blank,0
B3,0.0877,37964.917,37.1,Tecan Spark,water,blank,0
B3,0.0876,38360.365,37.1,Tecan Spark,water,blank,0
B3,0.0877,38755.791,37.0,Tecan Spark,water,blank,0
B4,0.087,0.0,36.6,Tecan Spark,water,blank,0
B4,0.087,3559.551,37.1,Tecan Spark,water,blank,0
B4,0.0869,39151.248,37.0,Tecan Spark,water,blank,0
B4,0.0869,39546.715,37.0,Tecan Spark,water,blank,0
B4,0.0869,39942.22,37.1,Tecan Spark,water,blank,0
B4,0.0868,40337.643,37.1,Tecan Spark,water,blank,0
B4,0.087,40733.094,37.1,Tecan Spark,water,blank,0
B4,0.0871,41128.647000000004,37.0,Tecan Spark,water,blank,0
B4,0.0868,41524.157999999996,37.0,Tecan Spark,water,blank,0
B4,0.087,41919.574,37.1,Tecan Spark,water,blank,0
B4,0.0869,42315.054000000004,37.1,Tecan Spark,water,blank,0
B4,0.0869,42710.475,37.1,Tecan Spark,water,blank,0
B4,0.087,3954.9770000000003,37.1,Tecan Spark,water,blank,0
B4,0.0869,43105.9,37.1,Tecan Spark,water,blank,0
B4,0.0869,43501.395,37.1,Tecan Spark,water,blank,0
B4,0.087,43896.864,37.0,Tecan Spark,water,blank,0
B4,0.0869,44292.319,37.1,Tecan Spark,water,blank,0
B4,0.0869,44687.802,37.1,Tecan Spark,water,blank,0
B4,0.0869,45083.237,37.1,Tecan Spark,water,blank,0
B4,0.087,45478.776,37.1,Tecan Spark,water,blank,0
B4,0.0869,45874.239,37.1,Tecan Spark,water,blank,0
B4,0.087,46269.630999999994,37.1,Tecan Spark,water,blank,0
B4,0.087,46665.109000000004,37.0,Tecan Spark,water,blank,0
B4,0.0868,4350.436,37.0,Tecan Spark,water,blank,0
B4,0.0869,47060.475,37.0,Tecan Spark,water,blank,0
B4,0.0869,47455.916,37.1,Tecan Spark,water,blank,0
B4,0.087,47851.398,37.1,Tecan Spark,water,blank,0
B4,0.087,48246.855,37.1,Tecan Spark,water,blank,0
B4,0.087,48642.29,37.1,Tecan Spark,water,blank,0
B4,0.087,49037.852,37.0,Tecan Spark,water,blank,0
B4,0.0869,49433.335999999996,37.1,Tecan Spark,water,blank,0
B4,0.087,49828.715,37.1,Tecan Spark,water,blank,0
B4,0.087,50224.199,37.1,Tecan Spark,water,blank,0
B4,0.087,50619.715,37.1,Tecan Spark,water,blank,0
B4,0.0869,4745.875,37.1,Tecan Spark,water,blank,0
B4,0.0869,51015.10400000001,37.1,Tecan Spark,water,blank,0
B4,0.087,51410.606,37.1,Tecan Spark,water,blank,0
B4,0.0869,51806.096,37.0,Tecan Spark,water,blank,0
B4,0.087,52201.477999999996,37.1,Tecan Spark,water,blank,0
B4,0.0869,52597.013,37.0,Tecan Spark,water,blank,0
B4,0.0869,52992.488,37.0,Tecan Spark,water,blank,0
B4,0.0871,53387.867,37.0,Tecan Spark,water,blank,0
B4,0.087,53783.367999999995,37.1,Tecan Spark,water,blank,0
B4,0.087,54178.846,37.1,Tecan Spark,water,blank,0
B4,0.0872,54574.263,37.0,Tecan Spark,water,blank,0
B4,0.087,5141.345,37.1,Tecan Spark,water,blank,0
B4,0.087,54969.791,37.1,Tecan Spark,water,blank,0
B4,0.0868,55365.273,37.0,Tecan Spark,water,blank,0
B4,0.0869,55760.647000000004,37.1,Tecan Spark,water,blank,0
B4,0.0869,56156.168,37.1,Tecan Spark,water,blank,0
B4,0.0869,56551.557,37.1,Tecan Spark,water,blank,0
B4,0.0869,56946.972,37.1,Tecan Spark,water,blank,0
B4,0.0869,57342.45,37.0,Tecan Spark,water,blank,0
B4,0.087,57737.922999999995,37.1,Tecan Spark,water,blank,0
B4,0.0869,58133.337999999996,37.1,Tecan Spark,water,blank,0
B4,0.0869,58528.852999999996,37.1,Tecan Spark,water,blank,0
B4,0.0869,5536.736999999999,37.0,Tecan Spark,water,blank,0
B4,0.0868,58924.325,37.1,Tecan Spark,water,blank,0
B4,0.0869,59319.734000000004,37.1,Tecan Spark,water,blank,0
B4,0.087,59715.185,37.0,Tecan Spark,water,blank,0
B4,0.0869,60110.649000000005,37.1,Tecan Spark,water,blank,0
B4,0.0868,60506.054000000004,37.1,Tecan Spark,water,blank,0
B4,0.0869,60901.518,37.1,Tecan Spark,water,blank,0
B4,0.0869,61297.001,37.1,Tecan Spark,water,blank,0
B4,0.0869,61692.374,37.1,Tecan Spark,water,blank,0
B4,0.087,62087.89599999999,37.1,Tecan Spark,water,blank,0
B4,0.0869,62483.350999999995,37.1,Tecan Spark,water,blank,0
B4,0.0869,5932.165,37.1,Tecan Spark,water,blank,0
B4,0.0869,62878.765999999996,37.1,Tecan Spark,water,blank,0
B4,0.087,63274.240999999995,37.1,Tecan Spark,water,blank,0
B4,0.0869,63669.774000000005,37.1,Tecan Spark,water,blank,0
B4,0.0871,64065.178,37.1,Tecan Spark,water,blank,0
B4,0.087,64460.710999999996,37.1,Tecan Spark,water,blank,0
B4,0.0869,64856.178,37.0,Tecan Spark,water,blank,0
B4,0.0869,65251.54,37.1,Tecan Spark,water,blank,0
B4,0.087,65647.05900000001,37.0,Tecan Spark,water,blank,0
B4,0.087,66042.475,37.1,Tecan Spark,water,blank,0
B4,0.0869,66437.893,37.1,Tecan Spark,water,blank,0
B4,0.0869,6327.717,37.1,Tecan Spark,water,blank,0
B4,0.087,66833.363,37.1,Tecan Spark,water,blank,0
B4,0.0869,67228.843,37.1,Tecan Spark,water,blank,0
B4,0.087,67624.25200000001,37.0,Tecan Spark,water,blank,0
B4,0.087,68019.804,37.1,Tecan Spark,water,blank,0
B4,0.0868,68415.365,37.0,Tecan Spark,water,blank,0
B4,0.087,68810.72,37.1,Tecan Spark,water,blank,0
B4,0.087,69206.23599999999,37.1,Tecan Spark,water,blank,0
B4,0.087,69601.688,37.1,Tecan Spark,water,blank,0
B4,0.0868,6723.215999999999,37.1,Tecan Spark,water,blank,0
B4,0.087,7118.621999999999,37.0,Tecan Spark,water,blank,0
B4,0.087,395.895,36.9,Tecan Spark,water,blank,0
B4,0.0869,7514.14,37.0,Tecan Spark,water,blank,0
B4,0.0869,7909.5380000000005,37.1,Tecan Spark,water,blank,0
B4,0.0868,8304.979,37.1,Tecan Spark,water,blank,0
B4,0.087,8700.431999999999,37.1,Tecan Spark,water,blank,0
B4,0.0869,9095.915,37.1,Tecan Spark,water,blank,0
B4,0.0868,9491.358,37.0,Tecan Spark,water,blank,0
B4,0.0869,9886.845,37.1,Tecan Spark,water,blank,0
B4,0.0869,10282.325,37.0,Tecan Spark,water,blank,0
B4,0.0868,10677.858999999999,37.0,Tecan Spark,water,blank,0
B4,0.0869,11073.263,37.1,Tecan Spark,water,blank,0
B4,0.087,791.329,37.1,Tecan Spark,water,blank,0
B4,0.0869,11468.638,37.1,Tecan Spark,water,blank,0
B4,0.0869,11864.122,37.1,Tecan Spark,water,blank,0
B4,0.0869,12259.533000000001,37.0,Tecan Spark,water,blank,0
B4,0.087,12654.952,37.0,Tecan Spark,water,blank,0
B4,0.087,13050.472,37.1,Tecan Spark,water,blank,0
B4,0.0868,13445.912,37.1,Tecan Spark,water,blank,0
B4,0.087,13841.317,37.1,Tecan Spark,water,blank,0
B4,0.087,14236.86,37.1,Tecan Spark,water,blank,0
B4,0.0869,14632.383,37.1,Tecan Spark,water,blank,0
B4,0.087,15027.768,37.0,Tecan Spark,water,blank,0
B4,0.087,1186.776,37.1,Tecan Spark,water,blank,0
B4,0.0869,15423.316,37.0,Tecan Spark,water,blank,0
B4,0.0868,15818.79,37.1,Tecan Spark,water,blank,0
B4,0.087,16214.211000000001,37.1,Tecan Spark,water,blank,0
B4,0.087,16609.68,37.1,Tecan Spark,water,blank,0
B4,0.0869,17005.23,37.1,Tecan Spark,water,blank,0
B4,0.0869,17400.676,37.0,Tecan Spark,water,blank,0
B4,0.087,17796.21,37.0,Tecan Spark,water,blank,0
B4,0.0869,18191.621,37.0,Tecan Spark,water,blank,0
B4,0.0869,18586.988,37.1,Tecan Spark,water,blank,0
B4,0.087,18982.522,37.1,Tecan Spark,water,blank,0
