slope,intercept,sigma,buffer_base,compound,area_param
0.0264079,0.00521043,0.0115268,N-C-,glucose,rel_area_phosphate
0.0265548,0.00446059,0.00503383,N-C-,glucose,rel_area_phosphate
0.0265471,0.00463107,0.00636838,N-C-,glucose,rel_area_phosphate
0.026287,0.00933171,0.00560795,N-C-,glucose,rel_area_phosphate
0.0265314,0.00356985,0.00556131,N-C-,glucose,rel_area_phosphate
0.0266706,0.0104176,0.0126786,N-C-,glucose,rel_area_phosphate
0.0266157,0.00380081,0.00744868,N-C-,glucose,rel_area_phosphate
0.0263026,0.00795564,0.00646988,N-C-,glucose,rel_area_phosphate
0.0265067,0.004983,0.0068721,N-C-,glucose,rel_area_phosphate
0.0262458,0.00799028,0.00595101,N-C-,glucose,rel_area_phosphate
0.0264124,0.00809713,0.00654707,N-C-,glucose,rel_area_phosphate
0.0265625,0.0086952,0.00867331,N-C-,glucose,rel_area_phosphate
0.0263904,0.00844505,0.00928019,N-C-,glucose,rel_area_phosphate
0.0267868,0.00660341,0.00858983,N-C-,glucose,rel_area_phosphate
0.0260241,0.0100794,0.0115557,N-C-,glucose,rel_area_phosphate
0.0259372,0.0135097,0.0104987,N-C-,glucose,rel_area_phosphate
0.0265064,0.00615963,0.0110742,N-C-,glucose,rel_area_phosphate
0.0263392,0.00476906,0.00477623,N-C-,glucose,rel_area_phosphate
0.026507,0.00766038,0.0072565,N-C-,glucose,rel_area_phosphate
0.0263879,0.0103153,0.00778135,N-C-,glucose,rel_area_phosphate
0.0264677,0.0067687,0.00669173,N-C-,glucose,rel_area_phosphate
0.0264037,0.00593623,0.00594739,N-C-,glucose,rel_area_phosphate
0.0265224,0.00582016,0.00730393,N-C-,glucose,rel_area_phosphate
0.0264906,0.00689252,0.00849002,N-C-,glucose,rel_area_phosphate
0.0263007,0.00798264,0.00606756,N-C-,glucose,rel_area_phosphate
0.0265295,0.00402099,0.00548159,N-C-,glucose,rel_area_phosphate
0.0262446,0.00705234,0.00745889,N-C-,glucose,rel_area_phosphate
0.0263389,0.00832856,0.00793984,N-C-,glucose,rel_area_phosphate
0.0263723,0.00659931,0.00628979,N-C-,glucose,rel_area_phosphate
0.0262453,0.00791237,0.00559467,N-C-,glucose,rel_area_phosphate
0.0263172,0.00572634,0.00534648,N-C-,glucose,rel_area_phosphate
0.0266262,0.0061282,0.010213,N-C-,glucose,rel_area_phosphate
0.0266201,0.00776793,0.0106416,N-C-,glucose,rel_area_phosphate
0.0266076,0.00414434,0.00614128,N-C-,glucose,rel_area_phosphate
0.0266087,0.0064883,0.00628829,N-C-,glucose,rel_area_phosphate
0.0261683,0.0117092,0.00814523,N-C-,glucose,rel_area_phosphate
0.0268003,0.00103015,0.00733899,N-C-,glucose,rel_area_phosphate
0.02626,0.00761164,0.00510724,N-C-,glucose,rel_area_phosphate
0.0263714,0.0105375,0.00980614,N-C-,glucose,rel_area_phosphate
0.0264697,0.00862072,0.00887705,N-C-,glucose,rel_area_phosphate
0.0261053,0.00468751,0.00769592,N-C-,glucose,rel_area_phosphate
0.0261644,0.00433675,0.00795376,N-C-,glucose,rel_area_phosphate
0.0262204,0.00532515,0.0078712,N-C-,glucose,rel_area_phosphate
0.0265119,0.00767237,0.0055903,N-C-,glucose,rel_area_phosphate
0.0264509,0.0077655,0.00613217,N-C-,glucose,rel_area_phosphate
0.0265584,0.00426769,0.00761035,N-C-,glucose,rel_area_phosphate
0.0262954,0.00821889,0.00521772,N-C-,glucose,rel_area_phosphate
0.0264446,0.00266925,0.007807,N-C-,glucose,rel_area_phosphate
0.0264316,0.00676207,0.00538866,N-C-,glucose,rel_area_phosphate
0.0263729,0.00642465,0.007915,N-C-,glucose,rel_area_phosphate
0.0263418,0.00851151,0.00532535,N-C-,glucose,rel_area_phosphate
0.0265415,0.00392509,0.00820489,N-C-,glucose,rel_area_phosphate
0.0266157,0.00700419,0.00825576,N-C-,glucose,rel_area_phosphate
0.0264192,0.00853125,0.00848417,N-C-,glucose,rel_area_phosphate
0.0264813,0.00776375,0.00904763,N-C-,glucose,rel_area_phosphate
0.0261226,0.00774041,0.00609594,N-C-,glucose,rel_area_phosphate
0.0266364,0.00535439,0.00674936,N-C-,glucose,rel_area_phosphate
0.0259101,0.00958703,0.00787466,N-C-,glucose,rel_area_phosphate
0.0258933,0.00989304,0.00759923,N-C-,glucose,rel_area_phosphate
0.0263846,0.00347582,0.00815428,N-C-,glucose,rel_area_phosphate
0.026396,0.00902736,0.00518269,N-C-,glucose,rel_area_phosphate
0.0263778,0.0048581,0.00657422,N-C-,glucose,rel_area_phosphate
0.0265507,0.00653734,0.00633988,N-C-,glucose,rel_area_phosphate
0.0264778,0.00713018,0.00607992,N-C-,glucose,rel_area_phosphate
0.0263045,0.0084802,0.00474806,N-C-,glucose,rel_area_phosphate
0.0264504,0.004346,0.00789694,N-C-,glucose,rel_area_phosphate
0.0264642,0.0081073,0.00695598,N-C-,glucose,rel_area_phosphate
0.0263004,0.00811019,0.00717012,N-C-,glucose,rel_area_phosphate
0.0265236,0.00638067,0.0044041,N-C-,glucose,rel_area_phosphate
0.0264715,0.00569021,0.00442168,N-C-,glucose,rel_area_phosphate
0.0262604,0.0077889,0.00513662,N-C-,glucose,rel_area_phosphate
0.0265411,0.00529927,0.00586645,N-C-,glucose,rel_area_phosphate
0.0265803,0.00496236,0.00561558,N-C-,glucose,rel_area_phosphate
0.0261146,0.00857307,0.0136049,N-C-,glucose,rel_area_phosphate
0.0262008,0.00631192,0.00836408,N-C-,glucose,rel_area_phosphate
0.0264168,0.00544855,0.0056027,N-C-,glucose,rel_area_phosphate
0.0265255,0.00594214,0.00672559,N-C-,glucose,rel_area_phosphate
0.0262346,0.00701975,0.00580726,N-C-,glucose,rel_area_phosphate
0.0263152,0.00699149,0.0057552,N-C-,glucose,rel_area_phosphate
0.0264672,0.00595392,0.00648403,N-C-,glucose,rel_area_phosphate
0.0260613,0.00708367,0.0092703,N-C-,glucose,rel_area_phosphate
0.0261811,0.00997924,0.00725707,N-C-,glucose,rel_area_phosphate
0.0263946,0.00452051,0.00730872,N-C-,glucose,rel_area_phosphate
0.026702,0.00260777,0.00617282,N-C-,glucose,rel_area_phosphate
0.0262027,0.00568549,0.00616057,N-C-,glucose,rel_area_phosphate
0.0263239,0.00350944,0.00688273,N-C-,glucose,rel_area_phosphate
0.026414,0.00855794,0.00542442,N-C-,glucose,rel_area_phosphate
0.0262549,0.00520333,0.00790463,N-C-,glucose,rel_area_phosphate
0.0264455,0.00407347,0.00508014,N-C-,glucose,rel_area_phosphate
0.0262653,0.0100904,0.00877442,N-C-,glucose,rel_area_phosphate
0.0265162,0.00448211,0.00524982,N-C-,glucose,rel_area_phosphate
0.0263698,0.00607193,0.0060598,N-C-,glucose,rel_area_phosphate
0.0267003,0.00496693,0.00530264,N-C-,glucose,rel_area_phosphate
0.0264291,0.00571649,0.00530362,N-C-,glucose,rel_area_phosphate
0.0265733,0.00854994,0.0118623,N-C-,glucose,rel_area_phosphate
0.0264697,0.0010961,0.00612752,N-C-,glucose,rel_area_phosphate
0.0261147,0.01469,0.00829623,N-C-,glucose,rel_area_phosphate
0.0264028,0.00113289,0.0086438,N-C-,glucose,rel_area_phosphate
0.0263948,0.000900827,0.00861713,N-C-,glucose,rel_area_phosphate
0.0264042,0.0117314,0.00688102,N-C-,glucose,rel_area_phosphate
0.0260984,0.00950335,0.00627941,N-C-,glucose,rel_area_phosphate
0.0265485,0.00592336,0.00607417,N-C-,glucose,rel_area_phosphate
0.026336,0.00602721,0.00574899,N-C-,glucose,rel_area_phosphate
0.0264279,0.00503213,0.00516315,N-C-,glucose,rel_area_phosphate
0.0265816,0.00496969,0.0070347,N-C-,glucose,rel_area_phosphate
0.0262334,0.00741594,0.00517354,N-C-,glucose,rel_area_phosphate
0.0265286,0.00660617,0.00440247,N-C-,glucose,rel_area_phosphate
0.0264296,0.00692706,0.00607599,N-C-,glucose,rel_area_phosphate
0.0265066,0.0033709,0.00700066,N-C-,glucose,rel_area_phosphate
0.0263243,0.00929611,0.00625414,N-C-,glucose,rel_area_phosphate
0.0265017,0.00397812,0.00577051,N-C-,glucose,rel_area_phosphate
0.0265007,0.00417403,0.00580718,N-C-,glucose,rel_area_phosphate
0.0261843,0.00749556,0.00645166,N-C-,glucose,rel_area_phosphate
0.0260197,0.00787005,0.0058095,N-C-,glucose,rel_area_phosphate
0.0263794,0.00540604,0.00641871,N-C-,glucose,rel_area_phosphate
0.0263384,0.0057676,0.00629186,N-C-,glucose,rel_area_phosphate
0.0262303,0.00708797,0.00615247,N-C-,glucose,rel_area_phosphate
0.0262766,0.00702949,0.00657511,N-C-,glucose,rel_area_phosphate
0.0262515,0.00660055,0.00808423,N-C-,glucose,rel_area_phosphate
0.0265972,0.00522276,0.00638306,N-C-,glucose,rel_area_phosphate
0.0262632,0.00700315,0.00737424,N-C-,glucose,rel_area_phosphate
0.0262772,0.00740311,0.00765782,N-C-,glucose,rel_area_phosphate
0.0264526,0.00657777,0.00522751,N-C-,glucose,rel_area_phosphate
0.0263234,0.00626797,0.00914802,N-C-,glucose,rel_area_phosphate
0.0263461,0.00924286,0.00445628,N-C-,glucose,rel_area_phosphate
0.0264813,0.0042564,0.00508224,N-C-,glucose,rel_area_phosphate
0.0261745,0.00999396,0.00520085,N-C-,glucose,rel_area_phosphate
0.0260985,0.011393,0.0066157,N-C-,glucose,rel_area_phosphate
0.0265732,0.00508768,0.00698423,N-C-,glucose,rel_area_phosphate
0.0263046,0.00707369,0.00669527,N-C-,glucose,rel_area_phosphate
0.0263407,0.00794593,0.00838829,N-C-,glucose,rel_area_phosphate
0.0261754,0.013872,0.00735316,N-C-,glucose,rel_area_phosphate
0.0265866,0.00385297,0.00707986,N-C-,glucose,rel_area_phosphate
0.02631,0.00734291,0.00865672,N-C-,glucose,rel_area_phosphate
0.0261317,0.00864508,0.00672196,N-C-,glucose,rel_area_phosphate
0.0266817,0.00565463,0.00555574,N-C-,glucose,rel_area_phosphate
0.0260951,0.00724847,0.005791,N-C-,glucose,rel_area_phosphate
0.0262879,0.00711033,0.00798535,N-C-,glucose,rel_area_phosphate
0.0264793,0.00552454,0.00512126,N-C-,glucose,rel_area_phosphate
0.0264628,0.0044713,0.00588108,N-C-,glucose,rel_area_phosphate
0.0263333,0.00783674,0.00558177,N-C-,glucose,rel_area_phosphate
0.0262506,0.00720612,0.00640822,N-C-,glucose,rel_area_phosphate
0.0262903,0.00502062,0.00754789,N-C-,glucose,rel_area_phosphate
0.0264884,0.0041768,0.00716722,N-C-,glucose,rel_area_phosphate
0.0262345,0.0110137,0.00780041,N-C-,glucose,rel_area_phosphate
0.0262465,0.0057307,0.00748833,N-C-,glucose,rel_area_phosphate
0.026488,0.00395003,0.00758099,N-C-,glucose,rel_area_phosphate
0.0263588,0.00828623,0.00656346,N-C-,glucose,rel_area_phosphate
0.0263328,0.00814732,0.00607911,N-C-,glucose,rel_area_phosphate
0.0264745,0.00941389,0.00549442,N-C-,glucose,rel_area_phosphate
0.0262866,0.00263139,0.00985206,N-C-,glucose,rel_area_phosphate
0.0264532,0.00496853,0.00835476,N-C-,glucose,rel_area_phosphate
0.0262667,0.00838043,0.00548152,N-C-,glucose,rel_area_phosphate
0.0264057,0.00497156,0.00676787,N-C-,glucose,rel_area_phosphate
0.026438,0.00527327,0.00629748,N-C-,glucose,rel_area_phosphate
0.0261598,0.00688713,0.00797217,N-C-,glucose,rel_area_phosphate
0.0265684,0.00781805,0.00808119,N-C-,glucose,rel_area_phosphate
0.0264895,0.00786474,0.00784209,N-C-,glucose,rel_area_phosphate
0.0264542,0.00628573,0.00760842,N-C-,glucose,rel_area_phosphate
0.0264112,0.00665019,0.00569503,N-C-,glucose,rel_area_phosphate
0.0262102,0.00734244,0.00644263,N-C-,glucose,rel_area_phosphate
0.0266587,0.00582144,0.00635472,N-C-,glucose,rel_area_phosphate
0.026497,0.00529782,0.00680773,N-C-,glucose,rel_area_phosphate
0.0264741,0.00582584,0.00638442,N-C-,glucose,rel_area_phosphate
0.0263231,0.00796598,0.00570873,N-C-,glucose,rel_area_phosphate
0.0264024,0.00458437,0.00806303,N-C-,glucose,rel_area_phosphate
0.0261551,0.00690152,0.00731416,N-C-,glucose,rel_area_phosphate
0.0265999,0.00491273,0.00501746,N-C-,glucose,rel_area_phosphate
0.0263572,0.0082768,0.00615707,N-C-,glucose,rel_area_phosphate
0.0263744,0.00950393,0.00600393,N-C-,glucose,rel_area_phosphate
0.0263466,0.00653768,0.00747591,N-C-,glucose,rel_area_phosphate
0.0263466,0.00653768,0.00747591,N-C-,glucose,rel_area_phosphate
0.0266431,0.00499655,0.00635555,N-C-,glucose,rel_area_phosphate
0.0265399,0.00517281,0.0068179,N-C-,glucose,rel_area_phosphate
0.0265148,0.00555543,0.00712081,N-C-,glucose,rel_area_phosphate
0.0264563,0.00496159,0.00577907,N-C-,glucose,rel_area_phosphate
0.0266229,0.00602754,0.00595604,N-C-,glucose,rel_area_phosphate
0.0265943,0.00602303,0.0068092,N-C-,glucose,rel_area_phosphate
0.0262524,0.00629188,0.00714887,N-C-,glucose,rel_area_phosphate
0.0264179,0.00931872,0.00599988,N-C-,glucose,rel_area_phosphate
0.0268269,0.00388531,0.00923063,N-C-,glucose,rel_area_phosphate
0.0268134,0.00305623,0.010755,N-C-,glucose,rel_area_phosphate
0.0269192,-0.000207578,0.00789263,N-C-,glucose,rel_area_phosphate
0.0264807,0.00402817,0.00671872,N-C-,glucose,rel_area_phosphate
0.0263786,0.00706362,0.00594684,N-C-,glucose,rel_area_phosphate
0.0261658,0.0105635,0.00969359,N-C-,glucose,rel_area_phosphate
0.0265008,0.00126149,0.00828234,N-C-,glucose,rel_area_phosphate
0.0266118,0.010594,0.00956494,N-C-,glucose,rel_area_phosphate
0.0266593,0.0014911,0.00750102,N-C-,glucose,rel_area_phosphate
0.0265599,0.0025592,0.00737024,N-C-,glucose,rel_area_phosphate
0.0263167,0.00610703,0.00616366,N-C-,glucose,rel_area_phosphate
0.0261978,0.0115119,0.00784109,N-C-,glucose,rel_area_phosphate
0.0263379,0.0104665,0.00742445,N-C-,glucose,rel_area_phosphate
0.0265775,0.00502188,0.00617653,N-C-,glucose,rel_area_phosphate
0.0265014,0.00296831,0.00598662,N-C-,glucose,rel_area_phosphate
0.0262752,0.00621458,0.00695854,N-C-,glucose,rel_area_phosphate
0.0261873,0.00895235,0.00577196,N-C-,glucose,rel_area_phosphate
0.026573,0.00327294,0.00384459,N-C-,glucose,rel_area_phosphate
0.0265174,0.00411919,0.00446102,N-C-,glucose,rel_area_phosphate
0.0264133,0.00766473,0.00619988,N-C-,glucose,rel_area_phosphate
0.0263731,0.00599749,0.00672785,N-C-,glucose,rel_area_phosphate
0.0262221,0.0068541,0.00746065,N-C-,glucose,rel_area_phosphate
0.026221,0.00858462,0.0108247,N-C-,glucose,rel_area_phosphate
0.0264578,0.00737427,0.00762109,N-C-,glucose,rel_area_phosphate
0.0265247,0.00608649,0.00886478,N-C-,glucose,rel_area_phosphate
0.0264162,0.00787972,0.0069273,N-C-,glucose,rel_area_phosphate
0.0264364,0.00649287,0.00370435,N-C-,glucose,rel_area_phosphate
0.026345,0.00813981,0.00407998,N-C-,glucose,rel_area_phosphate
0.0264659,0.00429024,0.00732182,N-C-,glucose,rel_area_phosphate
0.0263746,0.00768959,0.00510671,N-C-,glucose,rel_area_phosphate
0.0265012,0.00455971,0.00807058,N-C-,glucose,rel_area_phosphate
0.0263613,0.00629335,0.0045899,N-C-,glucose,rel_area_phosphate
0.0265115,0.00523998,0.0050014,N-C-,glucose,rel_area_phosphate
0.0261046,0.00876521,0.00821763,N-C-,glucose,rel_area_phosphate
0.0261453,0.00644096,0.00670656,N-C-,glucose,rel_area_phosphate
0.0262811,0.00923085,0.00437474,N-C-,glucose,rel_area_phosphate
0.026304,0.00660041,0.00678986,N-C-,glucose,rel_area_phosphate
0.0264326,0.00698925,0.00624235,N-C-,glucose,rel_area_phosphate
0.0262221,0.00872402,0.00652217,N-C-,glucose,rel_area_phosphate
0.0261793,0.011288,0.005887,N-C-,glucose,rel_area_phosphate
0.0267588,-0.000896738,0.0115245,N-C-,glucose,rel_area_phosphate
0.0264459,0.00356225,0.0132611,N-C-,glucose,rel_area_phosphate
0.0259375,0.0075443,0.00747238,N-C-,glucose,rel_area_phosphate
0.0268222,0.00781972,0.00863014,N-C-,glucose,rel_area_phosphate
0.0268653,0.00548356,0.0100894,N-C-,glucose,rel_area_phosphate
0.02641,0.00490098,0.00738279,N-C-,glucose,rel_area_phosphate
0.026178,0.00694184,0.00806135,N-C-,glucose,rel_area_phosphate
0.0265599,0.00661204,0.00530304,N-C-,glucose,rel_area_phosphate
0.0261941,0.0112771,0.00603048,N-C-,glucose,rel_area_phosphate
0.0263172,0.0076902,0.00549611,N-C-,glucose,rel_area_phosphate
0.0264749,0.00522596,0.00532972,N-C-,glucose,rel_area_phosphate
0.0260084,0.00992855,0.00877977,N-C-,glucose,rel_area_phosphate
0.0262318,0.00777235,0.00812644,N-C-,glucose,rel_area_phosphate
0.0263968,0.00978001,0.00961827,N-C-,glucose,rel_area_phosphate
0.0263711,0.0125449,0.012446,N-C-,glucose,rel_area_phosphate
0.0263509,0.00992604,0.00574049,N-C-,glucose,rel_area_phosphate
0.0264485,0.00266074,0.00694379,N-C-,glucose,rel_area_phosphate
0.0263428,0.00464713,0.00784779,N-C-,glucose,rel_area_phosphate
0.026328,0.00371518,0.0085345,N-C-,glucose,rel_area_phosphate
0.0263329,0.00758973,0.00588365,N-C-,glucose,rel_area_phosphate
0.026348,0.00141445,0.0132439,N-C-,glucose,rel_area_phosphate
0.0264152,0.0102021,0.00566786,N-C-,glucose,rel_area_phosphate
0.0265134,0.00350999,0.00754396,N-C-,glucose,rel_area_phosphate
0.0263625,0.00113683,0.0117322,N-C-,glucose,rel_area_phosphate
0.0259262,0.0125903,0.00801384,N-C-,glucose,rel_area_phosphate
0.0263715,0.00866427,0.00904012,N-C-,glucose,rel_area_phosphate
0.0263344,0.00942476,0.00756744,N-C-,glucose,rel_area_phosphate
0.0263045,0.0085418,0.00597485,N-C-,glucose,rel_area_phosphate
0.0261037,0.0112327,0.0043588,N-C-,glucose,rel_area_phosphate
0.0262218,0.0103159,0.0043175,N-C-,glucose,rel_area_phosphate
0.0265416,0.00231604,0.0081255,N-C-,glucose,rel_area_phosphate
0.0263708,0.00601664,0.00805933,N-C-,glucose,rel_area_phosphate
0.0268499,0.00269537,0.00640275,N-C-,glucose,rel_area_phosphate
0.0267832,0.0022996,0.00725645,N-C-,glucose,rel_area_phosphate
0.026849,0.00174728,0.00834523,N-C-,glucose,rel_area_phosphate
0.0259494,0.0136383,0.00845349,N-C-,glucose,rel_area_phosphate
0.0267791,0.000328613,0.00566522,N-C-,glucose,rel_area_phosphate
0.0263959,0.00726697,0.00983695,N-C-,glucose,rel_area_phosphate
0.0265387,0.00782779,0.00951482,N-C-,glucose,rel_area_phosphate
0.0262802,0.00965654,0.00907677,N-C-,glucose,rel_area_phosphate
0.0265155,0.00599849,0.00796237,N-C-,glucose,rel_area_phosphate
0.0266079,0.00441631,0.00845678,N-C-,glucose,rel_area_phosphate
0.0262076,0.00787815,0.00830232,N-C-,glucose,rel_area_phosphate
0.02689,0.00212464,0.00671619,N-C-,glucose,rel_area_phosphate
0.0264946,0.000126613,0.0124346,N-C-,glucose,rel_area_phosphate
0.0258556,0.0183299,0.00811601,N-C-,glucose,rel_area_phosphate
0.0263666,0.00850249,0.0100225,N-C-,glucose,rel_area_phosphate
0.0265557,0.00773694,0.00875735,N-C-,glucose,rel_area_phosphate
0.0258075,0.0127259,0.00912196,N-C-,glucose,rel_area_phosphate
0.0264445,0.00660796,0.0078657,N-C-,glucose,rel_area_phosphate
0.0261833,0.0100714,0.00921322,N-C-,glucose,rel_area_phosphate
0.026618,0.00350029,0.00530293,N-C-,glucose,rel_area_phosphate
0.0263519,0.00667781,0.00452276,N-C-,glucose,rel_area_phosphate
0.0265202,0.00354713,0.0132094,N-C-,glucose,rel_area_phosphate
0.0263738,0.00511446,0.0107213,N-C-,glucose,rel_area_phosphate
0.0263337,0.00413755,0.0100287,N-C-,glucose,rel_area_phosphate
0.0262412,0.00974645,0.00657816,N-C-,glucose,rel_area_phosphate
0.0266086,0.00391204,0.0061668,N-C-,glucose,rel_area_phosphate
0.0261971,0.00858779,0.00499149,N-C-,glucose,rel_area_phosphate
0.0261383,0.00757471,0.00636235,N-C-,glucose,rel_area_phosphate
0.026394,0.00264055,0.00775948,N-C-,glucose,rel_area_phosphate
0.0265574,0.00423698,0.00644347,N-C-,glucose,rel_area_phosphate
0.0264411,0.00343801,0.00658178,N-C-,glucose,rel_area_phosphate
0.0264096,0.0059425,0.00745455,N-C-,glucose,rel_area_phosphate
0.0265409,0.00622716,0.00837611,N-C-,glucose,rel_area_phosphate
0.0263595,0.00858336,0.00878437,N-C-,glucose,rel_area_phosphate
0.0261664,0.0101068,0.0071714,N-C-,glucose,rel_area_phosphate
0.0260579,0.00928476,0.00784102,N-C-,glucose,rel_area_phosphate
0.0263088,0.00700732,0.00598513,N-C-,glucose,rel_area_phosphate
0.0264711,0.00658493,0.00508641,N-C-,glucose,rel_area_phosphate
0.0264061,0.00580657,0.00658121,N-C-,glucose,rel_area_phosphate
0.0264159,0.00887095,0.00589353,N-C-,glucose,rel_area_phosphate
0.0265385,0.00675708,0.0063209,N-C-,glucose,rel_area_phosphate
0.0262414,0.0085227,0.00739543,N-C-,glucose,rel_area_phosphate
0.0265133,0.00486642,0.00560676,N-C-,glucose,rel_area_phosphate
0.0262903,0.00804044,0.00497719,N-C-,glucose,rel_area_phosphate
0.0264645,0.00591465,0.00660758,N-C-,glucose,rel_area_phosphate
0.0264936,0.0046635,0.00648285,N-C-,glucose,rel_area_phosphate
0.0265111,0.00479993,0.00548307,N-C-,glucose,rel_area_phosphate
0.026326,0.00780404,0.00569477,N-C-,glucose,rel_area_phosphate
0.0263163,0.00634086,0.00659045,N-C-,glucose,rel_area_phosphate
0.0263265,0.0033398,0.00594274,N-C-,glucose,rel_area_phosphate
0.0261036,0.0108075,0.00934168,N-C-,glucose,rel_area_phosphate
0.026662,0.00423202,0.00965125,N-C-,glucose,rel_area_phosphate
0.0264306,0.00625994,0.00474338,N-C-,glucose,rel_area_phosphate
0.0263101,0.00721177,0.00906047,N-C-,glucose,rel_area_phosphate
0.0264237,0.00393325,0.00594214,N-C-,glucose,rel_area_phosphate
0.0264127,0.00970633,0.00501395,N-C-,glucose,rel_area_phosphate
0.0265055,0.00588587,0.00634801,N-C-,glucose,rel_area_phosphate
0.0266287,0.00235673,0.00787431,N-C-,glucose,rel_area_phosphate
0.0266145,0.00332592,0.00733771,N-C-,glucose,rel_area_phosphate
0.0265253,0.00358536,0.00672224,N-C-,glucose,rel_area_phosphate
0.0262018,0.00968085,0.00652679,N-C-,glucose,rel_area_phosphate
0.0261667,0.00795908,0.00719539,N-C-,glucose,rel_area_phosphate
0.0265182,0.00600067,0.00540125,N-C-,glucose,rel_area_phosphate
0.0265806,0.0059661,0.00538691,N-C-,glucose,rel_area_phosphate
0.0263143,0.00767605,0.00501909,N-C-,glucose,rel_area_phosphate
0.0264255,0.00598126,0.00554668,N-C-,glucose,rel_area_phosphate
0.0263739,0.00448066,0.00437794,N-C-,glucose,rel_area_phosphate
0.0264243,0.00889993,0.00626761,N-C-,glucose,rel_area_phosphate
0.0267285,0.000424547,0.00905994,N-C-,glucose,rel_area_phosphate
0.0261386,0.00918153,0.00668829,N-C-,glucose,rel_area_phosphate
0.0262317,0.00746647,0.00852558,N-C-,glucose,rel_area_phosphate
0.0266114,0.00529658,0.00678012,N-C-,glucose,rel_area_phosphate
0.0265603,0.00513149,0.00942792,N-C-,glucose,rel_area_phosphate
0.0266886,0.00137614,0.00842419,N-C-,glucose,rel_area_phosphate
0.0265869,0.00220172,0.00915504,N-C-,glucose,rel_area_phosphate
0.0262627,0.0110786,0.00823174,N-C-,glucose,rel_area_phosphate
0.0265556,0.00761238,0.00830758,N-C-,glucose,rel_area_phosphate
0.0263296,0.00600727,0.00910634,N-C-,glucose,rel_area_phosphate
0.0263388,0.00577202,0.00913221,N-C-,glucose,rel_area_phosphate
0.0263763,0.00507969,0.00573158,N-C-,glucose,rel_area_phosphate
0.026347,0.00866697,0.00718789,N-C-,glucose,rel_area_phosphate
0.026328,0.00927341,0.00639273,N-C-,glucose,rel_area_phosphate
0.0264518,0.00529177,0.00566142,N-C-,glucose,rel_area_phosphate
0.0263717,0.00635277,0.00668418,N-C-,glucose,rel_area_phosphate
0.0264143,0.00577449,0.00556462,N-C-,glucose,rel_area_phosphate
0.0260997,0.00938826,0.00650728,N-C-,glucose,rel_area_phosphate
0.0266516,0.0034796,0.00648837,N-C-,glucose,rel_area_phosphate
0.026323,0.00851298,0.00624968,N-C-,glucose,rel_area_phosphate
0.0262601,0.00907918,0.0100972,N-C-,glucose,rel_area_phosphate
0.0260697,0.00956857,0.00916933,N-C-,glucose,rel_area_phosphate
0.0265748,0.00527744,0.00509412,N-C-,glucose,rel_area_phosphate
0.0263375,0.0056306,0.00789634,N-C-,glucose,rel_area_phosphate
0.0265998,0.00143549,0.00689088,N-C-,glucose,rel_area_phosphate
0.0259642,0.00767526,0.00985702,N-C-,glucose,rel_area_phosphate
0.0263355,0.00754992,0.00812858,N-C-,glucose,rel_area_phosphate
0.0264498,0.00663315,0.00540635,N-C-,glucose,rel_area_phosphate
0.0262168,0.00716111,0.00542948,N-C-,glucose,rel_area_phosphate
0.0261211,0.00769987,0.00504686,N-C-,glucose,rel_area_phosphate
0.0265562,0.00510184,0.00513059,N-C-,glucose,rel_area_phosphate
0.026269,0.00822051,0.0064512,N-C-,glucose,rel_area_phosphate
0.0264671,0.00563877,0.00572979,N-C-,glucose,rel_area_phosphate
0.0261864,0.00888665,0.0104936,N-C-,glucose,rel_area_phosphate
0.0262908,0.00812397,0.0105714,N-C-,glucose,rel_area_phosphate
0.0258341,0.0130536,0.00687929,N-C-,glucose,rel_area_phosphate
0.0263075,0.00531345,0.0116813,N-C-,glucose,rel_area_phosphate
0.0261897,0.00648003,0.0112196,N-C-,glucose,rel_area_phosphate
0.0263895,0.0055492,0.00817259,N-C-,glucose,rel_area_phosphate
0.0263964,0.00533183,0.00568321,N-C-,glucose,rel_area_phosphate
0.026591,0.00369137,0.00521145,N-C-,glucose,rel_area_phosphate
0.0261673,0.0102146,0.00782766,N-C-,glucose,rel_area_phosphate
0.0259379,0.0111674,0.00584806,N-C-,glucose,rel_area_phosphate
0.0269601,-1.00272e-05,0.0122759,N-C-,glucose,rel_area_phosphate
0.0268001,0.00329507,0.0124971,N-C-,glucose,rel_area_phosphate
0.0263187,0.00490933,0.00554467,N-C-,glucose,rel_area_phosphate
0.0264636,0.00775995,0.00691207,N-C-,glucose,rel_area_phosphate
0.0263078,0.00987897,0.00609144,N-C-,glucose,rel_area_phosphate
0.0264124,0.00234358,0.00637161,N-C-,glucose,rel_area_phosphate
0.0265672,0.00317089,0.00703775,N-C-,glucose,rel_area_phosphate
0.0263875,0.0100101,0.0075558,N-C-,glucose,rel_area_phosphate
0.0261708,0.00902126,0.0110626,N-C-,glucose,rel_area_phosphate
0.0261529,0.00834626,0.00337693,N-C-,glucose,rel_area_phosphate
0.0263329,0.00774362,0.00336717,N-C-,glucose,rel_area_phosphate
0.0265965,0.0073201,0.00473715,N-C-,glucose,rel_area_phosphate
0.026067,0.00994125,0.00591306,N-C-,glucose,rel_area_phosphate
0.0262995,0.00966432,0.0091629,N-C-,glucose,rel_area_phosphate
0.0265483,0.000660942,0.00680521,N-C-,glucose,rel_area_phosphate
