well,od_600nm,time_s,temp_C,instrument,sample,replicate
B3,0.0874,42314.365999999995,37.1,Tecan Spark,blank,0
B3,0.0873,42709.892,37.1,Tecan Spark,blank,0
B3,0.087,3954.907,37.1,Tecan Spark,blank,0
B3,0.0875,43105.372,37.1,Tecan Spark,blank,0
B3,0.0873,43500.837,37.0,Tecan Spark,blank,0
B3,0.0872,43896.319,37.0,Tecan Spark,blank,0
B3,0.0875,44291.689000000006,37.1,Tecan Spark,blank,0
B3,0.0874,44687.16099999999,37.1,Tecan Spark,blank,0
B3,0.0873,45082.538,37.1,Tecan Spark,blank,0
B3,0.0875,45477.95,37.1,Tecan Spark,blank,0
B3,0.0874,45873.414000000004,37.0,Tecan Spark,blank,0
B3,0.0873,46268.888,37.0,Tecan Spark,blank,0
B3,0.0873,46664.33,37.0,Tecan Spark,blank,0
B3,0.0873,4350.314,37.0,Tecan Spark,blank,0
B3,0.0873,47059.848,37.1,Tecan Spark,blank,0
B3,0.0873,47455.312999999995,37.0,Tecan Spark,blank,0
B3,0.0874,47850.852,37.1,Tecan Spark,blank,0
B3,0.0873,48246.312999999995,37.1,Tecan Spark,blank,0
B3,0.0874,48641.723,37.0,Tecan Spark,blank,0
B3,0.0874,49037.203,37.1,Tecan Spark,blank,0
B3,0.0874,49432.725,37.0,Tecan Spark,blank,0
B3,0.0874,49828.136,37.0,Tecan Spark,blank,0
B3,0.0875,50223.600999999995,37.1,Tecan Spark,blank,0
B3,0.0872,50619.114,37.1,Tecan Spark,blank,0
B3,0.0871,4745.789000000001,37.0,Tecan Spark,blank,0
B3,0.0873,51014.530999999995,37.1,Tecan Spark,blank,0
B3,0.0874,51410.05,37.0,Tecan Spark,blank,0
B3,0.0874,51805.509000000005,37.0,Tecan Spark,blank,0
B3,0.0875,52201.024000000005,37.1,Tecan Spark,blank,0
B3,0.0875,52596.46,37.0,Tecan Spark,blank,0
B3,0.0875,52991.893,37.1,Tecan Spark,blank,0
B3,0.0874,53387.415,37.1,Tecan Spark,blank,0
B3,0.0874,53782.852,37.1,Tecan Spark,blank,0
B3,0.0875,54178.265999999996,37.1,Tecan Spark,blank,0
B3,0.0875,54573.78,37.0,Tecan Spark,blank,0
B3,0.0871,5141.271,37.1,Tecan Spark,blank,0
B3,0.0873,54969.24,37.1,Tecan Spark,blank,0
B3,0.0875,55364.624,37.1,Tecan Spark,blank,0
B3,0.0874,55760.174000000006,37.1,Tecan Spark,blank,0
B3,0.0874,56155.642,37.1,Tecan Spark,blank,0
B3,0.0876,56551.062999999995,37.0,Tecan Spark,blank,0
B3,0.0874,56946.522000000004,37.0,Tecan Spark,blank,0
B3,0.0873,57342.012,37.1,Tecan Spark,blank,0
B3,0.0874,57737.422,37.1,Tecan Spark,blank,0
B3,0.0875,58132.935999999994,37.1,Tecan Spark,blank,0
B3,0.0875,58528.412000000004,37.1,Tecan Spark,blank,0
B3,0.0871,5536.755,37.0,Tecan Spark,blank,0
B3,0.0872,5932.188,37.1,Tecan Spark,blank,0
B3,0.0872,6327.615,37.1,Tecan Spark,blank,0
B3,0.0871,6723.106,37.1,Tecan Spark,blank,0
B3,0.0872,7118.552,37.0,Tecan Spark,blank,0
B3,0.0872,395.82300000000004,37.0,Tecan Spark,blank,0
B3,0.0872,7513.976,37.0,Tecan Spark,blank,0
B3,0.0871,7909.491,37.1,Tecan Spark,blank,0
B3,0.087,8305.027,37.1,Tecan Spark,blank,0
B3,0.0872,8700.395,37.1,Tecan Spark,blank,0
B3,0.0872,9095.88,37.1,Tecan Spark,blank,0
B3,0.0872,9491.348,37.0,Tecan Spark,blank,0
B3,0.0871,9886.777,37.1,Tecan Spark,blank,0
B3,0.0872,10282.264000000001,37.0,Tecan Spark,blank,0
B3,0.0872,10677.726999999999,37.0,Tecan Spark,blank,0
B3,0.0872,11073.215,37.1,Tecan Spark,blank,0
B3,0.0874,791.174,37.1,Tecan Spark,blank,0
B3,0.0872,11468.636999999999,37.1,Tecan Spark,blank,0
B3,0.0872,11864.052,37.1,Tecan Spark,blank,0
B3,0.0874,12259.586000000001,37.0,Tecan Spark,blank,0
B3,0.0872,12655.08,37.0,Tecan Spark,blank,0
B3,0.0873,13050.486,37.0,Tecan Spark,blank,0
B3,0.0872,13445.955,37.1,Tecan Spark,blank,0
B3,0.0872,13841.47,37.1,Tecan Spark,blank,0
B3,0.0873,14236.871000000001,37.1,Tecan Spark,blank,0
B3,0.0874,14632.37,37.1,Tecan Spark,blank,0
B3,0.0872,15027.841,37.0,Tecan Spark,blank,0
B3,0.0872,1186.615,37.1,Tecan Spark,blank,0
B3,0.0871,15423.264,37.0,Tecan Spark,blank,0
B3,0.0873,15818.761,37.0,Tecan Spark,blank,0
B3,0.0872,16214.222,37.1,Tecan Spark,blank,0
B3,0.0873,16609.697,37.1,Tecan Spark,blank,0
B3,0.0873,17005.136000000002,37.1,Tecan Spark,blank,0
B3,0.0872,17400.564,37.0,Tecan Spark,blank,0
B3,0.0873,17796.03,37.1,Tecan Spark,blank,0
B3,0.0872,18191.447,37.1,Tecan Spark,blank,0
B3,0.0872,18586.897,37.1,Tecan Spark,blank,0
B3,0.0873,18982.436999999998,37.1,Tecan Spark,blank,0
B3,0.0872,1582.069,37.1,Tecan Spark,blank,0
B3,0.0872,19377.839,37.1,Tecan Spark,blank,0
B3,0.0873,19773.245,37.1,Tecan Spark,blank,0
B3,0.0872,20168.765,37.0,Tecan Spark,blank,0
B3,0.0871,20564.185,37.0,Tecan Spark,blank,0
B3,0.0873,20959.598,37.0,Tecan Spark,blank,0
B3,0.0873,21355.077,37.0,Tecan Spark,blank,0
B3,0.0872,21750.603,37.1,Tecan Spark,blank,0
B3,0.0873,22146.046000000002,37.1,Tecan Spark,blank,0
B3,0.0872,22541.583,37.0,Tecan Spark,blank,0
B3,0.0872,22937.065,37.0,Tecan Spark,blank,0
B3,0.0871,1977.5420000000001,37.0,Tecan Spark,blank,0
B3,0.0872,23332.496,37.0,Tecan Spark,blank,0
B3,0.0872,23727.99,37.0,Tecan Spark,blank,0
B3,0.0873,24123.431,37.1,Tecan Spark,blank,0
B3,0.0872,24518.977000000003,37.1,Tecan Spark,blank,0
B3,0.0873,24914.458,37.1,Tecan Spark,blank,0
B3,0.0873,25309.832000000002,37.1,Tecan Spark,blank,0
B3,0.0873,25705.3,37.0,Tecan Spark,blank,0
B3,0.0873,26100.779,37.0,Tecan Spark,blank,0
B3,0.0872,26496.174,37.1,Tecan Spark,blank,0
B3,0.0874,26891.607999999997,37.1,Tecan Spark,blank,0
B3,0.0871,2372.9570000000003,37.1,Tecan Spark,blank,0
B3,0.0873,27287.063,37.1,Tecan Spark,blank,0
B3,0.0872,27682.525,37.1,Tecan Spark,blank,0
B3,0.0873,28077.967999999997,37.0,Tecan Spark,blank,0
B3,0.0873,28473.405,37.0,Tecan Spark,blank,0
B3,0.0873,28868.968999999997,37.0,Tecan Spark,blank,0
B3,0.0872,29264.474,37.1,Tecan Spark,blank,0
B3,0.0872,29659.868,37.1,Tecan Spark,blank,0
B3,0.0873,30055.322,37.1,Tecan Spark,blank,0
B3,0.0874,30450.784,37.0,Tecan Spark,blank,0
B3,0.0871,30846.277000000002,37.0,Tecan Spark,blank,0
B3,0.0871,2768.4,37.1,Tecan Spark,blank,0
B3,0.0873,31241.641,37.0,Tecan Spark,blank,0
B3,0.0875,31637.067000000003,37.1,Tecan Spark,blank,0
B3,0.0874,32032.542999999998,37.1,Tecan Spark,blank,0
B3,0.0872,32428.045,37.1,Tecan Spark,blank,0
B3,0.0873,32823.46,37.1,Tecan Spark,blank,0
B3,0.0872,33218.984,37.0,Tecan Spark,blank,0
B3,0.0873,33614.464,37.0,Tecan Spark,blank,0
B3,0.0873,34009.912000000004,37.1,Tecan Spark,blank,0
B3,0.0872,34405.404,37.0,Tecan Spark,blank,0
B3,0.0873,34800.773,37.0,Tecan Spark,blank,0
B3,0.0873,3163.844,37.1,Tecan Spark,blank,0
B3,0.0873,35196.245,37.1,Tecan Spark,blank,0
B3,0.0872,35591.638999999996,37.0,Tecan Spark,blank,0
B3,0.0872,35987.052,37.0,Tecan Spark,blank,0
B3,0.0873,36382.532999999996,37.0,Tecan Spark,blank,0
B3,0.0873,36777.99,37.0,Tecan Spark,blank,0
B3,0.0874,37173.417,37.0,Tecan Spark,blank,0
B3,0.0873,37568.875,37.1,Tecan Spark,blank,0
B3,0.0874,37964.317,37.1,Tecan Spark,blank,0
B3,0.0873,38359.858,37.0,Tecan Spark,blank,0
B3,0.0873,38755.388,37.0,Tecan Spark,blank,0
B4,0.0863,0.0,36.8,Tecan Spark,blank,0
B4,0.0862,3559.415,37.1,Tecan Spark,blank,0
B4,0.0863,39150.816,37.0,Tecan Spark,blank,0
B4,0.0861,39546.299,37.0,Tecan Spark,blank,0
B4,0.0863,39941.699,37.1,Tecan Spark,blank,0
B4,0.0863,40337.14,37.1,Tecan Spark,blank,0
B4,0.0861,40732.551,37.0,Tecan Spark,blank,0
B4,0.0862,41127.99,37.0,Tecan Spark,blank,0
B4,0.0862,41523.474,37.0,Tecan Spark,blank,0
B4,0.0863,41918.967000000004,37.0,Tecan Spark,blank,0
B4,0.0864,42314.365999999995,37.1,Tecan Spark,blank,0
B4,0.0863,42709.892,37.1,Tecan Spark,blank,0
B4,0.0861,3954.907,37.1,Tecan Spark,blank,0
B4,0.0862,43105.372,37.1,Tecan Spark,blank,0
B4,0.0861,43500.837,37.0,Tecan Spark,blank,0
B4,0.0862,43896.319,37.0,Tecan Spark,blank,0
B4,0.0863,44291.689000000006,37.1,Tecan Spark,blank,0
B4,0.0861,44687.16099999999,37.1,Tecan Spark,blank,0
B4,0.0863,45082.538,37.1,Tecan Spark,blank,0
B4,0.0863,45477.95,37.1,Tecan Spark,blank,0
B4,0.0863,45873.414000000004,37.0,Tecan Spark,blank,0
B4,0.0861,46268.888,37.0,Tecan Spark,blank,0
B4,0.0862,46664.33,37.0,Tecan Spark,blank,0
B4,0.0861,4350.314,37.0,Tecan Spark,blank,0
B4,0.0861,47059.848,37.1,Tecan Spark,blank,0
B4,0.0862,47455.312999999995,37.0,Tecan Spark,blank,0
B4,0.0862,47850.852,37.1,Tecan Spark,blank,0
B4,0.0861,48246.312999999995,37.1,Tecan Spark,blank,0
B4,0.0862,48641.723,37.0,Tecan Spark,blank,0
B4,0.0862,49037.203,37.1,Tecan Spark,blank,0
B4,0.0863,49432.725,37.0,Tecan Spark,blank,0
B4,0.0862,49828.136,37.0,Tecan Spark,blank,0
B4,0.0862,50223.600999999995,37.1,Tecan Spark,blank,0
B4,0.0862,50619.114,37.1,Tecan Spark,blank,0
B4,0.0862,4745.789000000001,37.0,Tecan Spark,blank,0
B4,0.0861,51014.530999999995,37.1,Tecan Spark,blank,0
B4,0.0863,51410.05,37.0,Tecan Spark,blank,0
B4,0.0861,51805.509000000005,37.0,Tecan Spark,blank,0
B4,0.0862,52201.024000000005,37.1,Tecan Spark,blank,0
B4,0.0862,52596.46,37.0,Tecan Spark,blank,0
B4,0.0862,52991.893,37.1,Tecan Spark,blank,0
B4,0.0862,53387.415,37.1,Tecan Spark,blank,0
B4,0.0862,53782.852,37.1,Tecan Spark,blank,0
B4,0.0862,54178.265999999996,37.1,Tecan Spark,blank,0
B4,0.0861,54573.78,37.0,Tecan Spark,blank,0
B4,0.0861,5141.271,37.1,Tecan Spark,blank,0
B4,0.0862,54969.24,37.1,Tecan Spark,blank,0
B4,0.0862,55364.624,37.1,Tecan Spark,blank,0
B4,0.0861,55760.174000000006,37.1,Tecan Spark,blank,0
B4,0.0862,56155.642,37.1,Tecan Spark,blank,0
B4,0.0863,56551.062999999995,37.0,Tecan Spark,blank,0
B4,0.0862,56946.522000000004,37.0,Tecan Spark,blank,0
B4,0.0861,57342.012,37.1,Tecan Spark,blank,0
B4,0.0862,57737.422,37.1,Tecan Spark,blank,0
B4,0.0862,58132.935999999994,37.1,Tecan Spark,blank,0
B4,0.0862,58528.412000000004,37.1,Tecan Spark,blank,0
B4,0.0862,5536.755,37.0,Tecan Spark,blank,0
B4,0.0861,5932.188,37.1,Tecan Spark,blank,0
B4,0.0861,6327.615,37.1,Tecan Spark,blank,0
B4,0.0862,6723.106,37.1,Tecan Spark,blank,0
B4,0.0862,7118.552,37.0,Tecan Spark,blank,0
B4,0.0862,395.82300000000004,37.0,Tecan Spark,blank,0
B4,0.0861,7513.976,37.0,Tecan Spark,blank,0
B4,0.0861,7909.491,37.1,Tecan Spark,blank,0
B4,0.0861,8305.027,37.1,Tecan Spark,blank,0
B4,0.0862,8700.395,37.1,Tecan Spark,blank,0
B4,0.0863,9095.88,37.1,Tecan Spark,blank,0
B4,0.0862,9491.348,37.0,Tecan Spark,blank,0
B4,0.0861,9886.777,37.1,Tecan Spark,blank,0
B4,0.0861,10282.264000000001,37.0,Tecan Spark,blank,0
B4,0.0861,10677.726999999999,37.0,Tecan Spark,blank,0
B4,0.0863,11073.215,37.1,Tecan Spark,blank,0
B4,0.0862,791.174,37.1,Tecan Spark,blank,0
B4,0.0862,11468.636999999999,37.1,Tecan Spark,blank,0
B4,0.0862,11864.052,37.1,Tecan Spark,blank,0
B4,0.0862,12259.586000000001,37.0,Tecan Spark,blank,0
B4,0.0861,12655.08,37.0,Tecan Spark,blank,0
B4,0.0862,13050.486,37.0,Tecan Spark,blank,0
B4,0.0863,13445.955,37.1,Tecan Spark,blank,0
B4,0.0863,13841.47,37.1,Tecan Spark,blank,0
B4,0.0862,14236.871000000001,37.1,Tecan Spark,blank,0
B4,0.0864,14632.37,37.1,Tecan Spark,blank,0
B4,0.0861,15027.841,37.0,Tecan Spark,blank,0
B4,0.0861,1186.615,37.1,Tecan Spark,blank,0
B4,0.0861,15423.264,37.0,Tecan Spark,blank,0
B4,0.0861,15818.761,37.0,Tecan Spark,blank,0
B4,0.0862,16214.222,37.1,Tecan Spark,blank,0
B4,0.0862,16609.697,37.1,Tecan Spark,blank,0
B4,0.0862,17005.136000000002,37.1,Tecan Spark,blank,0
B4,0.0862,17400.564,37.0,Tecan Spark,blank,0
B4,0.0861,17796.03,37.1,Tecan Spark,blank,0
B4,0.0861,18191.447,37.1,Tecan Spark,blank,0
B4,0.0862,18586.897,37.1,Tecan Spark,blank,0
B4,0.0862,18982.436999999998,37.1,Tecan Spark,blank,0
B4,0.0862,1582.069,37.1,Tecan Spark,blank,0
B4,0.0862,19377.839,37.1,Tecan Spark,blank,0
B4,0.0862,19773.245,37.1,Tecan Spark,blank,0
B4,0.0863,20168.765,37.0,Tecan Spark,blank,0
B4,0.0861,20564.185,37.0,Tecan Spark,blank,0
B4,0.0862,20959.598,37.0,Tecan Spark,blank,0
B4,0.0863,21355.077,37.0,Tecan Spark,blank,0
B4,0.0862,21750.603,37.1,Tecan Spark,blank,0
B4,0.0862,22146.046000000002,37.1,Tecan Spark,blank,0
B4,0.0861,22541.583,37.0,Tecan Spark,blank,0
B4,0.0861,22937.065,37.0,Tecan Spark,blank,0
B4,0.0862,1977.5420000000001,37.0,Tecan Spark,blank,0
B4,0.0862,23332.496,37.0,Tecan Spark,blank,0
B4,0.0862,23727.99,37.0,Tecan Spark,blank,0
B4,0.0862,24123.431,37.1,Tecan Spark,blank,0
B4,0.0862,24518.977000000003,37.1,Tecan Spark,blank,0
B4,0.0862,24914.458,37.1,Tecan Spark,blank,0
B4,0.0862,25309.832000000002,37.1,Tecan Spark,blank,0
B4,0.0863,25705.3,37.0,Tecan Spark,blank,0
B4,0.0862,26100.779,37.0,Tecan Spark,blank,0
B4,0.0861,26496.174,37.1,Tecan Spark,blank,0
B4,0.0863,26891.607999999997,37.1,Tecan Spark,blank,0
B4,0.0863,2372.9570000000003,37.1,Tecan Spark,blank,0
B4,0.0863,27287.063,37.1,Tecan Spark,blank,0
B4,0.0862,27682.525,37.1,Tecan Spark,blank,0
B4,0.0862,28077.967999999997,37.0,Tecan Spark,blank,0
B4,0.0862,28473.405,37.0,Tecan Spark,blank,0
B4,0.0863,28868.968999999997,37.0,Tecan Spark,blank,0
B4,0.0862,29264.474,37.1,Tecan Spark,blank,0
B4,0.0862,29659.868,37.1,Tecan Spark,blank,0
B4,0.0862,30055.322,37.1,Tecan Spark,blank,0
B4,0.0864,30450.784,37.0,Tecan Spark,blank,0
B4,0.0861,30846.277000000002,37.0,Tecan Spark,blank,0
B4,0.0862,2768.4,37.1,Tecan Spark,blank,0
B4,0.0863,31241.641,37.0,Tecan Spark,blank,0
B4,0.0862,31637.067000000003,37.1,Tecan Spark,blank,0
B4,0.0863,32032.542999999998,37.1,Tecan Spark,blank,0
B4,0.0861,32428.045,37.1,Tecan Spark,blank,0
B4,0.0862,32823.46,37.1,Tecan Spark,blank,0
B4,0.0862,33218.984,37.0,Tecan Spark,blank,0
B4,0.0862,33614.464,37.0,Tecan Spark,blank,0
B4,0.0864,34009.912000000004,37.1,Tecan Spark,blank,0
B4,0.0861,34405.404,37.0,Tecan Spark,blank,0
B4,0.0862,34800.773,37.0,Tecan Spark,blank,0
B4,0.0861,3163.844,37.1,Tecan Spark,blank,0
B4,0.0862,35196.245,37.1,Tecan Spark,blank,0
B4,0.0862,35591.638999999996,37.0,Tecan Spark,blank,0
B4,0.0862,35987.052,37.0,Tecan Spark,blank,0
B4,0.0862,36382.532999999996,37.0,Tecan Spark,blank,0
B4,0.0862,36777.99,37.0,Tecan Spark,blank,0
B4,0.0862,37173.417,37.0,Tecan Spark,blank,0
B4,0.0862,37568.875,37.1,Tecan Spark,blank,0
B4,0.0862,37964.317,37.1,Tecan Spark,blank,0
B4,0.0862,38359.858,37.0,Tecan Spark,blank,0
B4,0.0862,38755.388,37.0,Tecan Spark,blank,0
B5,0.0865,0.0,36.8,Tecan Spark,blank,0
B5,0.0864,3559.415,37.1,Tecan Spark,blank,0
B5,0.0866,39150.816,37.0,Tecan Spark,blank,0
B5,0.0863,39546.299,37.0,Tecan Spark,blank,0
B5,0.0864,39941.699,37.1,Tecan Spark,blank,0
B5,0.0864,40337.14,37.1,Tecan Spark,blank,0
B5,0.0864,40732.551,37.0,Tecan Spark,blank,0
B5,0.0864,41127.99,37.0,Tecan Spark,blank,0
B5,0.0863,41523.474,37.0,Tecan Spark,blank,0
B5,0.0863,41918.967000000004,37.0,Tecan Spark,blank,0
B5,0.0863,42314.365999999995,37.1,Tecan Spark,blank,0
B5,0.0865,42709.892,37.1,Tecan Spark,blank,0
B5,0.0862,3954.907,37.1,Tecan Spark,blank,0
B5,0.0863,43105.372,37.1,Tecan Spark,blank,0
B5,0.0864,43500.837,37.0,Tecan Spark,blank,0
B5,0.0863,43896.319,37.0,Tecan Spark,blank,0
B5,0.0863,44291.689000000006,37.1,Tecan Spark,blank,0
B5,0.0864,44687.16099999999,37.1,Tecan Spark,blank,0
B5,0.0864,45082.538,37.1,Tecan Spark,blank,0
B5,0.0864,45477.95,37.1,Tecan Spark,blank,0
B5,0.0864,45873.414000000004,37.0,Tecan Spark,blank,0
B5,0.0863,46268.888,37.0,Tecan Spark,blank,0
B5,0.0863,46664.33,37.0,Tecan Spark,blank,0
B5,0.0864,4350.314,37.0,Tecan Spark,blank,0
B5,0.0864,47059.848,37.1,Tecan Spark,blank,0
B5,0.0863,47455.312999999995,37.0,Tecan Spark,blank,0
B5,0.0863,47850.852,37.1,Tecan Spark,blank,0
B5,0.0863,48246.312999999995,37.1,Tecan Spark,blank,0
B5,0.0863,48641.723,37.0,Tecan Spark,blank,0
B5,0.0863,49037.203,37.1,Tecan Spark,blank,0
B5,0.0863,49432.725,37.0,Tecan Spark,blank,0
B5,0.0864,49828.136,37.0,Tecan Spark,blank,0
B5,0.0863,50223.600999999995,37.1,Tecan Spark,blank,0
B5,0.0862,50619.114,37.1,Tecan Spark,blank,0
B5,0.0864,4745.789000000001,37.0,Tecan Spark,blank,0
B5,0.0863,51014.530999999995,37.1,Tecan Spark,blank,0
B5,0.0865,51410.05,37.0,Tecan Spark,blank,0
B5,0.0863,51805.509000000005,37.0,Tecan Spark,blank,0
B5,0.0862,52201.024000000005,37.1,Tecan Spark,blank,0
B5,0.0863,52596.46,37.0,Tecan Spark,blank,0
B5,0.0862,52991.893,37.1,Tecan Spark,blank,0
B5,0.0864,53387.415,37.1,Tecan Spark,blank,0
B5,0.0863,53782.852,37.1,Tecan Spark,blank,0
B5,0.0864,54178.265999999996,37.1,Tecan Spark,blank,0
B5,0.0865,54573.78,37.0,Tecan Spark,blank,0
B5,0.0864,5141.271,37.1,Tecan Spark,blank,0
B5,0.0864,54969.24,37.1,Tecan Spark,blank,0
B5,0.0865,55364.624,37.1,Tecan Spark,blank,0
B5,0.0863,55760.174000000006,37.1,Tecan Spark,blank,0
B5,0.0863,56155.642,37.1,Tecan Spark,blank,0
B5,0.0864,56551.062999999995,37.0,Tecan Spark,blank,0
B5,0.0862,56946.522000000004,37.0,Tecan Spark,blank,0
B5,0.0862,57342.012,37.1,Tecan Spark,blank,0
B5,0.0863,57737.422,37.1,Tecan Spark,blank,0
B5,0.0863,58132.935999999994,37.1,Tecan Spark,blank,0
B5,0.0862,58528.412000000004,37.1,Tecan Spark,blank,0
B5,0.0864,5536.755,37.0,Tecan Spark,blank,0
B5,0.0864,5932.188,37.1,Tecan Spark,blank,0
B5,0.0864,6327.615,37.1,Tecan Spark,blank,0
B5,0.0863,6723.106,37.1,Tecan Spark,blank,0
B5,0.0864,7118.552,37.0,Tecan Spark,blank,0
B5,0.0865,395.82300000000004,37.0,Tecan Spark,blank,0
B5,0.0864,7513.976,37.0,Tecan Spark,blank,0
B5,0.0863,7909.491,37.1,Tecan Spark,blank,0
B5,0.0862,8305.027,37.1,Tecan Spark,blank,0
B5,0.0864,8700.395,37.1,Tecan Spark,blank,0
B5,0.0863,9095.88,37.1,Tecan Spark,blank,0
B5,0.0864,9491.348,37.0,Tecan Spark,blank,0
B5,0.0863,9886.777,37.1,Tecan Spark,blank,0
B5,0.0864,10282.264000000001,37.0,Tecan Spark,blank,0
B5,0.0863,10677.726999999999,37.0,Tecan Spark,blank,0
B5,0.0864,11073.215,37.1,Tecan Spark,blank,0
B5,0.0864,791.174,37.1,Tecan Spark,blank,0
B5,0.0863,11468.636999999999,37.1,Tecan Spark,blank,0
B5,0.0863,11864.052,37.1,Tecan Spark,blank,0
B5,0.0864,12259.586000000001,37.0,Tecan Spark,blank,0
B5,0.0863,12655.08,37.0,Tecan Spark,blank,0
B5,0.0863,13050.486,37.0,Tecan Spark,blank,0
B5,0.0864,13445.955,37.1,Tecan Spark,blank,0
B5,0.0864,13841.47,37.1,Tecan Spark,blank,0
B5,0.0864,14236.871000000001,37.1,Tecan Spark,blank,0
B5,0.0864,14632.37,37.1,Tecan Spark,blank,0
B5,0.0864,15027.841,37.0,Tecan Spark,blank,0
B5,0.0864,1186.615,37.1,Tecan Spark,blank,0
B5,0.0863,15423.264,37.0,Tecan Spark,blank,0
B5,0.0863,15818.761,37.0,Tecan Spark,blank,0
B5,0.0863,16214.222,37.1,Tecan Spark,blank,0
B5,0.0863,16609.697,37.1,Tecan Spark,blank,0
B5,0.0864,17005.136000000002,37.1,Tecan Spark,blank,0
B5,0.0863,17400.564,37.0,Tecan Spark,blank,0
B5,0.0864,17796.03,37.1,Tecan Spark,blank,0
B5,0.0864,18191.447,37.1,Tecan Spark,blank,0
B5,0.0865,18586.897,37.1,Tecan Spark,blank,0
B5,0.0863,18982.436999999998,37.1,Tecan Spark,blank,0
B5,0.0865,1582.069,37.1,Tecan Spark,blank,0
B5,0.0864,19377.839,37.1,Tecan Spark,blank,0
B5,0.0865,19773.245,37.1,Tecan Spark,blank,0
B5,0.0864,20168.765,37.0,Tecan Spark,blank,0
B5,0.0864,20564.185,37.0,Tecan Spark,blank,0
B5,0.0864,20959.598,37.0,Tecan Spark,blank,0
B5,0.0863,21355.077,37.0,Tecan Spark,blank,0
B5,0.0864,21750.603,37.1,Tecan Spark,blank,0
B5,0.0864,22146.046000000002,37.1,Tecan Spark,blank,0
B5,0.0863,22541.583,37.0,Tecan Spark,blank,0
B5,0.0863,22937.065,37.0,Tecan Spark,blank,0
B5,0.0863,1977.5420000000001,37.0,Tecan Spark,blank,0
B5,0.0863,23332.496,37.0,Tecan Spark,blank,0
B5,0.0864,23727.99,37.0,Tecan Spark,blank,0
B5,0.0864,24123.431,37.1,Tecan Spark,blank,0
B5,0.0865,24518.977000000003,37.1,Tecan Spark,blank,0
B5,0.0864,24914.458,37.1,Tecan Spark,blank,0
B5,0.0865,25309.832000000002,37.1,Tecan Spark,blank,0
B5,0.0865,25705.3,37.0,Tecan Spark,blank,0
B5,0.0863,26100.779,37.0,Tecan Spark,blank,0
B5,0.0864,26496.174,37.1,Tecan Spark,blank,0
B5,0.0862,26891.607999999997,37.1,Tecan Spark,blank,0
B5,0.0865,2372.9570000000003,37.1,Tecan Spark,blank,0
B5,0.0862,27287.063,37.1,Tecan Spark,blank,0
B5,0.0864,27682.525,37.1,Tecan Spark,blank,0
B5,0.0864,28077.967999999997,37.0,Tecan Spark,blank,0
B5,0.0864,28473.405,37.0,Tecan Spark,blank,0
B5,0.0864,28868.968999999997,37.0,Tecan Spark,blank,0
B5,0.0864,29264.474,37.1,Tecan Spark,blank,0
B5,0.0864,29659.868,37.1,Tecan Spark,blank,0
B5,0.0862,30055.322,37.1,Tecan Spark,blank,0
B5,0.0864,30450.784,37.0,Tecan Spark,blank,0
B5,0.0864,30846.277000000002,37.0,Tecan Spark,blank,0
B5,0.0865,2768.4,37.1,Tecan Spark,blank,0
B5,0.0863,31241.641,37.0,Tecan Spark,blank,0
B5,0.0863,31637.067000000003,37.1,Tecan Spark,blank,0
B5,0.0864,32032.542999999998,37.1,Tecan Spark,blank,0
B5,0.0863,32428.045,37.1,Tecan Spark,blank,0
B5,0.0864,32823.46,37.1,Tecan Spark,blank,0
B5,0.0862,33218.984,37.0,Tecan Spark,blank,0
B5,0.0863,33614.464,37.0,Tecan Spark,blank,0
B5,0.0863,34009.912000000004,37.1,Tecan Spark,blank,0
B5,0.0863,34405.404,37.0,Tecan Spark,blank,0
B5,0.0864,34800.773,37.0,Tecan Spark,blank,0
B5,0.0865,3163.844,37.1,Tecan Spark,blank,0
B5,0.0864,35196.245,37.1,Tecan Spark,blank,0
B5,0.0863,35591.638999999996,37.0,Tecan Spark,blank,0
B5,0.0864,35987.052,37.0,Tecan Spark,blank,0
B5,0.0862,36382.532999999996,37.0,Tecan Spark,blank,0
B5,0.0863,36777.99,37.0,Tecan Spark,blank,0
B5,0.0863,37173.417,37.0,Tecan Spark,blank,0
B5,0.0863,37568.875,37.1,Tecan Spark,blank,0
B5,0.0863,37964.317,37.1,Tecan Spark,blank,0
B5,0.0863,38359.858,37.0,Tecan Spark,blank,0
B5,0.0864,38755.388,37.0,Tecan Spark,blank,0
B6,0.0873,0.0,36.8,Tecan Spark,blank,0
B6,0.0872,3559.415,37.1,Tecan Spark,blank,0
B6,0.0871,39150.816,37.0,Tecan Spark,blank,0
B6,0.087,39546.299,37.0,Tecan Spark,blank,0
B6,0.0873,39941.699,37.1,Tecan Spark,blank,0
B6,0.0871,40337.14,37.1,Tecan Spark,blank,0
B6,0.0871,40732.551,37.0,Tecan Spark,blank,0
B6,0.0872,41127.99,37.0,Tecan Spark,blank,0
B6,0.0871,41523.474,37.0,Tecan Spark,blank,0
B6,0.0871,41918.967000000004,37.0,Tecan Spark,blank,0
B6,0.0872,42314.365999999995,37.1,Tecan Spark,blank,0
B6,0.0872,42709.892,37.1,Tecan Spark,blank,0
B6,0.087,3954.907,37.1,Tecan Spark,blank,0
B6,0.087,43105.372,37.1,Tecan Spark,blank,0
B6,0.087,43500.837,37.0,Tecan Spark,blank,0
B6,0.087,43896.319,37.0,Tecan Spark,blank,0
