well,od_600nm,time_s,temp_C,instrument,strain,replicate
E2,0.07789999992,38657.6,37.0,infinite,blank,0
E2,0.07760000229,38952.7,37.2,infinite,blank,0
E2,0.0781000033,39247.8,37.6,infinite,blank,0
E2,0.07819999754,39542.9,37.0,infinite,blank,0
E2,0.07789999992,39838.0,37.3,infinite,blank,0
E2,0.07760000229,40133.1,37.6,infinite,blank,0
E2,0.07779999822,40428.1,37.1,infinite,blank,0
E2,0.07800000161000001,40723.2,37.2,infinite,blank,0
E2,0.0781000033,3835.8,37.6,infinite,blank,0
E2,0.07779999822,41018.3,37.5,infinite,blank,0
E2,0.07800000161000001,41313.4,37.3,infinite,blank,0
E2,0.07779999822,41608.5,37.0,infinite,blank,0
E2,0.07789999992,41903.6,37.4,infinite,blank,0
E2,0.07789999992,42198.7,37.5,infinite,blank,0
E2,0.07769999653,42493.8,37.0,infinite,blank,0
E2,0.07800000161000001,42788.9,37.4,infinite,blank,0
E2,0.07779999822,43084.0,37.6,infinite,blank,0
E2,0.07769999653,43379.1,37.0,infinite,blank,0
E2,0.0781000033,43674.2,37.3,infinite,blank,0
E2,0.07779999822,4130.9,37.1,infinite,blank,0
E2,0.07779999822,43969.2,37.4,infinite,blank,0
E2,0.07819999754,44264.3,37.6,infinite,blank,0
E2,0.07800000161000001,44559.4,36.9,infinite,blank,0
E2,0.07789999992,44854.5,37.4,infinite,blank,0
E2,0.0781000033,45149.6,37.6,infinite,blank,0
E2,0.0781000033,45444.7,37.1,infinite,blank,0
E2,0.07800000161000001,45739.8,37.2,infinite,blank,0
E2,0.07779999822,46034.9,37.6,infinite,blank,0
E2,0.07760000229,46330.0,37.5,infinite,blank,0
E2,0.07789999992,46625.1,36.9,infinite,blank,0
E2,0.07840000092999999,4426.0,37.3,infinite,blank,0
E2,0.07800000161000001,46920.2,37.5,infinite,blank,0
E2,0.07789999992,47215.2,37.5,infinite,blank,0
E2,0.07789999992,47510.3,37.1,infinite,blank,0
E2,0.07819999754,47805.4,37.4,infinite,blank,0
E2,0.07800000161000001,48100.5,37.6,infinite,blank,0
E2,0.07800000161000001,48395.6,37.1,infinite,blank,0
E2,0.07829999924,48690.7,37.5,infinite,blank,0
E2,0.0773999989,48985.8,37.5,infinite,blank,0
E2,0.07779999822,49280.9,37.1,infinite,blank,0
E2,0.07789999992,49576.0,37.6,infinite,blank,0
E2,0.07769999653,4721.1,37.5,infinite,blank,0
E2,0.07789999992,49871.0,37.5,infinite,blank,0
E2,0.0781000033,50166.1,37.2,infinite,blank,0
E2,0.07789999992,50461.2,37.7,infinite,blank,0
E2,0.07819999754,50756.3,36.9,infinite,blank,0
E2,0.07800000161000001,51051.4,37.4,infinite,blank,0
E2,0.0781000033,51346.5,37.5,infinite,blank,0
E2,0.07800000161000001,51641.6,36.9,infinite,blank,0
E2,0.07800000161000001,51936.7,37.5,infinite,blank,0
E2,0.07819999754,52231.7,37.6,infinite,blank,0
E2,0.07789999992,52526.8,37.0,infinite,blank,0
E2,0.07800000161000001,5016.2,37.4,infinite,blank,0
E2,0.07819999754,52821.9,37.4,infinite,blank,0
E2,0.07789999992,53117.0,37.5,infinite,blank,0
E2,0.07760000229,53412.1,37.2,infinite,blank,0
E2,0.07800000161000001,53707.2,37.6,infinite,blank,0
E2,0.07769999653,54002.3,37.0,infinite,blank,0
E2,0.07880000025,54297.4,37.4,infinite,blank,0
E2,0.07789999992,54592.5,37.6,infinite,blank,0
E2,0.07769999653,54887.6,36.9,infinite,blank,0
E2,0.07800000161000001,55182.7,37.6,infinite,blank,0
E2,0.07769999653,55477.8,37.3,infinite,blank,0
E2,0.07800000161000001,5311.3,37.1,infinite,blank,0
E2,0.07779999822,55772.8,37.2,infinite,blank,0
E2,0.07829999924,56068.0,37.6,infinite,blank,0
E2,0.07760000229,56363.1,36.9,infinite,blank,0
E2,0.07769999653,56658.1,37.4,infinite,blank,0
E2,0.07789999992,56953.2,37.5,infinite,blank,0
E2,0.07789999992,57248.3,37.1,infinite,blank,0
E2,0.07779999822,57543.4,37.6,infinite,blank,0
E2,0.07769999653,57838.5,37.3,infinite,blank,0
E2,0.07800000161000001,58133.6,37.2,infinite,blank,0
E2,0.07769999653,58428.7,37.6,infinite,blank,0
E2,0.0781000033,294.8,37.3,infinite,blank,0
E2,0.07800000161000001,5606.4,37.5,infinite,blank,0
E2,0.07769999653,58723.8,36.9,infinite,blank,0
E2,0.07800000161000001,59018.9,37.5,infinite,blank,0
E2,0.07779999822,59314.0,37.3,infinite,blank,0
E2,0.07789999992,59609.1,37.3,infinite,blank,0
E2,0.07769999653,59904.2,37.6,infinite,blank,0
E2,0.0781000033,60199.3,37.4,infinite,blank,0
E2,0.07779999822,60494.4,37.3,infinite,blank,0
E2,0.0781000033,60789.4,37.5,infinite,blank,0
E2,0.07840000092999999,61084.5,37.2,infinite,blank,0
E2,0.07800000161000001,61379.6,37.3,infinite,blank,0
E2,0.07789999992,5901.5,37.2,infinite,blank,0
E2,0.07819999754,61674.7,37.5,infinite,blank,0
E2,0.07789999992,61969.8,37.0,infinite,blank,0
E2,0.07769999653,62264.9,37.5,infinite,blank,0
E2,0.07769999653,62560.0,37.3,infinite,blank,0
E2,0.07779999822,62855.1,37.4,infinite,blank,0
E2,0.07789999992,63150.2,37.6,infinite,blank,0
E2,0.0781000033,63445.3,37.2,infinite,blank,0
E2,0.07789999992,63740.4,37.6,infinite,blank,0
E2,0.07769999653,64035.5,37.0,infinite,blank,0
E2,0.07789999992,64330.6,37.6,infinite,blank,0
E2,0.07769999653,6196.6,37.2,infinite,blank,0
E2,0.07800000161000001,64625.7,36.9,infinite,blank,0
E2,0.07769999653,64920.8,37.4,infinite,blank,0
E2,0.07779999822,65215.9,37.4,infinite,blank,0
E2,0.07779999822,65510.9,37.1,infinite,blank,0
E2,0.07800000161000001,65806.0,37.6,infinite,blank,0
E2,0.07769999653,66101.1,37.0,infinite,blank,0
E2,0.07769999653,66396.2,37.6,infinite,blank,0
E2,0.07760000229,66691.3,37.1,infinite,blank,0
E2,0.07789999992,66986.4,37.6,infinite,blank,0
E2,0.07789999992,67281.5,36.9,infinite,blank,0
E2,0.07760000229,6491.7,37.6,infinite,blank,0
E2,0.07800000161000001,67576.6,37.6,infinite,blank,0
E2,0.07760000229,67871.7,36.9,infinite,blank,0
E2,0.07779999822,68166.8,37.6,infinite,blank,0
E2,0.07779999822,68461.9,36.9,infinite,blank,0
E2,0.07789999992,68757.0,37.6,infinite,blank,0
E2,0.07800000161000001,69052.1,36.9,infinite,blank,0
E2,0.07800000161000001,69347.2,37.6,infinite,blank,0
E2,0.07779999822,69642.2,37.0,infinite,blank,0
E2,0.07800000161000001,69937.3,37.5,infinite,blank,0
E2,0.07760000229,70232.4,37.1,infinite,blank,0
E2,0.07789999992,6786.8,37.0,infinite,blank,0
E2,0.07769999653,70527.5,37.3,infinite,blank,0
E2,0.07789999992,70822.6,37.6,infinite,blank,0
E2,0.07760000229,71117.7,37.2,infinite,blank,0
E2,0.07760000229,71412.8,37.6,infinite,blank,0
E2,0.0775000006,71707.9,36.9,infinite,blank,0
E2,0.07769999653,72003.0,37.5,infinite,blank,0
E2,0.07769999653,72298.1,37.2,infinite,blank,0
E2,0.07850000262,72593.2,37.4,infinite,blank,0
E2,0.07779999822,72888.3,37.2,infinite,blank,0
E2,0.07769999653,73183.3,37.5,infinite,blank,0
E2,0.07789999992,7081.9,37.3,infinite,blank,0
E2,0.07769999653,73478.4,37.1,infinite,blank,0
E2,0.0775000006,73773.5,37.4,infinite,blank,0
E2,0.07779999822,74068.6,37.3,infinite,blank,0
E2,0.07769999653,74363.7,37.4,infinite,blank,0
E2,0.07760000229,74658.8,37.5,infinite,blank,0
E2,0.07769999653,74953.9,37.0,infinite,blank,0
E2,0.07789999992,75249.0,37.6,infinite,blank,0
E2,0.07760000229,75544.1,37.3,infinite,blank,0
E2,0.07800000161000001,75839.2,37.4,infinite,blank,0
E2,0.07760000229,76134.3,37.6,infinite,blank,0
E2,0.07789999992,7377.0,37.6,infinite,blank,0
E2,0.07769999653,76429.3,37.2,infinite,blank,0
E2,0.07769999653,76724.4,37.5,infinite,blank,0
E2,0.07800000161000001,77019.5,37.1,infinite,blank,0
E2,0.07789999992,77314.6,37.5,infinite,blank,0
E2,0.0781000033,77609.7,37.5,infinite,blank,0
E2,0.07769999653,77904.8,37.1,infinite,blank,0
E2,0.07779999822,78199.9,37.6,infinite,blank,0
E2,0.07779999822,78495.0,36.9,infinite,blank,0
E2,0.07769999653,78790.1,37.6,infinite,blank,0
E2,0.07850000262,79085.1,37.4,infinite,blank,0
E2,0.07779999822,7672.0,36.9,infinite,blank,0
E2,0.07769999653,79380.2,37.1,infinite,blank,0
E2,0.07769999653,79675.3,37.6,infinite,blank,0
E2,0.07779999822,79970.4,37.0,infinite,blank,0
E2,0.07800000161000001,80265.5,37.4,infinite,blank,0
E2,0.07779999822,80560.6,37.5,infinite,blank,0
E2,0.07760000229,80855.7,37.2,infinite,blank,0
E2,0.07789999992,81150.8,37.6,infinite,blank,0
E2,0.0773999989,81445.8,36.9,infinite,blank,0
E2,0.07800000161000001,81740.9,37.4,infinite,blank,0
E2,0.07760000229,82036.0,37.3,infinite,blank,0
E2,0.07769999653,7967.2,37.5,infinite,blank,0
E2,0.07769999653,82331.1,37.2,infinite,blank,0
E2,0.07769999653,82626.2,37.6,infinite,blank,0
E2,0.07800000161000001,82921.3,37.2,infinite,blank,0
E2,0.07769999653,83216.4,37.6,infinite,blank,0
E2,0.07760000229,83511.5,37.0,infinite,blank,0
E2,0.07769999653,83806.6,37.3,infinite,blank,0
E2,0.07800000161000001,84101.7,37.6,infinite,blank,0
E2,0.07779999822,84396.7,37.0,infinite,blank,0
E2,0.07789999992,84691.8,37.4,infinite,blank,0
E2,0.07789999992,84986.9,37.5,infinite,blank,0
E2,0.07800000161000001,8262.2,37.3,infinite,blank,0
E2,0.07779999822,85282.0,37.1,infinite,blank,0
E2,0.07789999992,85577.1,37.6,infinite,blank,0
E2,0.0781000033,85872.2,37.0,infinite,blank,0
E2,0.07760000229,86167.3,37.5,infinite,blank,0
E2,0.07829999924,86462.4,37.3,infinite,blank,0
E2,0.07789999992,86757.5,37.4,infinite,blank,0
E2,0.07800000161000001,589.8,37.1,infinite,blank,0
E2,0.07829999924,8557.7,37.2,infinite,blank,0
E2,0.0781000033,8852.8,37.6,infinite,blank,0
E2,0.07779999822,9147.8,37.0,infinite,blank,0
E2,0.0781000033,9443.0,37.5,infinite,blank,0
E2,0.07800000161000001,9738.0,37.2,infinite,blank,0
E2,0.07850000262,10033.1,37.2,infinite,blank,0
E2,0.07800000161000001,10328.2,37.6,infinite,blank,0
E2,0.07769999653,10623.3,37.1,infinite,blank,0
E2,0.0781000033,10918.4,37.6,infinite,blank,0
E2,0.07779999822,11213.5,37.1,infinite,blank,0
E2,0.0781000033,884.9,37.2,infinite,blank,0
E2,0.07800000161000001,11508.6,37.6,infinite,blank,0
E2,0.07819999754,11803.7,37.0,infinite,blank,0
E2,0.07789999992,12098.8,37.4,infinite,blank,0
E2,0.07819999754,12393.9,37.2,infinite,blank,0
E2,0.07819999754,12689.0,37.3,infinite,blank,0
E2,0.07789999992,12984.1,37.5,infinite,blank,0
E2,0.07769999653,13279.2,37.3,infinite,blank,0
E2,0.0781000033,13574.3,37.6,infinite,blank,0
E2,0.07800000161000001,13869.4,37.2,infinite,blank,0
E2,0.07760000229,14164.5,37.6,infinite,blank,0
E2,0.07819999754,1180.0,37.5,infinite,blank,0
E2,0.07819999754,14459.6,37.1,infinite,blank,0
E2,0.07789999992,14754.7,37.6,infinite,blank,0
E2,0.07800000161000001,15049.8,37.1,infinite,blank,0
E2,0.07800000161000001,15344.8,37.3,infinite,blank,0
E2,0.07800000161000001,15639.9,37.5,infinite,blank,0
E2,0.07800000161000001,15935.0,36.9,infinite,blank,0
E2,0.07769999653,16230.5,37.4,infinite,blank,0
E2,0.07789999992,16525.5,37.3,infinite,blank,0
E2,0.07800000161000001,16820.6,37.2,infinite,blank,0
E2,0.07789999992,17115.7,37.5,infinite,blank,0
E2,0.07800000161000001,1475.1,37.2,infinite,blank,0
E2,0.07789999992,17410.8,37.2,infinite,blank,0
E2,0.07789999992,17705.9,37.6,infinite,blank,0
E2,0.07779999822,18001.0,37.3,infinite,blank,0
E2,0.07779999822,18296.1,37.6,infinite,blank,0
E2,0.07819999754,18591.2,37.3,infinite,blank,0
E2,0.07779999822,18886.3,37.5,infinite,blank,0
E2,0.07769999653,19181.4,37.2,infinite,blank,0
E2,0.07789999992,19476.5,37.6,infinite,blank,0
E2,0.07760000229,19771.5,37.2,infinite,blank,0
E2,0.07779999822,20066.7,37.6,infinite,blank,0
E2,0.0781000033,1770.2,36.9,infinite,blank,0
E2,0.07789999992,20361.8,36.9,infinite,blank,0
E2,0.07779999822,20656.8,37.5,infinite,blank,0
E2,0.07779999822,20951.9,37.2,infinite,blank,0
E2,0.07779999822,21247.0,37.4,infinite,blank,0
E2,0.07760000229,21542.1,37.4,infinite,blank,0
E2,0.07829999924,21837.2,37.3,infinite,blank,0
E2,0.07829999924,22132.3,37.6,infinite,blank,0
E2,0.07829999924,22427.4,37.2,infinite,blank,0
E2,0.0781000033,22722.5,37.6,infinite,blank,0
E2,0.0781000033,23017.6,36.9,infinite,blank,0
E2,0.07829999924,2065.3,36.9,infinite,blank,0
E2,0.07800000161000001,23312.7,37.4,infinite,blank,0
E2,0.07800000161000001,23607.8,37.6,infinite,blank,0
E2,0.07789999992,23902.9,37.2,infinite,blank,0
E2,0.07819999754,24198.0,37.5,infinite,blank,0
E2,0.07800000161000001,24493.1,37.3,infinite,blank,0
E2,0.07819999754,24788.1,37.2,infinite,blank,0
E2,0.07800000161000001,25083.2,37.6,infinite,blank,0
E2,0.07789999992,25378.3,37.0,infinite,blank,0
E2,0.07800000161000001,25673.4,37.6,infinite,blank,0
E2,0.07800000161000001,25968.5,37.3,infinite,blank,0
E2,0.07789999992,2360.4,36.9,infinite,blank,0
E2,0.07789999992,26263.6,37.3,infinite,blank,0
E2,0.07819999754,26558.7,37.6,infinite,blank,0
E2,0.07800000161000001,26853.8,37.1,infinite,blank,0
E2,0.07789999992,27148.9,37.6,infinite,blank,0
E2,0.07819999754,27444.0,36.9,infinite,blank,0
E2,0.07789999992,27739.1,37.5,infinite,blank,0
E2,0.07779999822,28034.2,37.2,infinite,blank,0
E2,0.0781000033,28329.3,37.1,infinite,blank,0
E2,0.07779999822,28624.4,37.5,infinite,blank,0
E2,0.0775000006,28919.5,37.5,infinite,blank,0
E3,0.08810000122000002,0.0,36.5,infinite,NCM3722,3
E3,0.09290000051000001,2655.5,37.1,infinite,NCM3722,3
E3,0.9524000287000001,29214.6,37.1,infinite,NCM3722,3
E3,0.9524000287000001,29509.7,37.6,infinite,NCM3722,3
E3,0.9545000196,29804.8,37.2,infinite,NCM3722,3
E3,0.9563000201999999,30099.9,37.3,infinite,NCM3722,3
E3,0.956099987,30395.0,37.6,infinite,NCM3722,3
E3,0.9575999975,30690.0,37.1,infinite,NCM3722,3
E3,0.9592000246,30985.1,37.5,infinite,NCM3722,3
E3,0.9573000073000001,31280.2,37.5,infinite,NCM3722,3
E3,0.9607999920999999,31575.3,37.2,infinite,NCM3722,3
E3,0.9613999724,31870.4,37.7,infinite,NCM3722,3
E3,0.09420000017,2950.6,37.1,infinite,NCM3722,3
E3,0.9559000134000001,32165.5,37.2,infinite,NCM3722,3
E3,0.9628000259,32460.6,37.2,infinite,NCM3722,3
E3,0.9617999792,32755.7,37.5,infinite,NCM3722,3
E3,0.9664999843000001,33050.8,37.5,infinite,NCM3722,3
E3,0.9654999970999999,33345.9,36.9,infinite,NCM3722,3
E3,0.9646999836,33641.0,37.5,infinite,NCM3722,3
E3,0.9670000076,33936.1,37.5,infinite,NCM3722,3
E3,0.9685999751000001,34231.2,37.0,infinite,NCM3722,3
E3,0.9708999990999999,34526.3,37.4,infinite,NCM3722,3
E3,0.9714999795,34821.4,37.6,infinite,NCM3722,3
E3,0.09529999643999999,3245.7,37.3,infinite,NCM3722,3
E3,0.9718000293000001,35116.5,37.1,infinite,NCM3722,3
E3,0.9750000238,35411.6,37.5,infinite,NCM3722,3
E3,0.9808999895999999,35706.7,37.5,infinite,NCM3722,3
E3,0.9893000126,36001.8,36.9,infinite,NCM3722,3
E3,1.00059998,36296.9,37.4,infinite,NCM3722,3
E3,1.012500048,36592.0,37.6,infinite,NCM3722,3
E3,1.031499982,36887.1,37.0,infinite,NCM3722,3
E3,1.038599968,37182.1,37.4,infinite,NCM3722,3
E3,1.048599958,37477.2,37.5,infinite,NCM3722,3
E3,1.0456000570000001,37772.3,36.9,infinite,NCM3722,3
E3,0.09610000252999999,3540.8,37.4,infinite,NCM3722,3
E3,1.0419000390000002,38067.4,37.3,infinite,NCM3722,3
E3,1.033699989,38362.5,37.6,infinite,NCM3722,3
E3,1.024500012,38657.6,37.0,infinite,NCM3722,3
E3,1.018599987,38952.7,37.2,infinite,NCM3722,3
E3,1.013800025,39247.8,37.6,infinite,NCM3722,3
E3,1.0164999959999999,39542.9,37.0,infinite,NCM3722,3
E3,1.016199946,39838.0,37.3,infinite,NCM3722,3
E3,1.009899974,40133.1,37.6,infinite,NCM3722,3
E3,1.0063999890000002,40428.1,37.1,infinite,NCM3722,3
E3,0.9954000115,40723.2,37.2,infinite,NCM3722,3
E3,0.09700000286,3835.8,37.6,infinite,NCM3722,3
E3,0.9950000048000001,41018.3,37.5,infinite,NCM3722,3
E3,0.9926000237,41313.4,37.3,infinite,NCM3722,3
E3,0.9879000187,41608.5,37.0,infinite,NCM3722,3
E3,0.9909999967,41903.6,37.4,infinite,NCM3722,3
E3,0.9947999716,42198.7,37.5,infinite,NCM3722,3
E3,0.9900000095,42493.8,37.0,infinite,NCM3722,3
E3,0.9825999737000001,42788.9,37.4,infinite,NCM3722,3
E3,0.9786000252,43084.0,37.6,infinite,NCM3722,3
E3,0.9760000109999999,43379.1,37.0,infinite,NCM3722,3
E3,0.9707999825,43674.2,37.3,infinite,NCM3722,3
E3,0.09849999845,4130.9,37.1,infinite,NCM3722,3
E3,0.9684000015,43969.2,37.4,infinite,NCM3722,3
E3,0.9649000168,44264.3,37.6,infinite,NCM3722,3
E3,0.9702000022,44559.4,36.9,infinite,NCM3722,3
E3,0.9714999795,44854.5,37.4,infinite,NCM3722,3
E3,0.9775000215,45149.6,37.6,infinite,NCM3722,3
E3,0.978399992,45444.7,37.1,infinite,NCM3722,3
E3,0.9836000204,45739.8,37.2,infinite,NCM3722,3
E3,0.9837999940000001,46034.9,37.6,infinite,NCM3722,3
E3,0.9929999709,46330.0,37.5,infinite,NCM3722,3
E3,0.9955999851,46625.1,36.9,infinite,NCM3722,3
E3,0.09969999641,4426.0,37.3,infinite,NCM3722,3
E3,0.9954000115,46920.2,37.5,infinite,NCM3722,3
E3,0.9976999759999999,47215.2,37.5,infinite,NCM3722,3
E3,1.001999974,47510.3,37.1,infinite,NCM3722,3
E3,1.000200033,47805.4,37.4,infinite,NCM3722,3
E3,0.9896000028,48100.5,37.6,infinite,NCM3722,3
E3,0.9860000014,48395.6,37.1,infinite,NCM3722,3
E3,0.980799973,48690.7,37.5,infinite,NCM3722,3
E3,0.9710999726999999,48985.8,37.5,infinite,NCM3722,3
E3,0.9648000002,49280.9,37.1,infinite,NCM3722,3
E3,0.9625999928,49576.0,37.6,infinite,NCM3722,3
E3,0.1013000011,4721.1,37.5,infinite,NCM3722,3
E3,0.9609000087,49871.0,37.5,infinite,NCM3722,3
E3,0.9606000185,50166.1,37.2,infinite,NCM3722,3
E3,0.9552999735,50461.2,37.7,infinite,NCM3722,3
E3,0.9530000090999999,50756.3,36.9,infinite,NCM3722,3
E3,0.9512000084000001,51051.4,37.4,infinite,NCM3722,3
E3,0.9445000291,51346.5,37.5,infinite,NCM3722,3
E3,0.9474999905,51641.6,36.9,infinite,NCM3722,3
E3,0.9415000081,51936.7,37.5,infinite,NCM3722,3
E3,0.9441999793000001,52231.7,37.6,infinite,NCM3722,3
E3,0.9469000101,52526.8,37.0,infinite,NCM3722,3
E3,0.1027000025,5016.2,37.4,infinite,NCM3722,3
E3,0.9480000138,52821.9,37.4,infinite,NCM3722,3
E3,0.9484000206000001,53117.0,37.5,infinite,NCM3722,3
E3,0.950600028,53412.1,37.2,infinite,NCM3722,3
E3,0.9440000057,53707.2,37.6,infinite,NCM3722,3
E3,0.9495000243,54002.3,37.0,infinite,NCM3722,3
E3,0.9527000189,54297.4,37.4,infinite,NCM3722,3
E3,0.9487000108,54592.5,37.6,infinite,NCM3722,3
E3,0.9537000059999999,54887.6,36.9,infinite,NCM3722,3
E3,0.9549000262999999,55182.7,37.6,infinite,NCM3722,3
E3,0.9538999796,55477.8,37.3,infinite,NCM3722,3
E3,0.1045999974,5311.3,37.1,infinite,NCM3722,3
E3,0.9553999901000001,55772.8,37.2,infinite,NCM3722,3
E3,0.9480999708,56068.0,37.6,infinite,NCM3722,3
E3,0.9463000298,56363.1,36.9,infinite,NCM3722,3
E3,0.940599978,56658.1,37.4,infinite,NCM3722,3
E3,0.9433000088,56953.2,37.5,infinite,NCM3722,3
E3,0.9369999766,57248.3,37.1,infinite,NCM3722,3
E3,0.9347000122,57543.4,37.6,infinite,NCM3722,3
E3,0.9348000287999999,57838.5,37.3,infinite,NCM3722,3
E3,0.9261999726000001,58133.6,37.2,infinite,NCM3722,3
E3,0.9273999929000001,58428.7,37.6,infinite,NCM3722,3
E3,0.08789999782999999,294.8,37.3,infinite,NCM3722,3
E3,0.10610000039999999,5606.4,37.5,infinite,NCM3722,3
E3,0.9322999716,58723.8,36.9,infinite,NCM3722,3
E3,0.9336000084999999,59018.9,37.5,infinite,NCM3722,3
E3,0.9296000004,59314.0,37.3,infinite,NCM3722,3
E3,0.9325000048000001,59609.1,37.3,infinite,NCM3722,3
E3,0.9294999838,59904.2,37.6,infinite,NCM3722,3
E3,0.931400001,60199.3,37.4,infinite,NCM3722,3
E3,0.9200000167,60494.4,37.3,infinite,NCM3722,3
E3,0.9175999761,60789.4,37.5,infinite,NCM3722,3
E3,0.9215000272,61084.5,37.2,infinite,NCM3722,3
E3,0.9269000292,61379.6,37.3,infinite,NCM3722,3
E3,0.1077999994,5901.5,37.2,infinite,NCM3722,3
E3,0.9240999818000001,61674.7,37.5,infinite,NCM3722,3
E3,0.923699975,61969.8,37.0,infinite,NCM3722,3
E3,0.9222999811,62264.9,37.5,infinite,NCM3722,3
E3,0.9261000156,62560.0,37.3,infinite,NCM3722,3
E3,0.9279000163,62855.1,37.4,infinite,NCM3722,3
E3,0.9271000028,63150.2,37.6,infinite,NCM3722,3
E3,0.9258999825,63445.3,37.2,infinite,NCM3722,3
E3,0.9221000075,63740.4,37.6,infinite,NCM3722,3
E3,0.9215999842,64035.5,37.0,infinite,NCM3722,3
E3,0.9253000021,64330.6,37.6,infinite,NCM3722,3
E3,0.1097000018,6196.6,37.2,infinite,NCM3722,3
E3,0.9250000119,64625.7,36.9,infinite,NCM3722,3
E3,0.9261999726000001,64920.8,37.4,infinite,NCM3722,3
E3,0.9240999818000001,65215.9,37.4,infinite,NCM3722,3
E3,0.9126999974,65510.9,37.1,infinite,NCM3722,3
E3,0.9082000256,65806.0,37.6,infinite,NCM3722,3
E3,0.9096999764,66101.1,37.0,infinite,NCM3722,3
E3,0.9085999726999999,66396.2,37.6,infinite,NCM3722,3
E3,0.9028000236,66691.3,37.1,infinite,NCM3722,3
E3,0.8968999981999999,66986.4,37.6,infinite,NCM3722,3
E3,0.9013000131000001,67281.5,36.9,infinite,NCM3722,3
E3,0.1116999984,6491.7,37.6,infinite,NCM3722,3
E3,0.9075000286,67576.6,37.6,infinite,NCM3722,3
E3,0.9043999909999999,67871.7,36.9,infinite,NCM3722,3
E3,0.9018999934,68166.8,37.6,infinite,NCM3722,3
E3,0.9002000093000001,68461.9,36.9,infinite,NCM3722,3
E3,0.91049999,68757.0,37.6,infinite,NCM3722,3
E3,0.9072999954000001,69052.1,36.9,infinite,NCM3722,3
E3,0.9053000212000001,69347.2,37.6,infinite,NCM3722,3
E3,0.9067000151000001,69642.2,37.0,infinite,NCM3722,3
E3,0.9035000205,69937.3,37.5,infinite,NCM3722,3
E3,0.9021999836,70232.4,37.1,infinite,NCM3722,3
E3,0.1142000034,6786.8,37.0,infinite,NCM3722,3
E3,0.9010000229,70527.5,37.3,infinite,NCM3722,3
E3,0.9025999904,70822.6,37.6,infinite,NCM3722,3
E3,0.9075999856,71117.7,37.2,infinite,NCM3722,3
E3,0.9075000286,71412.8,37.6,infinite,NCM3722,3
E3,0.9036999941,71707.9,36.9,infinite,NCM3722,3
E3,0.9039000273000001,72003.0,37.5,infinite,NCM3722,3
E3,0.9009000063,72298.1,37.2,infinite,NCM3722,3
E3,0.9085999726999999,72593.2,37.4,infinite,NCM3722,3
E3,0.9113000035,72888.3,37.2,infinite,NCM3722,3
E3,0.9124000072,73183.3,37.5,infinite,NCM3722,3
E3,0.11670000109999999,7081.9,37.3,infinite,NCM3722,3
E3,0.9118999839,73478.4,37.1,infinite,NCM3722,3
E3,0.9125999807999999,73773.5,37.4,infinite,NCM3722,3
E3,0.9088000059,74068.6,37.3,infinite,NCM3722,3
