well,od_600nm,time_s,temp_C,strain,medium,replicate
D5,0.712100029,55742.3,39.8,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.7118999958,56016.9,39.2,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.7113999724,56291.5,39.8,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.7182000279,56566.0,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.7195000051999999,56840.6,39.6,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.71450001,57115.2,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.1027000025,5491.4,39.2,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.7080000043000001,57389.8,39.5,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.1045999974,5766.0,39.6,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.10610000039999999,6040.6,39.5,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.10830000039999998,6315.2,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.11050000039999999,6589.8,39.6,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.112999998,6864.4,39.5,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.11540000140000001,7139.0,39.0,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.1182999983,7413.6,39.4,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.12150000039999999,7688.2,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.08590000123,548.8,39.4,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.1247999966,7962.7,39.0,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.1284999996,8237.3,39.5,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.132100001,8511.9,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.13670000429999998,8786.5,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.1418000013,9061.1,39.6,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.147300005,9335.7,39.2,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.1519999951,9610.2,39.4,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.1574999988,9884.8,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.16419999300000002,10159.4,39.2,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.16910000149999999,10434.0,39.8,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.08649999648,823.4,39.4,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.1737000048,10708.6,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.17820000649999998,10983.2,39.8,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.184799999,11257.8,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.19179999829999997,11532.4,39.6,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.20110000670000003,11807.0,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.21070000530000002,12081.5,39.2,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.22169999780000002,12356.1,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.23160000149999999,12630.7,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.2460000068,12905.3,39.5,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.2628999949,13179.9,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.08649999648,1098.0,38.9,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.2985000014,13454.5,39.2,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.3203999996,13729.1,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.3497000039,14003.7,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.3781000078,14278.3,39.6,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.3847999871,14552.8,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.37389999630000004,14827.4,39.3,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.3781000078,15102.0,39.6,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.3876999915,15376.6,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.4029999971,15651.2,39.6,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.4210000038,15925.8,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.08640000224,1372.6,39.0,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.43729999659999996,16200.4,39.5,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.45080000159999994,16475.0,39.6,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.4663999975,16749.6,39.5,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.4788999856,17024.2,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.4887000024,17298.8,39.5,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.4981999993,17573.3,39.5,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.508400023,17847.9,39.5,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.5195999742,18122.5,39.5,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.5302000046,18397.1,39.4,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.5393999815,18671.7,39.6,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.08730000257000001,1647.2,39.3,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.5507000089,18946.3,39.4,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.5625,19220.9,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.5734999775999999,19495.5,39.3,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.5832999945,19770.1,39.6,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.5867999792,20044.7,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.5889000297,20319.2,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.5957999825,20593.8,39.5,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.5975000262,20868.4,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6000999807999999,21143.0,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6061000228,21417.6,39.8,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.08839999884,1921.7,39.5,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6097000241,21692.2,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6158000231,21966.8,39.8,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6176999807,22241.4,39.2,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6243000031,22516.0,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6281999946,22790.6,39.4,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6330000162,23065.2,39.5,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6373999714999999,23339.7,39.3,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6414999962,23614.3,39.6,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6445999742,23889.2,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6482999921,24163.8,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.08839999884,2196.3,39.6,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6510999799,24438.3,39.0,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.654399991,24712.9,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6570000052,24987.5,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6606000066,25262.1,39.8,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6657999754,25536.7,39.2,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6775000095,25811.3,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6769000292,26085.9,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6764000058,26360.5,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6762999892,26635.1,39.1,NCM3722,10 mM glucose + 30 mM acetate,2
D5,0.6762999892,26909.7,39.7,NCM3722,10 mM glucose + 30 mM acetate,2
D6,0.08619999886,0.0,22.3,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.08929999917999999,2470.9,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6754999757,27184.3,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6772999762999999,27458.8,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6761999726000001,27733.4,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6758000255,28008.0,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6772999762999999,28282.6,39.0,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6784999967,28557.2,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6816999912,28831.8,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6819000244,29106.5,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6850000023999999,29381.1,39.0,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6873999834000001,29655.7,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.09109999984999999,2745.5,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6891999840999999,29930.3,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6917999982999999,30204.9,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6933000088,30479.5,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6948999763,30754.1,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6963999867,31028.6,39.3,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6980999708,31303.2,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6992999911,31577.8,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7021999955,31852.4,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7024999856999999,32127.0,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7042000293999999,32401.6,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.09099999815,3020.1,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7064999938,32676.2,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7078999877,32950.8,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7096999884,33225.4,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7106000185,33500.0,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7129999995,33774.6,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7156000137,34049.1,39.3,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7171999812000001,34323.7,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7185000181,34598.3,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7193999887,34872.9,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7210999726999999,35147.5,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.09210000187,3294.7,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7232000231999999,35422.1,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.725399971,35696.7,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7254999876,35971.6,39.3,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7269999981,36246.2,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.727699995,36520.7,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7287999987999999,36795.3,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7294999956999999,37070.1,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7311999798000001,37344.7,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7347000241,37619.3,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7494999766,37893.9,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.09309999645,3569.3,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7613000273999999,38168.5,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7645000219,38443.1,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7664999962000001,38717.6,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7689999938,38992.2,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7696999907,39266.8,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7710000277,39541.4,39.3,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7724999785,39816.0,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7738999724,40090.6,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7742999792,40365.2,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7734000087,40639.8,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.09430000186000001,3843.9,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7736999989,40914.4,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7741000056,41189.0,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7739999890000001,41463.5,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7734000087,41738.1,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7717999816,42012.7,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7724000216,42287.3,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7725999951000001,42561.9,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7706999779000001,42836.5,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.771600008,43111.1,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7699999809,43385.7,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.09539999813,4118.5,39.0,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7695000171999999,43660.3,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.769200027,43934.8,39.8,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7660999894,44209.4,39.3,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7649000287000001,44484.0,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7645000219,44758.7,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.763199985,45033.3,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7623999715,45308.0,39.0,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7635999918,45582.6,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7591000199,45857.1,39.0,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7595999837,46131.7,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.09669999777999999,4393.1,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7565000057,46406.3,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7548000215999999,46680.9,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7559000254000001,46955.5,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7538999915000001,47230.1,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7526000142,47504.6,39.0,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7526000142,47779.2,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7476999759999999,48053.8,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7443000078,48328.4,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7433000206999999,48603.0,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7448999881999999,48877.6,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.09830000252,4667.7,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7448999881999999,49152.1,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7455999851,49426.7,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7452999949,49701.3,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7515000104999999,49975.9,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7494000195999999,50250.5,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7473000287999999,50525.1,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7537000179000001,50799.7,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7468000054,51074.2,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7491999865000001,51348.8,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7523000240000001,51623.4,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.09950000048,4942.3,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7548000215999999,51898.0,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7559999824,52172.6,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7411999702,52447.2,39.0,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7335000037999999,52721.8,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7404000163,52996.4,39.0,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7373999953,53271.0,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7394999862,53545.6,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7419000268000001,53820.1,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7390999793999999,54094.7,39.0,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7353000045,54369.3,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.08659999818,274.2,36.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1014000028,5216.8,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7400000095,54643.9,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.75,54918.5,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7421000004,55193.1,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7484999895000001,55467.7,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7440000176,55742.3,39.8,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7434999943,56016.9,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7451999784000001,56291.5,39.8,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7569000125,56566.0,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7592999935,56840.6,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7501999736,57115.2,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1033999994,5491.4,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.7408000231,57389.8,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1050999984,5766.0,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1070000008,6040.6,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1089000031,6315.2,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.11180000009999999,6589.8,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.11360000070000001,6864.4,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1164000034,7139.0,39.0,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1190000027,7413.6,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1221999973,7688.2,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.08739999682,548.8,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1254000068,7962.7,39.0,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1294,8237.3,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1333999932,8511.9,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.136800006,8786.5,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1415999979,9061.1,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1471000016,9335.7,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1524000019,9610.2,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1586000025,9884.8,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1632999927,10159.4,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1699000001,10434.0,39.8,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.08770000189999999,823.4,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.177699998,10708.6,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1791000068,10983.2,39.8,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1840000004,11257.8,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.1921000034,11532.4,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.20069999989999998,11807.0,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.2081999928,12081.5,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.21999999879999999,12356.1,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.23229999839999999,12630.7,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.24490000309999999,12905.3,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.2621999979,13179.9,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.08869999647,1098.0,38.9,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.2890000045,13454.5,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.3122999966,13729.1,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.3447999954,14003.7,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.35280001159999996,14278.3,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.36910000439999996,14552.8,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.3641000092,14827.4,39.3,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.37520000340000004,15102.0,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.3862000108,15376.6,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.40200001,15651.2,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.4196000099,15925.8,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.08820000291,1372.6,39.0,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.4370999932,16200.4,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.4523000121,16475.0,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.46439999340000004,16749.6,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.4731999934,17024.2,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.4808000028,17298.8,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.49059998990000003,17573.3,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.5016999840999999,17847.9,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.5120999813,18122.5,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.5249000192000001,18397.1,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.5350000262,18671.7,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.08959999681,1647.2,39.3,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.5468999743,18946.3,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.5580999851,19220.9,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.5701000093999999,19495.5,39.3,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.5788000226,19770.1,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.5846999884,20044.7,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.5885000229,20319.2,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.5935999751,20593.8,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.5981000066,20868.4,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6011000276,21143.0,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6032000184,21417.6,39.8,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.08980000018999999,1921.7,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6061999798,21692.2,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6121000051,21966.8,39.8,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6139000058,22241.4,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6194999814,22516.0,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6237999797,22790.6,39.4,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6290000081,23065.2,39.5,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.63349998,23339.7,39.3,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6376000047,23614.3,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.641200006,23889.2,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6467999816,24163.8,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.08940000087000001,2196.3,39.6,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6503999829,24438.3,39.0,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6545000075999999,24712.9,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6586999893,24987.5,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6610000134,25262.1,39.8,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6639000177000001,25536.7,39.2,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6718999743,25811.3,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6748999953,26085.9,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6747999787000001,26360.5,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6769000292,26635.1,39.1,NCM3722,10 mM glucose + 30 mM acetate,3
D6,0.6754000187,26909.7,39.7,NCM3722,10 mM glucose + 30 mM acetate,3
D7,0.08470000326999999,0.0,22.3,NCM3722,0.61 mM glucose + 30 mM acetate,1
D7,0.08950000256000001,2470.9,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,1
D7,0.2270999998,27184.3,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,1
D7,0.2324000001,27458.8,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,1
D7,0.2363000065,27733.4,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,1
D7,0.2392999977,28008.0,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,1
D7,0.2434999943,28282.6,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,1
D7,0.2485000044,28557.2,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,1
D7,0.2547000051,28831.8,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,1
D7,0.2606999874,29106.5,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,1
