well,od_600nm,time_s,temp_C,instrument,media,strain,replicate
D4,0.375,53959.0,37.6,infinite,acetate,NCM3722,19
D4,0.3797999918,54361.7,37.0,infinite,acetate,NCM3722,19
D4,0.38420000670000004,54764.4,37.6,infinite,acetate,NCM3722,19
D4,0.38690000770000005,55167.1,37.1,infinite,acetate,NCM3722,19
D4,0.3905000091,55569.8,37.6,infinite,acetate,NCM3722,19
D4,0.08929999917999999,5234.5,37.6,infinite,acetate,NCM3722,19
D4,0.3959999979,55972.4,37.0,infinite,acetate,NCM3722,19
D4,0.4002999961,56375.1,37.6,infinite,acetate,NCM3722,19
D4,0.40610000490000003,56777.8,37.0,infinite,acetate,NCM3722,19
D4,0.40740001200000003,57180.5,37.6,infinite,acetate,NCM3722,19
D4,0.40740001200000003,57583.2,37.0,infinite,acetate,NCM3722,19
D4,0.40849998590000003,57985.9,37.4,infinite,acetate,NCM3722,19
D4,0.4115000069,58388.5,37.3,infinite,acetate,NCM3722,19
D4,0.08990000188,5637.2,37.3,infinite,acetate,NCM3722,19
D4,0.0903000012,6039.9,37.0,infinite,acetate,NCM3722,19
D4,0.09000000357999999,6442.6,37.3,infinite,acetate,NCM3722,19
D4,0.09099999815,6845.2,37.6,infinite,acetate,NCM3722,19
D4,0.09089999646,7247.9,37.6,infinite,acetate,NCM3722,19
D4,0.08649999648,402.3,37.2,infinite,acetate,NCM3722,19
D4,0.09139999747000001,7650.6,36.9,infinite,acetate,NCM3722,19
D4,0.09170000255,8053.3,37.5,infinite,acetate,NCM3722,19
D4,0.09210000187,8456.0,37.6,infinite,acetate,NCM3722,19
D4,0.09250000118999999,8858.6,36.9,infinite,acetate,NCM3722,19
D4,0.09269999712999999,9261.3,37.5,infinite,acetate,NCM3722,19
D4,0.09309999645,9664.0,37.1,infinite,acetate,NCM3722,19
D4,0.09409999847000002,10066.7,37.3,infinite,acetate,NCM3722,19
D4,0.09420000017,10469.3,37.3,infinite,acetate,NCM3722,19
D4,0.09499999881000001,10872.0,37.2,infinite,acetate,NCM3722,19
D4,0.09570000321000001,11274.7,37.4,infinite,acetate,NCM3722,19
D4,0.08669999987,805.0,37.3,infinite,acetate,NCM3722,19
D4,0.09589999913999998,11677.4,37.1,infinite,acetate,NCM3722,19
D4,0.09700000286,12080.1,37.7,infinite,acetate,NCM3722,19
D4,0.09769999981000001,12482.8,37.1,infinite,acetate,NCM3722,19
D4,0.09820000082000001,12885.4,37.6,infinite,acetate,NCM3722,19
D4,0.09910000116,13288.1,37.1,infinite,acetate,NCM3722,19
D4,0.09960000217000001,13690.8,37.7,infinite,acetate,NCM3722,19
D4,0.1004000008,14093.5,37.3,infinite,acetate,NCM3722,19
D4,0.1014999971,14496.2,37.4,infinite,acetate,NCM3722,19
D4,0.1023999974,14898.9,36.9,infinite,acetate,NCM3722,19
D4,0.10329999769999999,15301.5,37.6,infinite,acetate,NCM3722,19
D4,0.08690000325,1207.7,37.0,infinite,acetate,NCM3722,19
D4,0.1048000008,15704.2,37.0,infinite,acetate,NCM3722,19
D4,0.10610000039999999,16106.9,37.5,infinite,acetate,NCM3722,19
D4,0.1077999994,16509.6,37.2,infinite,acetate,NCM3722,19
D4,0.1098999977,16912.3,37.6,infinite,acetate,NCM3722,19
D4,0.1115999967,17314.9,37.1,infinite,acetate,NCM3722,19
D4,0.11460000279999999,17717.6,37.6,infinite,acetate,NCM3722,19
D4,0.1168000028,18120.3,37.2,infinite,acetate,NCM3722,19
D4,0.1196999997,18523.0,37.6,infinite,acetate,NCM3722,19
D4,0.1224000007,18925.7,37.2,infinite,acetate,NCM3722,19
D4,0.1254999936,19328.3,37.5,infinite,acetate,NCM3722,19
D4,0.08739999682,1610.4,37.2,infinite,acetate,NCM3722,19
D4,0.1280999929,19731.0,37.1,infinite,acetate,NCM3722,19
D4,0.131099999,20133.7,37.5,infinite,acetate,NCM3722,19
D4,0.1336999983,20536.4,37.3,infinite,acetate,NCM3722,19
D4,0.136800006,20939.1,37.3,infinite,acetate,NCM3722,19
D4,0.1391000003,21341.7,37.5,infinite,acetate,NCM3722,19
D4,0.1421000063,21744.4,37.4,infinite,acetate,NCM3722,19
D4,0.1448999941,22147.1,37.3,infinite,acetate,NCM3722,19
D4,0.1474999934,22549.8,37.6,infinite,acetate,NCM3722,19
D4,0.1507000029,22952.5,37.2,infinite,acetate,NCM3722,19
D4,0.1538999975,23355.1,37.6,infinite,acetate,NCM3722,19
D4,0.08749999851,2013.1,37.0,infinite,acetate,NCM3722,19
D4,0.1567000002,23758.0,37.0,infinite,acetate,NCM3722,19
D4,0.1596000046,24160.7,37.6,infinite,acetate,NCM3722,19
D4,0.1626999974,24563.3,37.2,infinite,acetate,NCM3722,19
D4,0.16609999539999998,24966.0,37.5,infinite,acetate,NCM3722,19
D4,0.16930000480000001,25368.7,37.1,infinite,acetate,NCM3722,19
D4,0.172299996,25771.4,37.6,infinite,acetate,NCM3722,19
D4,0.17540000379999998,26174.1,36.9,infinite,acetate,NCM3722,19
D4,0.17949999870000002,26576.7,37.6,infinite,acetate,NCM3722,19
D4,0.1826000065,26979.4,36.9,infinite,acetate,NCM3722,19
D4,0.186499998,27382.1,37.6,infinite,acetate,NCM3722,19
D4,0.08730000257000001,2415.7,37.5,infinite,acetate,NCM3722,19
D4,0.1896000057,27784.8,36.9,infinite,acetate,NCM3722,19
D4,0.19220000510000002,28187.5,37.6,infinite,acetate,NCM3722,19
D4,0.1963,28590.1,37.0,infinite,acetate,NCM3722,19
D4,0.1997999996,28992.8,37.6,infinite,acetate,NCM3722,19
D4,0.20290000739999997,29395.5,37.1,infinite,acetate,NCM3722,19
D4,0.2063000053,29798.2,37.4,infinite,acetate,NCM3722,19
D4,0.20800000429999999,30200.9,37.2,infinite,acetate,NCM3722,19
D4,0.2125999928,30603.5,37.4,infinite,acetate,NCM3722,19
D4,0.2143000066,31006.2,37.5,infinite,acetate,NCM3722,19
D4,0.2184000015,31408.9,36.9,infinite,acetate,NCM3722,19
D4,0.0876000002,2818.4,37.3,infinite,acetate,NCM3722,19
D4,0.2226999998,31811.6,37.4,infinite,acetate,NCM3722,19
D4,0.2273000032,32214.3,37.5,infinite,acetate,NCM3722,19
D4,0.22800000010000002,32616.9,36.9,infinite,acetate,NCM3722,19
D4,0.2314999998,33019.6,37.5,infinite,acetate,NCM3722,19
D4,0.2324000001,33422.3,37.6,infinite,acetate,NCM3722,19
D4,0.23420000079999997,33825.0,37.0,infinite,acetate,NCM3722,19
D4,0.2373999953,34227.7,37.2,infinite,acetate,NCM3722,19
D4,0.2375999987,34630.4,37.6,infinite,acetate,NCM3722,19
D4,0.2421000004,35033.0,37.4,infinite,acetate,NCM3722,19
D4,0.2431000024,35435.7,37.0,infinite,acetate,NCM3722,19
D4,0.08780000359,3221.1,37.2,infinite,acetate,NCM3722,19
D4,0.24519999329999997,35838.4,37.4,infinite,acetate,NCM3722,19
D4,0.2476000041,36241.1,37.6,infinite,acetate,NCM3722,19
D4,0.2515000105,36643.8,37.2,infinite,acetate,NCM3722,19
D4,0.2513000071,37046.4,36.9,infinite,acetate,NCM3722,19
D4,0.25409999489999996,37449.1,37.3,infinite,acetate,NCM3722,19
D4,0.2574999928,37851.8,37.5,infinite,acetate,NCM3722,19
D4,0.2585000098,38254.5,37.2,infinite,acetate,NCM3722,19
D4,0.26249998809999997,38657.1,37.3,infinite,acetate,NCM3722,19
D4,0.2640999854,39059.8,37.6,infinite,acetate,NCM3722,19
D4,0.2666000128,39462.5,37.2,infinite,acetate,NCM3722,19
D5,0.08510000259,0.0,36.5,infinite,acetate,NCM3722,21
D5,0.08850000054,3623.8,37.2,infinite,acetate,NCM3722,21
D5,0.33660000560000003,39865.2,37.4,infinite,acetate,NCM3722,21
D5,0.3391000032,40267.9,37.3,infinite,acetate,NCM3722,21
D5,0.34250000119999996,40670.6,36.9,infinite,acetate,NCM3722,21
D5,0.3461999893,41073.2,37.5,infinite,acetate,NCM3722,21
D5,0.34720000619999997,41475.9,37.5,infinite,acetate,NCM3722,21
D5,0.3513000011,41878.6,37.0,infinite,acetate,NCM3722,21
D5,0.3531000018,42281.3,37.5,infinite,acetate,NCM3722,21
D5,0.3537999988,42684.0,37.4,infinite,acetate,NCM3722,21
D5,0.3549000025,43086.6,37.1,infinite,acetate,NCM3722,21
D5,0.35749998689999996,43489.3,37.5,infinite,acetate,NCM3722,21
D5,0.08839999884,4026.5,37.2,infinite,acetate,NCM3722,21
D5,0.35890001060000004,43892.0,37.1,infinite,acetate,NCM3722,21
D5,0.3585000038,44294.7,37.3,infinite,acetate,NCM3722,21
D5,0.3612999916,44697.4,37.6,infinite,acetate,NCM3722,21
D5,0.36160001159999994,45100.0,37.1,infinite,acetate,NCM3722,21
D5,0.3617999852,45502.7,37.1,infinite,acetate,NCM3722,21
D5,0.36689999700000003,45905.4,37.6,infinite,acetate,NCM3722,21
D5,0.3697000146,46308.1,37.1,infinite,acetate,NCM3722,21
D5,0.3709999919,46710.8,37.4,infinite,acetate,NCM3722,21
D5,0.37419998649999997,47113.5,37.5,infinite,acetate,NCM3722,21
D5,0.37479999659999996,47516.1,36.9,infinite,acetate,NCM3722,21
D5,0.08860000222999999,4429.1,37.4,infinite,acetate,NCM3722,21
D5,0.37549999359999997,47918.8,37.6,infinite,acetate,NCM3722,21
D5,0.377700001,48321.5,37.0,infinite,acetate,NCM3722,21
D5,0.37830001119999995,48724.2,37.4,infinite,acetate,NCM3722,21
D5,0.3815999925,49126.8,37.0,infinite,acetate,NCM3722,21
D5,0.3815999925,49529.5,37.6,infinite,acetate,NCM3722,21
D5,0.38499999049999994,49932.2,37.0,infinite,acetate,NCM3722,21
D5,0.3846000135,50334.9,37.5,infinite,acetate,NCM3722,21
D5,0.38240000609999997,50737.6,37.0,infinite,acetate,NCM3722,21
D5,0.38519999380000003,51140.3,37.3,infinite,acetate,NCM3722,21
D5,0.3873000145,51542.9,37.5,infinite,acetate,NCM3722,21
D5,0.08929999917999999,4831.8,37.6,infinite,acetate,NCM3722,21
D5,0.3856999874,51945.6,37.0,infinite,acetate,NCM3722,21
D5,0.3835000098,52348.3,37.6,infinite,acetate,NCM3722,21
D5,0.3815000057,52751.0,37.0,infinite,acetate,NCM3722,21
D5,0.3826000094,53153.7,37.6,infinite,acetate,NCM3722,21
D5,0.38130000229999994,53556.4,37.0,infinite,acetate,NCM3722,21
D5,0.3811999857,53959.0,37.6,infinite,acetate,NCM3722,21
D5,0.3806999922,54361.7,37.0,infinite,acetate,NCM3722,21
D5,0.37860000130000004,54764.4,37.6,infinite,acetate,NCM3722,21
D5,0.37830001119999995,55167.1,37.1,infinite,acetate,NCM3722,21
D5,0.3804999888,55569.8,37.6,infinite,acetate,NCM3722,21
D5,0.09000000357999999,5234.5,37.6,infinite,acetate,NCM3722,21
D5,0.37560001020000006,55972.4,37.0,infinite,acetate,NCM3722,21
D5,0.37819999460000003,56375.1,37.6,infinite,acetate,NCM3722,21
D5,0.37749999759999997,56777.8,37.0,infinite,acetate,NCM3722,21
D5,0.37729999420000004,57180.5,37.6,infinite,acetate,NCM3722,21
D5,0.37479999659999996,57583.2,37.0,infinite,acetate,NCM3722,21
D5,0.3734999895,57985.9,37.4,infinite,acetate,NCM3722,21
D5,0.37700000409999995,58388.5,37.3,infinite,acetate,NCM3722,21
D5,0.08990000188,5637.2,37.3,infinite,acetate,NCM3722,21
D5,0.09009999782,6039.9,37.0,infinite,acetate,NCM3722,21
D5,0.0903000012,6442.6,37.3,infinite,acetate,NCM3722,21
D5,0.09080000222000001,6845.2,37.6,infinite,acetate,NCM3722,21
D5,0.09120000153999999,7247.9,37.6,infinite,acetate,NCM3722,21
D5,0.08619999886,402.3,37.2,infinite,acetate,NCM3722,21
D5,0.09160000086000002,7650.6,36.9,infinite,acetate,NCM3722,21
D5,0.09170000255,8053.3,37.5,infinite,acetate,NCM3722,21
D5,0.09210000187,8456.0,37.6,infinite,acetate,NCM3722,21
D5,0.09279999882000001,8858.6,36.9,infinite,acetate,NCM3722,21
D5,0.09309999645,9261.3,37.5,infinite,acetate,NCM3722,21
D5,0.09329999983,9664.0,37.1,infinite,acetate,NCM3722,21
D5,0.09420000017,10066.7,37.3,infinite,acetate,NCM3722,21
D5,0.09440000355,10469.3,37.3,infinite,acetate,NCM3722,21
D5,0.0951000005,10872.0,37.2,infinite,acetate,NCM3722,21
D5,0.09589999913999998,11274.7,37.4,infinite,acetate,NCM3722,21
D5,0.08630000054999999,805.0,37.3,infinite,acetate,NCM3722,21
D5,0.09610000252999999,11677.4,37.1,infinite,acetate,NCM3722,21
D5,0.09690000117,12080.1,37.7,infinite,acetate,NCM3722,21
D5,0.09759999812,12482.8,37.1,infinite,acetate,NCM3722,21
D5,0.09820000082000001,12885.4,37.6,infinite,acetate,NCM3722,21
D5,0.09899999946,13288.1,37.1,infinite,acetate,NCM3722,21
D5,0.09979999810000001,13690.8,37.7,infinite,acetate,NCM3722,21
D5,0.1004000008,14093.5,37.3,infinite,acetate,NCM3722,21
D5,0.1014999971,14496.2,37.4,infinite,acetate,NCM3722,21
D5,0.10260000080000001,14898.9,36.9,infinite,acetate,NCM3722,21
D5,0.1036000028,15301.5,37.6,infinite,acetate,NCM3722,21
D5,0.08600000292000001,1207.7,37.0,infinite,acetate,NCM3722,21
D5,0.1046999991,15704.2,37.0,infinite,acetate,NCM3722,21
D5,0.10610000039999999,16106.9,37.5,infinite,acetate,NCM3722,21
D5,0.1077999994,16509.6,37.2,infinite,acetate,NCM3722,21
D5,0.1097000018,16912.3,37.6,infinite,acetate,NCM3722,21
D5,0.1120000035,17314.9,37.1,infinite,acetate,NCM3722,21
D5,0.11429999769999999,17717.6,37.6,infinite,acetate,NCM3722,21
D5,0.11670000109999999,18120.3,37.2,infinite,acetate,NCM3722,21
D5,0.1199000031,18523.0,37.6,infinite,acetate,NCM3722,21
D5,0.1225999966,18925.7,37.2,infinite,acetate,NCM3722,21
D5,0.1254000068,19328.3,37.5,infinite,acetate,NCM3722,21
D5,0.08730000257000001,1610.4,37.2,infinite,acetate,NCM3722,21
D5,0.128700003,19731.0,37.1,infinite,acetate,NCM3722,21
D5,0.13140000400000001,20133.7,37.5,infinite,acetate,NCM3722,21
D5,0.1342000067,20536.4,37.3,infinite,acetate,NCM3722,21
D5,0.1370999962,20939.1,37.3,infinite,acetate,NCM3722,21
D5,0.13989999890000002,21341.7,37.5,infinite,acetate,NCM3722,21
D5,0.14319999519999999,21744.4,37.4,infinite,acetate,NCM3722,21
D5,0.1457999945,22147.1,37.3,infinite,acetate,NCM3722,21
D5,0.1493999958,22549.8,37.6,infinite,acetate,NCM3722,21
D5,0.1520999968,22952.5,37.2,infinite,acetate,NCM3722,21
D5,0.15530000630000002,23355.1,37.6,infinite,acetate,NCM3722,21
D5,0.08730000257000001,2013.1,37.0,infinite,acetate,NCM3722,21
D5,0.1588999927,23758.0,37.0,infinite,acetate,NCM3722,21
D5,0.1616999954,24160.7,37.6,infinite,acetate,NCM3722,21
D5,0.1647000015,24563.3,37.2,infinite,acetate,NCM3722,21
D5,0.16850000620000002,24966.0,37.5,infinite,acetate,NCM3722,21
D5,0.17209999260000003,25368.7,37.1,infinite,acetate,NCM3722,21
D5,0.17530000210000002,25771.4,37.6,infinite,acetate,NCM3722,21
D5,0.179399997,26174.1,36.9,infinite,acetate,NCM3722,21
D5,0.1835000068,26576.7,37.6,infinite,acetate,NCM3722,21
D5,0.186499998,26979.4,36.9,infinite,acetate,NCM3722,21
D5,0.1898999959,27382.1,37.6,infinite,acetate,NCM3722,21
D5,0.08789999782999999,2415.7,37.5,infinite,acetate,NCM3722,21
D5,0.19419999420000003,27784.8,36.9,infinite,acetate,NCM3722,21
D5,0.1964000016,28187.5,37.6,infinite,acetate,NCM3722,21
D5,0.20049999649999997,28590.1,37.0,infinite,acetate,NCM3722,21
D5,0.20379999280000002,28992.8,37.6,infinite,acetate,NCM3722,21
D5,0.20849999789999998,29395.5,37.1,infinite,acetate,NCM3722,21
D5,0.2134000063,29798.2,37.4,infinite,acetate,NCM3722,21
D5,0.2173999995,30200.9,37.2,infinite,acetate,NCM3722,21
D5,0.22280000149999998,30603.5,37.4,infinite,acetate,NCM3722,21
D5,0.22679999469999998,31006.2,37.5,infinite,acetate,NCM3722,21
D5,0.23139999809999998,31408.9,36.9,infinite,acetate,NCM3722,21
D5,0.08770000189999999,2818.4,37.3,infinite,acetate,NCM3722,21
D5,0.237499997,31811.6,37.4,infinite,acetate,NCM3722,21
D5,0.24289999899999998,32214.3,37.5,infinite,acetate,NCM3722,21
D5,0.24770000579999998,32616.9,36.9,infinite,acetate,NCM3722,21
D5,0.2527999878,33019.6,37.5,infinite,acetate,NCM3722,21
D5,0.2578999996,33422.3,37.6,infinite,acetate,NCM3722,21
D5,0.2633999884,33825.0,37.0,infinite,acetate,NCM3722,21
D5,0.26879999039999997,34227.7,37.2,infinite,acetate,NCM3722,21
D5,0.2745000124,34630.4,37.6,infinite,acetate,NCM3722,21
D5,0.28040000800000003,35033.0,37.4,infinite,acetate,NCM3722,21
D5,0.2858999968,35435.7,37.0,infinite,acetate,NCM3722,21
D5,0.08820000291,3221.1,37.2,infinite,acetate,NCM3722,21
D5,0.2910999954,35838.4,37.4,infinite,acetate,NCM3722,21
D5,0.29660001399999997,36241.1,37.6,infinite,acetate,NCM3722,21
D5,0.3032000065,36643.8,37.2,infinite,acetate,NCM3722,21
D5,0.3066999912,37046.4,36.9,infinite,acetate,NCM3722,21
D5,0.3138000071,37449.1,37.3,infinite,acetate,NCM3722,21
D5,0.3161000013,37851.8,37.5,infinite,acetate,NCM3722,21
D5,0.3215000033,38254.5,37.2,infinite,acetate,NCM3722,21
D5,0.3255000114,38657.1,37.3,infinite,acetate,NCM3722,21
D5,0.328700006,39059.8,37.6,infinite,acetate,NCM3722,21
D5,0.3323999941,39462.5,37.2,infinite,acetate,NCM3722,21
D6,0.08640000224,0.0,36.5,infinite,acetate,NCM3722,23
D6,0.08869999647,3623.8,37.2,infinite,acetate,NCM3722,23
D6,0.2921000123,39865.2,37.4,infinite,acetate,NCM3722,23
D6,0.2917000055,40267.9,37.3,infinite,acetate,NCM3722,23
D6,0.2915999889,40670.6,36.9,infinite,acetate,NCM3722,23
D6,0.296299994,41073.2,37.5,infinite,acetate,NCM3722,23
D6,0.29679998760000004,41475.9,37.5,infinite,acetate,NCM3722,23
D6,0.2992999852,41878.6,37.0,infinite,acetate,NCM3722,23
D6,0.3016000092,42281.3,37.5,infinite,acetate,NCM3722,23
D6,0.2998999953,42684.0,37.4,infinite,acetate,NCM3722,23
D6,0.30469998719999997,43086.6,37.1,infinite,acetate,NCM3722,23
D6,0.3077999949,43489.3,37.5,infinite,acetate,NCM3722,23
D6,0.08919999748,4026.5,37.2,infinite,acetate,NCM3722,23
D6,0.3093999922,43892.0,37.1,infinite,acetate,NCM3722,23
D6,0.315200001,44294.7,37.3,infinite,acetate,NCM3722,23
D6,0.31690001489999997,44697.4,37.6,infinite,acetate,NCM3722,23
D6,0.32199999690000003,45100.0,37.1,infinite,acetate,NCM3722,23
D6,0.32199999690000003,45502.7,37.1,infinite,acetate,NCM3722,23
D6,0.3244999945,45905.4,37.6,infinite,acetate,NCM3722,23
D6,0.3248000145,46308.1,37.1,infinite,acetate,NCM3722,23
D6,0.3278000057,46710.8,37.4,infinite,acetate,NCM3722,23
D6,0.3310000002,47113.5,37.5,infinite,acetate,NCM3722,23
D6,0.3278000057,47516.1,36.9,infinite,acetate,NCM3722,23
D6,0.08889999986,4429.1,37.4,infinite,acetate,NCM3722,23
D6,0.3285000026,47918.8,37.6,infinite,acetate,NCM3722,23
D6,0.3325000107,48321.5,37.0,infinite,acetate,NCM3722,23
D6,0.32989999649999996,48724.2,37.4,infinite,acetate,NCM3722,23
D6,0.333799988,49126.8,37.0,infinite,acetate,NCM3722,23
D6,0.3343999982,49529.5,37.6,infinite,acetate,NCM3722,23
D6,0.3355000019,49932.2,37.0,infinite,acetate,NCM3722,23
D6,0.3337000012,50334.9,37.5,infinite,acetate,NCM3722,23
D6,0.3339000046,50737.6,37.0,infinite,acetate,NCM3722,23
D6,0.33700001240000005,51140.3,37.3,infinite,acetate,NCM3722,23
D6,0.3341999948,51542.9,37.5,infinite,acetate,NCM3722,23
D6,0.08929999917999999,4831.8,37.6,infinite,acetate,NCM3722,23
D6,0.33660000560000003,51945.6,37.0,infinite,acetate,NCM3722,23
D6,0.3350999951,52348.3,37.6,infinite,acetate,NCM3722,23
D6,0.33660000560000003,52751.0,37.0,infinite,acetate,NCM3722,23
D6,0.334800005,53153.7,37.6,infinite,acetate,NCM3722,23
D6,0.3343000114,53556.4,37.0,infinite,acetate,NCM3722,23
D6,0.3350999951,53959.0,37.6,infinite,acetate,NCM3722,23
D6,0.3346999884,54361.7,37.0,infinite,acetate,NCM3722,23
D6,0.3327000141,54764.4,37.6,infinite,acetate,NCM3722,23
D6,0.3334999979,55167.1,37.1,infinite,acetate,NCM3722,23
D6,0.33660000560000003,55569.8,37.6,infinite,acetate,NCM3722,23
D6,0.0896999985,5234.5,37.6,infinite,acetate,NCM3722,23
D6,0.3350999951,55972.4,37.0,infinite,acetate,NCM3722,23
D6,0.3357999921,56375.1,37.6,infinite,acetate,NCM3722,23
D6,0.3370999992,56777.8,37.0,infinite,acetate,NCM3722,23
D6,0.33799999950000004,57180.5,37.6,infinite,acetate,NCM3722,23
D6,0.337199986,57583.2,37.0,infinite,acetate,NCM3722,23
D6,0.337199986,57985.9,37.4,infinite,acetate,NCM3722,23
D6,0.3404000103,58388.5,37.3,infinite,acetate,NCM3722,23
D6,0.09070000052,5637.2,37.3,infinite,acetate,NCM3722,23
D6,0.09019999950999999,6039.9,37.0,infinite,acetate,NCM3722,23
D6,0.09059999883,6442.6,37.3,infinite,acetate,NCM3722,23
D6,0.09130000323,6845.2,37.6,infinite,acetate,NCM3722,23
D6,0.09139999747000001,7247.9,37.6,infinite,acetate,NCM3722,23
D6,0.08619999886,402.3,37.2,infinite,acetate,NCM3722,23
D6,0.09189999849,7650.6,36.9,infinite,acetate,NCM3722,23
D6,0.09179999678999999,8053.3,37.5,infinite,acetate,NCM3722,23
D6,0.09220000356000001,8456.0,37.6,infinite,acetate,NCM3722,23
D6,0.09269999712999999,8858.6,36.9,infinite,acetate,NCM3722,23
D6,0.09350000322,9261.3,37.5,infinite,acetate,NCM3722,23
D6,0.09340000152999998,9664.0,37.1,infinite,acetate,NCM3722,23
D6,0.09430000186000001,10066.7,37.3,infinite,acetate,NCM3722,23
D6,0.09470000117999999,10469.3,37.3,infinite,acetate,NCM3722,23
D6,0.09570000321000001,10872.0,37.2,infinite,acetate,NCM3722,23
D6,0.09650000185,11274.7,37.4,infinite,acetate,NCM3722,23
D6,0.08720000087999999,805.0,37.3,infinite,acetate,NCM3722,23
D6,0.09690000117,11677.4,37.1,infinite,acetate,NCM3722,23
D6,0.09749999642000001,12080.1,37.7,infinite,acetate,NCM3722,23
D6,0.09830000252,12482.8,37.1,infinite,acetate,NCM3722,23
D6,0.09899999946,12885.4,37.6,infinite,acetate,NCM3722,23
D6,0.09939999877999998,13288.1,37.1,infinite,acetate,NCM3722,23
D6,0.1002999991,13690.8,37.7,infinite,acetate,NCM3722,23
D6,0.1014000028,14093.5,37.3,infinite,acetate,NCM3722,23
D6,0.1022000015,14496.2,37.4,infinite,acetate,NCM3722,23
D6,0.1032000035,14898.9,36.9,infinite,acetate,NCM3722,23
D6,0.1042999998,15301.5,37.6,infinite,acetate,NCM3722,23
D6,0.08720000087999999,1207.7,37.0,infinite,acetate,NCM3722,23
D6,0.1050999984,15704.2,37.0,infinite,acetate,NCM3722,23
D6,0.1062999964,16106.9,37.5,infinite,acetate,NCM3722,23
D6,0.10809999699999999,16509.6,37.2,infinite,acetate,NCM3722,23
D6,0.1101000011,16912.3,37.6,infinite,acetate,NCM3722,23
D6,0.1120999977,17314.9,37.1,infinite,acetate,NCM3722,23
D6,0.1145000011,17717.6,37.6,infinite,acetate,NCM3722,23
D6,0.11729999630000001,18120.3,37.2,infinite,acetate,NCM3722,23
D6,0.12030000240000001,18523.0,37.6,infinite,acetate,NCM3722,23
D6,0.1229000017,18925.7,37.2,infinite,acetate,NCM3722,23
D6,0.12659999730000002,19328.3,37.5,infinite,acetate,NCM3722,23
D6,0.08770000189999999,1610.4,37.2,infinite,acetate,NCM3722,23
D6,0.1300999969,19731.0,37.1,infinite,acetate,NCM3722,23
D6,0.1336999983,20133.7,37.5,infinite,acetate,NCM3722,23
D6,0.1366000026,20536.4,37.3,infinite,acetate,NCM3722,23
D6,0.13950000699999998,20939.1,37.3,infinite,acetate,NCM3722,23
D6,0.1422999948,21341.7,37.5,infinite,acetate,NCM3722,23
D6,0.1445000023,21744.4,37.4,infinite,acetate,NCM3722,23
D6,0.1477999985,22147.1,37.3,infinite,acetate,NCM3722,23
D6,0.1515000015,22549.8,37.6,infinite,acetate,NCM3722,23
D6,0.1555999964,22952.5,37.2,infinite,acetate,NCM3722,23
D6,0.1587000042,23355.1,37.6,infinite,acetate,NCM3722,23
