time_min,intensity_mV,strain,date,replicate,sample_id,glucose_mM,acetate_mM
21.55,1207,NCM3722,2021-02-22,1,2,10.0,0.0
21.558329999999998,1208,NCM3722,2021-02-22,1,2,10.0,0.0
21.566670000000002,1208,NCM3722,2021-02-22,1,2,10.0,0.0
21.575,1208,NCM3722,2021-02-22,1,2,10.0,0.0
21.58333,1208,NCM3722,2021-02-22,1,2,10.0,0.0
21.59167,1209,NCM3722,2021-02-22,1,2,10.0,0.0
21.6,1209,NCM3722,2021-02-22,1,2,10.0,0.0
21.60833,1209,NCM3722,2021-02-22,1,2,10.0,0.0
21.616670000000003,1209,NCM3722,2021-02-22,1,2,10.0,0.0
21.625,1209,NCM3722,2021-02-22,1,2,10.0,0.0
21.633329999999997,1209,NCM3722,2021-02-22,1,2,10.0,0.0
21.64167,1209,NCM3722,2021-02-22,1,2,10.0,0.0
21.65,1210,NCM3722,2021-02-22,1,2,10.0,0.0
21.65833,1210,NCM3722,2021-02-22,1,2,10.0,0.0
21.66667,1211,NCM3722,2021-02-22,1,2,10.0,0.0
21.675,1211,NCM3722,2021-02-22,1,2,10.0,0.0
21.683329999999998,1211,NCM3722,2021-02-22,1,2,10.0,0.0
21.691670000000002,1210,NCM3722,2021-02-22,1,2,10.0,0.0
21.7,1210,NCM3722,2021-02-22,1,2,10.0,0.0
21.70833,1210,NCM3722,2021-02-22,1,2,10.0,0.0
21.71667,1210,NCM3722,2021-02-22,1,2,10.0,0.0
21.725,1210,NCM3722,2021-02-22,1,2,10.0,0.0
21.73333,1210,NCM3722,2021-02-22,1,2,10.0,0.0
21.741670000000003,1210,NCM3722,2021-02-22,1,2,10.0,0.0
21.75,1209,NCM3722,2021-02-22,1,2,10.0,0.0
21.758329999999997,1209,NCM3722,2021-02-22,1,2,10.0,0.0
21.76667,1208,NCM3722,2021-02-22,1,2,10.0,0.0
21.775,1208,NCM3722,2021-02-22,1,2,10.0,0.0
21.78333,1208,NCM3722,2021-02-22,1,2,10.0,0.0
21.79167,1208,NCM3722,2021-02-22,1,2,10.0,0.0
21.8,1208,NCM3722,2021-02-22,1,2,10.0,0.0
21.808329999999998,1208,NCM3722,2021-02-22,1,2,10.0,0.0
21.816670000000002,1208,NCM3722,2021-02-22,1,2,10.0,0.0
21.825,1207,NCM3722,2021-02-22,1,2,10.0,0.0
21.83333,1207,NCM3722,2021-02-22,1,2,10.0,0.0
21.84167,1207,NCM3722,2021-02-22,1,2,10.0,0.0
21.85,1207,NCM3722,2021-02-22,1,2,10.0,0.0
21.85833,1207,NCM3722,2021-02-22,1,2,10.0,0.0
21.866670000000003,1207,NCM3722,2021-02-22,1,2,10.0,0.0
21.875,1207,NCM3722,2021-02-22,1,2,10.0,0.0
21.883329999999997,1206,NCM3722,2021-02-22,1,2,10.0,0.0
21.89167,1205,NCM3722,2021-02-22,1,2,10.0,0.0
21.9,1205,NCM3722,2021-02-22,1,2,10.0,0.0
21.90833,1204,NCM3722,2021-02-22,1,2,10.0,0.0
21.91667,1204,NCM3722,2021-02-22,1,2,10.0,0.0
21.925,1203,NCM3722,2021-02-22,1,2,10.0,0.0
21.933329999999998,1203,NCM3722,2021-02-22,1,2,10.0,0.0
21.941670000000002,1203,NCM3722,2021-02-22,1,2,10.0,0.0
21.95,1203,NCM3722,2021-02-22,1,2,10.0,0.0
21.95833,1202,NCM3722,2021-02-22,1,2,10.0,0.0
21.96667,1202,NCM3722,2021-02-22,1,2,10.0,0.0
21.975,1202,NCM3722,2021-02-22,1,2,10.0,0.0
21.98333,1201,NCM3722,2021-02-22,1,2,10.0,0.0
21.991670000000003,1201,NCM3722,2021-02-22,1,2,10.0,0.0
22.0,1201,NCM3722,2021-02-22,1,2,10.0,0.0
22.008329999999997,1200,NCM3722,2021-02-22,1,2,10.0,0.0
22.01667,1200,NCM3722,2021-02-22,1,2,10.0,0.0
22.025,1200,NCM3722,2021-02-22,1,2,10.0,0.0
22.03333,1200,NCM3722,2021-02-22,1,2,10.0,0.0
22.04167,1200,NCM3722,2021-02-22,1,2,10.0,0.0
22.05,1199,NCM3722,2021-02-22,1,2,10.0,0.0
22.058329999999998,1199,NCM3722,2021-02-22,1,2,10.0,0.0
22.066670000000002,1198,NCM3722,2021-02-22,1,2,10.0,0.0
22.075,1198,NCM3722,2021-02-22,1,2,10.0,0.0
22.08333,1198,NCM3722,2021-02-22,1,2,10.0,0.0
22.09167,1198,NCM3722,2021-02-22,1,2,10.0,0.0
22.1,1198,NCM3722,2021-02-22,1,2,10.0,0.0
22.10833,1198,NCM3722,2021-02-22,1,2,10.0,0.0
22.116670000000003,1199,NCM3722,2021-02-22,1,2,10.0,0.0
22.125,1199,NCM3722,2021-02-22,1,2,10.0,0.0
22.133329999999997,1200,NCM3722,2021-02-22,1,2,10.0,0.0
22.14167,1200,NCM3722,2021-02-22,1,2,10.0,0.0
22.15,1200,NCM3722,2021-02-22,1,2,10.0,0.0
22.15833,1200,NCM3722,2021-02-22,1,2,10.0,0.0
22.16667,1200,NCM3722,2021-02-22,1,2,10.0,0.0
22.175,1200,NCM3722,2021-02-22,1,2,10.0,0.0
22.183329999999998,1200,NCM3722,2021-02-22,1,2,10.0,0.0
22.191670000000002,1201,NCM3722,2021-02-22,1,2,10.0,0.0
22.2,1201,NCM3722,2021-02-22,1,2,10.0,0.0
22.20833,1202,NCM3722,2021-02-22,1,2,10.0,0.0
22.21667,1202,NCM3722,2021-02-22,1,2,10.0,0.0
22.225,1202,NCM3722,2021-02-22,1,2,10.0,0.0
22.23333,1202,NCM3722,2021-02-22,1,2,10.0,0.0
22.241670000000003,1202,NCM3722,2021-02-22,1,2,10.0,0.0
22.25,1203,NCM3722,2021-02-22,1,2,10.0,0.0
22.258329999999997,1203,NCM3722,2021-02-22,1,2,10.0,0.0
22.26667,1204,NCM3722,2021-02-22,1,2,10.0,0.0
22.275,1204,NCM3722,2021-02-22,1,2,10.0,0.0
22.28333,1204,NCM3722,2021-02-22,1,2,10.0,0.0
22.29167,1205,NCM3722,2021-02-22,1,2,10.0,0.0
22.3,1205,NCM3722,2021-02-22,1,2,10.0,0.0
22.308329999999998,1205,NCM3722,2021-02-22,1,2,10.0,0.0
22.316670000000002,1206,NCM3722,2021-02-22,1,2,10.0,0.0
22.325,1206,NCM3722,2021-02-22,1,2,10.0,0.0
22.33333,1206,NCM3722,2021-02-22,1,2,10.0,0.0
22.34167,1206,NCM3722,2021-02-22,1,2,10.0,0.0
22.35,1207,NCM3722,2021-02-22,1,2,10.0,0.0
22.35833,1207,NCM3722,2021-02-22,1,2,10.0,0.0
22.366670000000003,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.375,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.383329999999997,1209,NCM3722,2021-02-22,1,2,10.0,0.0
22.39167,1209,NCM3722,2021-02-22,1,2,10.0,0.0
22.4,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.40833,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.41667,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.425,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.433329999999998,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.441670000000002,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.45,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.45833,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.46667,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.475,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.48333,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.491670000000003,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.5,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.508329999999997,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.51667,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.525,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.53333,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.54167,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.55,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.558329999999998,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.566670000000002,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.575,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.58333,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.59167,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.6,1209,NCM3722,2021-02-22,1,2,10.0,0.0
22.60833,1209,NCM3722,2021-02-22,1,2,10.0,0.0
22.616670000000003,1209,NCM3722,2021-02-22,1,2,10.0,0.0
22.625,1209,NCM3722,2021-02-22,1,2,10.0,0.0
22.633329999999997,1209,NCM3722,2021-02-22,1,2,10.0,0.0
22.64167,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.65,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.65833,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.66667,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.675,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.683329999999998,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.691670000000002,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.7,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.70833,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.71667,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.725,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.73333,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.741670000000003,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.75,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.758329999999997,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.76667,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.775,1208,NCM3722,2021-02-22,1,2,10.0,0.0
22.78333,1209,NCM3722,2021-02-22,1,2,10.0,0.0
22.79167,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.8,1210,NCM3722,2021-02-22,1,2,10.0,0.0
22.808329999999998,1211,NCM3722,2021-02-22,1,2,10.0,0.0
22.816670000000002,1211,NCM3722,2021-02-22,1,2,10.0,0.0
22.825,1211,NCM3722,2021-02-22,1,2,10.0,0.0
22.83333,1211,NCM3722,2021-02-22,1,2,10.0,0.0
22.84167,1211,NCM3722,2021-02-22,1,2,10.0,0.0
22.85,1211,NCM3722,2021-02-22,1,2,10.0,0.0
22.85833,1212,NCM3722,2021-02-22,1,2,10.0,0.0
22.866670000000003,1212,NCM3722,2021-02-22,1,2,10.0,0.0
22.875,1213,NCM3722,2021-02-22,1,2,10.0,0.0
22.883329999999997,1213,NCM3722,2021-02-22,1,2,10.0,0.0
22.89167,1214,NCM3722,2021-02-22,1,2,10.0,0.0
22.9,1214,NCM3722,2021-02-22,1,2,10.0,0.0
22.90833,1214,NCM3722,2021-02-22,1,2,10.0,0.0
22.91667,1215,NCM3722,2021-02-22,1,2,10.0,0.0
22.925,1215,NCM3722,2021-02-22,1,2,10.0,0.0
22.933329999999998,1215,NCM3722,2021-02-22,1,2,10.0,0.0
22.941670000000002,1215,NCM3722,2021-02-22,1,2,10.0,0.0
22.95,1216,NCM3722,2021-02-22,1,2,10.0,0.0
22.95833,1216,NCM3722,2021-02-22,1,2,10.0,0.0
22.96667,1216,NCM3722,2021-02-22,1,2,10.0,0.0
22.975,1217,NCM3722,2021-02-22,1,2,10.0,0.0
22.98333,1217,NCM3722,2021-02-22,1,2,10.0,0.0
22.991670000000003,1216,NCM3722,2021-02-22,1,2,10.0,0.0
23.0,1216,NCM3722,2021-02-22,1,2,10.0,0.0
23.008329999999997,1217,NCM3722,2021-02-22,1,2,10.0,0.0
23.01667,1217,NCM3722,2021-02-22,1,2,10.0,0.0
23.025,1217,NCM3722,2021-02-22,1,2,10.0,0.0
23.03333,1217,NCM3722,2021-02-22,1,2,10.0,0.0
23.04167,1217,NCM3722,2021-02-22,1,2,10.0,0.0
23.05,1218,NCM3722,2021-02-22,1,2,10.0,0.0
23.058329999999998,1218,NCM3722,2021-02-22,1,2,10.0,0.0
23.066670000000002,1218,NCM3722,2021-02-22,1,2,10.0,0.0
23.075,1217,NCM3722,2021-02-22,1,2,10.0,0.0
23.08333,1217,NCM3722,2021-02-22,1,2,10.0,0.0
23.09167,1217,NCM3722,2021-02-22,1,2,10.0,0.0
23.1,1217,NCM3722,2021-02-22,1,2,10.0,0.0
23.10833,1217,NCM3722,2021-02-22,1,2,10.0,0.0
23.116670000000003,1217,NCM3722,2021-02-22,1,2,10.0,0.0
23.125,1217,NCM3722,2021-02-22,1,2,10.0,0.0
23.133329999999997,1217,NCM3722,2021-02-22,1,2,10.0,0.0
23.14167,1216,NCM3722,2021-02-22,1,2,10.0,0.0
23.15,1216,NCM3722,2021-02-22,1,2,10.0,0.0
23.15833,1216,NCM3722,2021-02-22,1,2,10.0,0.0
23.16667,1216,NCM3722,2021-02-22,1,2,10.0,0.0
23.175,1215,NCM3722,2021-02-22,1,2,10.0,0.0
23.183329999999998,1215,NCM3722,2021-02-22,1,2,10.0,0.0
23.191670000000002,1214,NCM3722,2021-02-22,1,2,10.0,0.0
23.2,1214,NCM3722,2021-02-22,1,2,10.0,0.0
23.20833,1213,NCM3722,2021-02-22,1,2,10.0,0.0
23.21667,1212,NCM3722,2021-02-22,1,2,10.0,0.0
23.225,1212,NCM3722,2021-02-22,1,2,10.0,0.0
23.23333,1211,NCM3722,2021-02-22,1,2,10.0,0.0
23.241670000000003,1211,NCM3722,2021-02-22,1,2,10.0,0.0
23.25,1211,NCM3722,2021-02-22,1,2,10.0,0.0
23.258329999999997,1211,NCM3722,2021-02-22,1,2,10.0,0.0
23.26667,1211,NCM3722,2021-02-22,1,2,10.0,0.0
23.275,1210,NCM3722,2021-02-22,1,2,10.0,0.0
23.28333,1210,NCM3722,2021-02-22,1,2,10.0,0.0
23.29167,1210,NCM3722,2021-02-22,1,2,10.0,0.0
23.3,1209,NCM3722,2021-02-22,1,2,10.0,0.0
23.308329999999998,1209,NCM3722,2021-02-22,1,2,10.0,0.0
23.316670000000002,1209,NCM3722,2021-02-22,1,2,10.0,0.0
23.325,1208,NCM3722,2021-02-22,1,2,10.0,0.0
23.33333,1208,NCM3722,2021-02-22,1,2,10.0,0.0
23.34167,1208,NCM3722,2021-02-22,1,2,10.0,0.0
23.35,1207,NCM3722,2021-02-22,1,2,10.0,0.0
23.35833,1207,NCM3722,2021-02-22,1,2,10.0,0.0
23.366670000000003,1207,NCM3722,2021-02-22,1,2,10.0,0.0
23.375,1207,NCM3722,2021-02-22,1,2,10.0,0.0
23.383329999999997,1206,NCM3722,2021-02-22,1,2,10.0,0.0
23.39167,1206,NCM3722,2021-02-22,1,2,10.0,0.0
23.4,1205,NCM3722,2021-02-22,1,2,10.0,0.0
23.40833,1205,NCM3722,2021-02-22,1,2,10.0,0.0
23.41667,1205,NCM3722,2021-02-22,1,2,10.0,0.0
23.425,1204,NCM3722,2021-02-22,1,2,10.0,0.0
23.433329999999998,1204,NCM3722,2021-02-22,1,2,10.0,0.0
23.441670000000002,1203,NCM3722,2021-02-22,1,2,10.0,0.0
23.45,1203,NCM3722,2021-02-22,1,2,10.0,0.0
23.45833,1202,NCM3722,2021-02-22,1,2,10.0,0.0
23.46667,1201,NCM3722,2021-02-22,1,2,10.0,0.0
23.475,1201,NCM3722,2021-02-22,1,2,10.0,0.0
23.48333,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.491670000000003,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.5,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.508329999999997,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.51667,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.525,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.53333,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.54167,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.55,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.558329999999998,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.566670000000002,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.575,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.58333,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.59167,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.6,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.60833,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.616670000000003,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.625,1200,NCM3722,2021-02-22,1,2,10.0,0.0
23.633329999999997,1201,NCM3722,2021-02-22,1,2,10.0,0.0
23.64167,1201,NCM3722,2021-02-22,1,2,10.0,0.0
23.65,1201,NCM3722,2021-02-22,1,2,10.0,0.0
23.65833,1201,NCM3722,2021-02-22,1,2,10.0,0.0
23.66667,1201,NCM3722,2021-02-22,1,2,10.0,0.0
23.675,1202,NCM3722,2021-02-22,1,2,10.0,0.0
23.683329999999998,1202,NCM3722,2021-02-22,1,2,10.0,0.0
23.691670000000002,1202,NCM3722,2021-02-22,1,2,10.0,0.0
23.7,1202,NCM3722,2021-02-22,1,2,10.0,0.0
23.70833,1202,NCM3722,2021-02-22,1,2,10.0,0.0
23.71667,1202,NCM3722,2021-02-22,1,2,10.0,0.0
23.725,1202,NCM3722,2021-02-22,1,2,10.0,0.0
23.73333,1202,NCM3722,2021-02-22,1,2,10.0,0.0
23.741670000000003,1203,NCM3722,2021-02-22,1,2,10.0,0.0
23.75,1203,NCM3722,2021-02-22,1,2,10.0,0.0
23.758329999999997,1203,NCM3722,2021-02-22,1,2,10.0,0.0
23.76667,1204,NCM3722,2021-02-22,1,2,10.0,0.0
23.775,1204,NCM3722,2021-02-22,1,2,10.0,0.0
23.78333,1204,NCM3722,2021-02-22,1,2,10.0,0.0
23.79167,1204,NCM3722,2021-02-22,1,2,10.0,0.0
23.8,1205,NCM3722,2021-02-22,1,2,10.0,0.0
23.808329999999998,1205,NCM3722,2021-02-22,1,2,10.0,0.0
23.816670000000002,1206,NCM3722,2021-02-22,1,2,10.0,0.0
23.825,1206,NCM3722,2021-02-22,1,2,10.0,0.0
23.83333,1207,NCM3722,2021-02-22,1,2,10.0,0.0
23.84167,1207,NCM3722,2021-02-22,1,2,10.0,0.0
23.85,1208,NCM3722,2021-02-22,1,2,10.0,0.0
23.85833,1208,NCM3722,2021-02-22,1,2,10.0,0.0
23.866670000000003,1209,NCM3722,2021-02-22,1,2,10.0,0.0
23.875,1210,NCM3722,2021-02-22,1,2,10.0,0.0
23.883329999999997,1211,NCM3722,2021-02-22,1,2,10.0,0.0
23.89167,1211,NCM3722,2021-02-22,1,2,10.0,0.0
23.9,1211,NCM3722,2021-02-22,1,2,10.0,0.0
23.90833,1211,NCM3722,2021-02-22,1,2,10.0,0.0
23.91667,1212,NCM3722,2021-02-22,1,2,10.0,0.0
23.925,1212,NCM3722,2021-02-22,1,2,10.0,0.0
23.933329999999998,1212,NCM3722,2021-02-22,1,2,10.0,0.0
23.941670000000002,1213,NCM3722,2021-02-22,1,2,10.0,0.0
23.95,1213,NCM3722,2021-02-22,1,2,10.0,0.0
23.95833,1213,NCM3722,2021-02-22,1,2,10.0,0.0
23.96667,1214,NCM3722,2021-02-22,1,2,10.0,0.0
23.975,1214,NCM3722,2021-02-22,1,2,10.0,0.0
23.98333,1215,NCM3722,2021-02-22,1,2,10.0,0.0
23.991670000000003,1215,NCM3722,2021-02-22,1,2,10.0,0.0
24.0,1215,NCM3722,2021-02-22,1,2,10.0,0.0
24.008329999999997,1216,NCM3722,2021-02-22,1,2,10.0,0.0
24.01667,1216,NCM3722,2021-02-22,1,2,10.0,0.0
24.025,1216,NCM3722,2021-02-22,1,2,10.0,0.0
24.03333,1216,NCM3722,2021-02-22,1,2,10.0,0.0
24.04167,1216,NCM3722,2021-02-22,1,2,10.0,0.0
24.05,1217,NCM3722,2021-02-22,1,2,10.0,0.0
24.058329999999998,1217,NCM3722,2021-02-22,1,2,10.0,0.0
24.066670000000002,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.075,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.08333,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.09167,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.1,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.10833,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.116670000000003,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.125,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.133329999999997,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.14167,1219,NCM3722,2021-02-22,1,2,10.0,0.0
24.15,1219,NCM3722,2021-02-22,1,2,10.0,0.0
24.15833,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.16667,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.175,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.183329999999998,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.191670000000002,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.2,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.20833,1218,NCM3722,2021-02-22,1,2,10.0,0.0
24.21667,1217,NCM3722,2021-02-22,1,2,10.0,0.0
24.225,1217,NCM3722,2021-02-22,1,2,10.0,0.0
24.23333,1217,NCM3722,2021-02-22,1,2,10.0,0.0
24.241670000000003,1216,NCM3722,2021-02-22,1,2,10.0,0.0
24.25,1216,NCM3722,2021-02-22,1,2,10.0,0.0
24.258329999999997,1215,NCM3722,2021-02-22,1,2,10.0,0.0
24.26667,1215,NCM3722,2021-02-22,1,2,10.0,0.0
24.275,1214,NCM3722,2021-02-22,1,2,10.0,0.0
24.28333,1214,NCM3722,2021-02-22,1,2,10.0,0.0
24.29167,1214,NCM3722,2021-02-22,1,2,10.0,0.0
24.3,1214,NCM3722,2021-02-22,1,2,10.0,0.0
24.308329999999998,1213,NCM3722,2021-02-22,1,2,10.0,0.0
24.316670000000002,1213,NCM3722,2021-02-22,1,2,10.0,0.0
24.325,1212,NCM3722,2021-02-22,1,2,10.0,0.0
24.33333,1212,NCM3722,2021-02-22,1,2,10.0,0.0
24.34167,1211,NCM3722,2021-02-22,1,2,10.0,0.0
24.35,1210,NCM3722,2021-02-22,1,2,10.0,0.0
24.35833,1210,NCM3722,2021-02-22,1,2,10.0,0.0
24.366670000000003,1210,NCM3722,2021-02-22,1,2,10.0,0.0
24.375,1209,NCM3722,2021-02-22,1,2,10.0,0.0
24.383329999999997,1208,NCM3722,2021-02-22,1,2,10.0,0.0
24.39167,1208,NCM3722,2021-02-22,1,2,10.0,0.0
24.4,1207,NCM3722,2021-02-22,1,2,10.0,0.0
24.40833,1207,NCM3722,2021-02-22,1,2,10.0,0.0
24.41667,1207,NCM3722,2021-02-22,1,2,10.0,0.0
24.425,1206,NCM3722,2021-02-22,1,2,10.0,0.0
24.433329999999998,1206,NCM3722,2021-02-22,1,2,10.0,0.0
24.441670000000002,1206,NCM3722,2021-02-22,1,2,10.0,0.0
24.45,1206,NCM3722,2021-02-22,1,2,10.0,0.0
24.45833,1206,NCM3722,2021-02-22,1,2,10.0,0.0
24.46667,1205,NCM3722,2021-02-22,1,2,10.0,0.0
24.475,1205,NCM3722,2021-02-22,1,2,10.0,0.0
24.48333,1206,NCM3722,2021-02-22,1,2,10.0,0.0
24.491670000000003,1206,NCM3722,2021-02-22,1,2,10.0,0.0
24.5,1206,NCM3722,2021-02-22,1,2,10.0,0.0
24.508329999999997,1206,NCM3722,2021-02-22,1,2,10.0,0.0
24.51667,1207,NCM3722,2021-02-22,1,2,10.0,0.0
24.525,1207,NCM3722,2021-02-22,1,2,10.0,0.0
24.53333,1208,NCM3722,2021-02-22,1,2,10.0,0.0
24.54167,1208,NCM3722,2021-02-22,1,2,10.0,0.0
24.55,1209,NCM3722,2021-02-22,1,2,10.0,0.0
24.558329999999998,1209,NCM3722,2021-02-22,1,2,10.0,0.0
24.566670000000002,1210,NCM3722,2021-02-22,1,2,10.0,0.0
24.575,1211,NCM3722,2021-02-22,1,2,10.0,0.0
24.58333,1213,NCM3722,2021-02-22,1,2,10.0,0.0
24.59167,1214,NCM3722,2021-02-22,1,2,10.0,0.0
24.6,1216,NCM3722,2021-02-22,1,2,10.0,0.0
24.60833,1217,NCM3722,2021-02-22,1,2,10.0,0.0
24.616670000000003,1219,NCM3722,2021-02-22,1,2,10.0,0.0
24.625,1221,NCM3722,2021-02-22,1,2,10.0,0.0
24.633329999999997,1222,NCM3722,2021-02-22,1,2,10.0,0.0
24.64167,1224,NCM3722,2021-02-22,1,2,10.0,0.0
24.65,1226,NCM3722,2021-02-22,1,2,10.0,0.0
24.65833,1229,NCM3722,2021-02-22,1,2,10.0,0.0
24.66667,1231,NCM3722,2021-02-22,1,2,10.0,0.0
24.675,1233,NCM3722,2021-02-22,1,2,10.0,0.0
24.683329999999998,1236,NCM3722,2021-02-22,1,2,10.0,0.0
24.691670000000002,1238,NCM3722,2021-02-22,1,2,10.0,0.0
24.7,1241,NCM3722,2021-02-22,1,2,10.0,0.0
24.70833,1243,NCM3722,2021-02-22,1,2,10.0,0.0
24.71667,1246,NCM3722,2021-02-22,1,2,10.0,0.0
24.725,1248,NCM3722,2021-02-22,1,2,10.0,0.0
24.73333,1251,NCM3722,2021-02-22,1,2,10.0,0.0
24.741670000000003,1253,NCM3722,2021-02-22,1,2,10.0,0.0
24.75,1255,NCM3722,2021-02-22,1,2,10.0,0.0
24.758329999999997,1257,NCM3722,2021-02-22,1,2,10.0,0.0
24.76667,1259,NCM3722,2021-02-22,1,2,10.0,0.0
24.775,1261,NCM3722,2021-02-22,1,2,10.0,0.0
24.78333,1264,NCM3722,2021-02-22,1,2,10.0,0.0
24.79167,1265,NCM3722,2021-02-22,1,2,10.0,0.0
24.8,1267,NCM3722,2021-02-22,1,2,10.0,0.0
24.808329999999998,1269,NCM3722,2021-02-22,1,2,10.0,0.0
24.816670000000002,1271,NCM3722,2021-02-22,1,2,10.0,0.0
24.825,1273,NCM3722,2021-02-22,1,2,10.0,0.0
24.83333,1274,NCM3722,2021-02-22,1,2,10.0,0.0
24.84167,1275,NCM3722,2021-02-22,1,2,10.0,0.0
24.85,1276,NCM3722,2021-02-22,1,2,10.0,0.0
24.85833,1277,NCM3722,2021-02-22,1,2,10.0,0.0
24.866670000000003,1278,NCM3722,2021-02-22,1,2,10.0,0.0
24.875,1278,NCM3722,2021-02-22,1,2,10.0,0.0
24.883329999999997,1279,NCM3722,2021-02-22,1,2,10.0,0.0
24.89167,1279,NCM3722,2021-02-22,1,2,10.0,0.0
24.9,1279,NCM3722,2021-02-22,1,2,10.0,0.0
24.90833,1279,NCM3722,2021-02-22,1,2,10.0,0.0
24.91667,1280,NCM3722,2021-02-22,1,2,10.0,0.0
24.925,1280,NCM3722,2021-02-22,1,2,10.0,0.0
24.933329999999998,1279,NCM3722,2021-02-22,1,2,10.0,0.0
24.941670000000002,1279,NCM3722,2021-02-22,1,2,10.0,0.0
24.95,1278,NCM3722,2021-02-22,1,2,10.0,0.0
24.95833,1277,NCM3722,2021-02-22,1,2,10.0,0.0
24.96667,1276,NCM3722,2021-02-22,1,2,10.0,0.0
24.975,1275,NCM3722,2021-02-22,1,2,10.0,0.0
24.98333,1274,NCM3722,2021-02-22,1,2,10.0,0.0
24.991670000000003,1273,NCM3722,2021-02-22,1,2,10.0,0.0
25.0,1272,NCM3722,2021-02-22,1,2,10.0,0.0
25.008329999999997,1270,NCM3722,2021-02-22,1,2,10.0,0.0
25.01667,1268,NCM3722,2021-02-22,1,2,10.0,0.0
